ec5_uuid;date;1_TIme;2_NC;4_MZ_Behavior;5_Contact;6_AR;7_3M;8_Occurence;9_Notes;11_SB_Behavior;12_Contact;13_AR;14_3M;15_Occurence;16_Notes;18_GG_Behavior;19_Contact;20_AR;21_3M;22_Occurence;23_Notes;25_MS_Behavior;26_Contact;27_AR;28_3M;29_Occurence;30_Notes;highlight;msm;corrected_msm
2b72c514-b439-4c1c-8c87-472d1fe4dad1;2025-03-24;1900-01-01 09:52:00;NO;E;;;;;;RS;;GG;MS;;;E;;SB, MS;;;;E;;GG;SB;;;;592;592.0
a41f4178-7a10-481a-8fea-870cfb1b852b;2025-03-24;1900-01-01 09:54:00;NO;E;;;;;;RS;;MS;GG;;;E;;MS;SB;;;E;;SB, GG;;;;red;594;594.0
ce5cf04b-4670-4267-aa1e-dee4889b7e01;2025-03-24;1900-01-01 09:56:00;Yes;E;;;;;;RS;;MS;GG;;;E;;MS;SB;;;E;;SB, GG;;;;green;596;596.0
897f1eaa-c550-460e-9b37-d125bb214d35;2025-03-24;1900-01-01 09:58:00;Yes;E;;;;;;RS;;MS;GG;;;E;;MS;SB;;;E;;SB, GG;;;;green;598;598.0
6d6ba065-8f14-4a03-8838-a0b1ca7a1192;2025-03-24;1900-01-01 10:00:00;Yes;E;;;;;;RS;;MS;GG;;;E;;MS;SB;;;E;;SB, GG;;;;green;600;600.0
4a7cf6e5-950b-46a2-b777-f43d9a99201f;2025-03-24;1900-01-01 10:02:00;NO;RS;;;;;;RS;;GG, MS;;;;RS;;MS, SB;;;;RS;;SB, GG;;;;;602;602.0
c912f179-73d0-4bfb-872d-3bc13d7983a6;2025-03-24;1900-01-01 10:04:00;NO;M;;;;;;RS;;;;;;RS;;MS;;;;E;;GG;;;;red;604;604.0
3cdb8888-db00-48cb-8bc7-3b0965d71b6f;2025-03-24;1900-01-01 10:06:00;Yes;M;;;;;;RS;;;;;;RS;;MS;;;;E;;GG;;;;green;606;606.0
c7306874-94e1-4eae-a9eb-7c1bc269302e;2025-03-24;1900-01-01 10:08:00;NO;RS;;;;;;RS;;;;;;RS;;MS;;;;RS;;GG;;;;red;608;608.0
db96a0ff-cd56-48c4-a51f-9ea7bd5e4220;2025-03-24;1900-01-01 10:10:00;Yes;RS;;;;;;RS;;;;;;RS;;MS;;;;RS;;GG;;;;green;610;610.0
32420edd-72e9-49b4-b221-773476593160;2025-03-24;1900-01-01 10:12:00;Yes;RS;;;;;;RS;;;;;;RS;;MS;;;;RS;;GG;;;;green;612;612.0
e6de437a-bc0c-4ec0-b63d-9e5e6f66d280;2025-03-24;1900-01-01 10:14:00;Yes;RS;;;;;;RS;;;;;;RS;;MS;;;;RS;;GG;;;;green;614;614.0
1da638d4-f8e5-45b4-947d-0bcfa4cb6259;2025-03-24;1900-01-01 10:16:00;Yes;RS;;;;;;RS;;;;;;RS;;MS;;;;RS;;GG;;;;green;616;616.0
6b42c148-418b-4da3-9d6b-156d05bff827;2025-03-24;1900-01-01 10:18:00;Yes;RS;;;;;;RS;;;;;;RS;;MS;;;;RS;;GG;;;;green;618;618.0
a19a0008-7a28-45ee-be9e-4c2a11dc34eb;2025-03-24;1900-01-01 10:20:00;Yes;RS;;;;;;RS;;;;;;RS;;MS;;;;RS;;GG;;;;green;620;620.0
dda4d687-fc54-4d90-b2b3-8d9d2e73292f;2025-03-24;1900-01-01 10:22:00;Yes;RS;;;;;;RS;;;;;;RS;;MS;;;;RS;;GG;;;;green;622;622.0
0cae2735-0015-4c76-98d6-16450ebdc463;2025-03-24;1900-01-01 10:24:00;Yes;RS;;;;;;RS;;;;;;RS;;MS;;;;RS;;GG;;;;green;624;624.0
13953bc2-0e2c-4c3c-a026-5a4310567710;2025-03-24;1900-01-01 10:26:00;Yes;RS;;;;;;RS;;;;;;RS;;MS;;;;RS;;GG;;;;green;626;626.0
be4e292d-bc9b-42fe-a29a-100b998ad9bb;2025-03-24;1900-01-01 10:28:00;Yes;RS;;;;;;RS;;;;;;RS;;MS;;;;RS;;GG;;;;green;628;628.0
fd25d50a-0183-4a7c-9b0d-27008065aaf4;2025-03-24;1900-01-01 10:30:00;Yes;RS;;;;;;RS;;;;;;RS;;MS;;;;RS;;GG;;;;green;630;630.0
b1b640e6-fcda-4524-b9eb-f47e7db49b72;2025-03-24;1900-01-01 10:32:00;Yes;RS;;;;;;RS;;;;;;RS;;MS;;;;RS;;GG;;;;green;632;
ea26f83a-22fc-4617-bdda-303a256ebd9c;2025-03-24;1900-01-01 10:34:00;Yes;RS;;;;;;RS;;;;;;RS;;MS;;;;RS;;GG;;;;green;634;
280bb17a-1341-40a4-b730-917a8a68e5ee;2025-03-24;1900-01-01 10:36:00;Yes;RS;;;;;;RS;;;;;;RS;;MS;;;;RS;;GG;;;;green;636;
7c3e7e92-48df-4a96-af78-aed499127a9f;2025-03-24;1900-01-01 10:38:00;Yes;RS;;;;;;RS;;;;;;RS;;MS;;;;RS;;GG;;;;green;638;
033bb3e4-fb88-437e-8801-75c60c60bcf2;2025-03-24;1900-01-01 10:40:00;Yes;RS;;;;;;RS;;;;;;RS;;MS;;;;RS;;GG;;;;green;640;
cfdc1901-1fd8-4886-acfc-cdd77d6de5b1;2025-03-24;1900-01-01 10:42:00;Yes;RS;;;;;;RS;;;;;;RS;;MS;;;;RS;;GG;;;;green;642;
5069d74d-4e72-48e7-b6a1-685de6356270;2025-03-24;1900-01-01 10:44:00;Yes;RS;;;;;;RS;;;;;;RS;;MS;;;;RS;;GG;;;;green;644;645.0
91d74625-68d0-4cce-918f-3ad23bad6f3d;2025-03-24;1900-01-01 10:46:00;Yes;RS;;;;;;RS;;;;;;RS;;MS;;;;RS;;GG;;;;green;646;647.0
a71b5005-17fd-448e-b2df-8bf1a0b541ce;2025-03-24;1900-01-01 10:48:00;NO;M;;;;;;RS;;;;;;RS;;MS;;;;RL;;GG;;;;;648;649.0
a3714129-bcac-46fa-8794-ff34047756a5;2025-03-24;1900-01-01 10:50:00;NO;RS;;;;;;RS;;;;;;RS;;MS;;;;RL;;GG;;;;red;650;651.0
b269785d-1a1d-4e2f-9eb4-9919686630a9;2025-03-24;1900-01-01 10:52:00;Yes;RS;;;;;;RS;;;;;;RS;;MS;;;;RL;;GG;;;;green;652;653.0
c492abfe-3df8-4ee2-8f0e-74cc76f5d56c;2025-03-24;1900-01-01 10:54:00;Yes;RS;;;;;;RS;;;;;;RS;;MS;;;;RL;;GG;;;;green;654;655.0
d4392913-d9d3-41cd-8e12-3db7449227fd;2025-03-24;1900-01-01 10:56:00;Yes;RS;;;;;;RS;;;;;;RS;;MS;;;;RL;;GG;;;;green;656;657.0
6f751c60-734c-47ee-a5af-d4018333c1e8;2025-03-24;1900-01-01 10:58:00;Yes;RS;;;;;;RS;;;;;;RS;;MS;;;;RL;;GG;;;;green;658;659.0
15e2f1a9-a8af-4632-be80-746a85bd09ce;2025-03-24;1900-01-01 11:00:00;Yes;RS;;;;;;RS;;;;;;RS;;MS;;;;RL;;GG;;;;green;660;661.0
d691105b-498c-4f81-b86d-d041b996da0e;2025-03-24;1900-01-01 11:02:00;Yes;RS;;;;;;RS;;;;;;RS;;MS;;;;RL;;GG;;;;green;662;663.0
c62fe8c6-5f80-478e-9504-cedaa80b13db;2025-03-24;1900-01-01 11:04:00;NO;M;;;;;;RS;;;;;;RL;;MS;;;;RS;;GG;;;;;664;665.0
d53fd2dd-2285-46a5-9988-54f5911cffa7;2025-03-24;1900-01-01 11:06:00;NO;RS;;;;;;RS;;;;;;RL;;MS;;;;RS;;GG;;;;red;666;667.0
8b8b8be4-2866-49af-8137-38fee411187c;2025-03-24;1900-01-01 11:08:00;Yes;RS;;;;;;RS;;;;;;RL;;MS;;;;RS;;GG;;;;green;668;669.0
10ad7549-e731-4a46-9fb7-09fd445727fb;2025-03-24;1900-01-01 11:10:00;Yes;RS;;;;;;RS;;;;;;RL;;MS;;;;RS;;GG;;;;green;670;671.0
749a12ac-8425-4c86-85e7-42317c199c19;2025-03-24;1900-01-01 11:12:00;Yes;RS;;;;;;RS;;;;;;RL;;MS;;;;RS;;GG;;;;green;672;673.0
88cf0f77-0b1a-4615-b3a2-c27a489de61d;2025-03-24;1900-01-01 11:14:00;Yes;RS;;;;;;RS;;;;;;RL;;MS;;;;RS;;GG;;;;green;674;675.0
fe126e12-64d3-48d0-b53c-3c4076fe1cab;2025-03-24;1900-01-01 11:16:00;Yes;RS;;;;;;RS;;;;;;RL;;MS;;;;RS;;GG;;;;green;676;677.0
07dc5970-ea60-4c14-ba16-8633869d0274;2025-03-24;1900-01-01 11:18:00;Yes;RS;;;;;;RS;;;;;;RL;;MS;;;;RS;;GG;;;;green;678;679.0
dcbd4c10-80ba-4413-82cd-654a4818d9a8;2025-03-24;1900-01-01 11:18:00;Yes;RS;;;;;;RS;;;;;;RL;;MS;;;;RS;;GG;;;;green;678;
bfb0f5b9-134f-4415-abc0-50dcc73e2043;2025-03-24;1900-01-01 11:20:00;NO;RS;;;;;;M;;;;;;RL;;;;;;M;;;;;;;680;681.0
7c703e74-ec66-451a-a02e-b0a3bfbfc669;2025-03-24;1900-01-01 11:22:00;NO;E;;;;;;PL;;GG;;;;PL;;SB;;;;E;;;;;;;682;683.0
f948c7bf-92bc-4c15-a085-e508a873a5e0;2025-03-24;1900-01-01 11:24:00;NO;RS;;;;;;PL;;GG;;;;PL;;;;;;E;;;;;;;684;685.0
dc74c47b-fa66-43f5-b2c5-26d219da8125;2025-03-24;1900-01-01 11:26:00;NO;E;;;;;;M;;;;;;M;;;;;;E;;;;;;;686;687.0
c4868584-726d-44d6-a661-86e5afa30c90;2025-03-24;1900-01-01 11:28:00;NO;M;;;;;;RS;;;;;;RS;;;MS;;;E;;;GG;;;;688;689.0
72434fea-7964-4cef-a189-941eb8d9d7e9;2025-03-24;1900-01-01 11:30:00;NO;RS;;;;;;RS;;;;;;RS;;;MS;;;E;;;GG;;;red;690;691.0
acda7762-8e3b-4ff5-a536-144d972674c9;2025-03-24;1900-01-01 11:32:00;Yes;RS;;;;;;RS;;;;;;RS;;;MS;;;E;;;GG;;;green;692;693.0
d4c6934c-44d6-41cb-abe1-5217b4a7fdf8;2025-03-24;1900-01-01 11:34:00;Yes;RS;;;;;;RS;;;;;;RS;;;MS;;;E;;;GG;;;green;694;695.0
c027adc2-aa72-4c0f-8797-3a7e448d1512;2025-03-24;1900-01-01 11:36:00;Yes;RS;;;;;;RS;;;;;;RS;;;MS;;;E;;;GG;;;green;696;697.0
4d53cd3e-6a18-4368-8cbd-0e65c177daf6;2025-03-24;1900-01-01 11:38:00;Yes;RS;;;;;;RS;;;;;;RS;;;MS;;;E;;;GG;;;green;698;699.0
9e052028-470f-4544-a4ed-bc0a7a246e9e;2025-03-24;1900-01-01 11:40:00;Yes;RS;;;;;;RS;;;;;;RS;;;MS;;;E;;;GG;;;green;700;701.0
25838077-aa10-401f-b87f-20eeedd5c0c5;2025-03-24;1900-01-01 11:42:00;NO;RS;;;;;;RS;;;;;;RS;;;MS;;;RS;;;GG;;;red;702;703.0
676c1e4a-972c-4c0f-bf21-e1f8c55c246f;2025-03-24;1900-01-01 11:44:00;Yes;RS;;;;;;RS;;;;;;RS;;;MS;;;RS;;;GG;;;green;704;705.0
7fca5b3d-97d1-4632-962f-c68f57e9d7c3;2025-03-24;1900-01-01 11:46:00;Yes;RS;;;;;;RS;;;;;;RS;;;MS;;;RS;;;GG;;;green;706;
4cff9b8c-0002-4748-8f89-2cf04aa42a2a;2025-03-24;1900-01-01 13:20:00;NO;E;;;;;;E;;;;;;E;;MS;;;;E;;GG;;;;;800;799.0
66fd1e5f-9834-4fe3-84ac-cb33a2935bc2;2025-03-24;1900-01-01 13:22:00;NO;M;;;;;;E;;MS;;;;E;;;;;;E;;SB;;;;red;802;801.0
caf1d0c9-66eb-47df-bd6f-a0ccd21cd491;2025-03-24;1900-01-01 13:24:00;Yes;M;;;;;;E;;MS;;;;E;;;;;;E;;SB;;;;green;804;803.0
7c6095c2-2790-4cae-942c-7a4e8a4caad9;2025-03-24;1900-01-01 13:26:00;NO;M;;;;;;E;;;;;;E;;;MS;;;E;;;GG;;;;806;805.0
cfff02bd-bb55-43c9-988b-fb2a846705a5;2025-03-24;1900-01-01 13:28:00;NO;E;;;;;;E;;;;;;E;;MS;;;;E;;GG;;;;red;808;807.0
02e97183-c1e4-4bd6-91ce-862c50a8264b;2025-03-24;1900-01-01 13:30:00;Yes;E;;;;;;E;;;;;;E;;MS;;;;E;;GG;;;;green;810;809.0
e2e3d0a3-2b23-4e7a-9224-a7adfbbc26e8;2025-03-24;1900-01-01 13:32:00;Yes;E;;;;;;E;;;;;;E;;MS;;;;E;;GG;;;;green;812;811.0
2f98377f-c926-4aec-813e-e487e50c8359;2025-03-24;1900-01-01 13:34:00;Yes;E;;;;;;E;;;;;;E;;MS;;;;E;;GG;;;;green;814;813.0
536c45cc-dc84-4082-9e74-0bda13270226;2025-03-24;1900-01-01 13:36:00;Yes;E;;;;;;E;;;;;;E;;MS;;;;E;;GG;;;;green;816;815.0
beea5a52-1769-4a4a-bd03-b8e82204a1de;2025-03-24;1900-01-01 13:38:00;Yes;E;;;;;;E;;;;;;E;;MS;;;;E;;GG;;;;green;818;817.0
7dc808da-dc49-47b9-a149-02f0ca585ec8;2025-03-24;1900-01-01 13:40:00;Yes;E;;;;;;E;;;;;;E;;MS;;;;E;;GG;;;;green;820;819.0
e46c17e4-500a-42ad-8002-1a0eb7d2f70a;2025-03-24;1900-01-01 13:42:00;Yes;E;;;;;;E;;;;;;E;;MS;;;;E;;GG;;;;green;822;821.0
a23c1c0a-9058-4071-806c-2e328de0cd77;2025-03-24;1900-01-01 13:44:00;Yes;E;;;;;;E;;;;;;E;;MS;;;;E;;GG;;;;green;824;823.0
f3939676-e975-4265-8805-359e5a34dd6e;2025-03-24;1900-01-01 13:46:00;Yes;E;;;;;;E;;;;;;E;;MS;;;;E;;GG;;;;green;826;825.0
2bd601d9-d2c8-4faa-93be-edc3cebc5246;2025-03-24;1900-01-01 13:48:00;Yes;E;;;;;;E;;;;;;E;;MS;;;;E;;GG;;;;green;828;827.0
918116c7-da26-4814-bc79-76a4eb20fa8a;2025-03-24;1900-01-01 13:50:00;Yes;E;;;;;;E;;;;;;E;;MS;;;;E;;GG;;;;green;830;829.0
e78a6278-35e9-4d0c-b417-2c3d319ceb7c;2025-03-24;1900-01-01 13:52:00;Yes;E;;;;;;E;;;;;;E;;MS;;;;E;;GG;;;;green;832;831.0
af83788f-8505-4611-bfc3-da18a9586c10;2025-03-24;1900-01-01 13:54:00;Yes;E;;;;;;E;;;;;;E;;MS;;;;E;;GG;;;;green;834;833.0
42e16017-76e2-4bba-824c-8b05c7b9a59d;2025-03-24;1900-01-01 13:56:00;Yes;E;;;;;;E;;;;;;E;;MS;;;;E;;GG;;;;green;836;835.0
1bdc34be-507c-4557-9793-75b7f5095aff;2025-03-24;1900-01-01 13:58:00;NO;E;;;GG;;;E;;GG;;;;E;;SB;MZ;;;E;;;;;;red;838;837.0
0adbcccc-bcef-4b95-aa7d-d2cee9a80002;2025-03-24;1900-01-01 14:00:00;Yes;E;;;GG;;;E;;GG;;;;E;;SB;MZ;;;E;;;;;;green;840;839.0
e84f6398-2a16-4d93-8e19-6ae7a6d203cd;2025-03-24;1900-01-01 14:02:00;Yes;E;;;GG;;;E;;GG;;;;E;;SB;MZ;;;E;;;;;;green;842;841.0
2f282923-dbd3-435d-a148-4fef01f0dddd;2025-03-24;1900-01-01 14:04:00;NO;E;;;;;;E;;GG;;;;E;;SB;;;;E;;;;;;red;844;843.0
8c3ac1c1-812c-4480-ab17-f169247f0c0a;2025-03-24;1900-01-01 14:06:00;Yes;E;;;;;;E;;GG;;;;E;;SB;;;;E;;;;;;green;846;845.0
a10ab018-b778-49cc-bdbc-d672e3eb9f37;2025-03-24;1900-01-01 14:08:00;NO;E;;;MS;;;E;;GG;;;;E;;SB;;;;M;;;MZ;;;;848;847.0
5a472080-4310-42e5-b528-1ba5ddaebdcf;2025-03-24;1900-01-01 14:10:00;NO;E;;;;;;E;;GG;;;;E;;SB;MS;;;E;;;GG;;;red;850;849.0
97fb316c-7cd3-41e1-ab58-b4576ba757f3;2025-03-24;1900-01-01 14:12:00;Yes;E;;;;;;E;;GG;;;;E;;SB;MS;;;E;;;GG;;;green;852;851.0
62bea99b-e74e-4da6-a7c5-9f568c359da0;2025-03-24;1900-01-01 14:14:00;Yes;E;;;;;;E;;GG;;;;E;;SB;MS;;;E;;;GG;;;green;854;853.0
e063549f-4ff1-4d40-942c-2fd190c846b0;2025-03-24;1900-01-01 14:16:00;NO;M;;;;;;E;;GG;;;;E;;SB;;;;E;;;;;;;856;855.0
894abc9a-8b8e-4753-a908-1bd5b7730f39;2025-03-24;1900-01-01 14:18:00;NO;RS;;;;;;E;;GG;;;;E;;SB;;;;E;;;;;;;858;857.0
979d0a1e-0893-4078-8736-57ab3fcb8c3a;2025-03-24;1900-01-01 14:20:00;NO;M;;;;;;RS;;;;;;E;;;;;;E;;;;;;;860;859.0
be257f15-ae99-4d15-92b2-aed7bdd5fdee;2025-03-24;1900-01-01 14:22:00;NO;E;;;SB;;;M;;;MZ;;;E;;;;;;E;;;;;;;862;861.0
871a70f0-7fcc-4b64-af7b-5e1d89726815;2025-03-24;1900-01-01 14:24:00;NO;M;;;;;;M;;;;;;E;;;;;;E;;;;;;;864;863.0
05efe310-33c7-47a6-b71d-849916730ceb;2025-03-24;1900-01-01 14:26:00;NO;M;;;;;;E;;;GG;;;E;;;SB;;;RS;;;;;;;866;865.0
a1ce748d-55d1-4b3a-aa56-1d628a2ddc9e;2025-03-24;1900-01-01 14:28:00;NO;RS;;;GG;;;RS;;;;;;E;;;MZ;;;RS;;;;;;red;868;867.0
807ca4d3-c868-4044-81cb-73aff6a4fc6d;2025-03-24;1900-01-01 14:30:00;Yes;RS;;;GG;;;RS;;;;;;E;;;MZ;;;RS;;;;;;green;870;869.0
8883d057-3387-48a4-b9ad-ff7cd061b5db;2025-03-24;1900-01-01 14:32:00;NO;M;;;SB, MS;;;M;;;MZ, MS;;;E;;;;;;M;;;MZ, SB;;;;872;871.0
588bab47-35a1-48f7-a02e-273dd14aac35;2025-03-24;1900-01-01 14:34:00;NO;RS;;;;;;RS;;;GG;;;E;;;SB;;;RS;;;;;;;874;873.0
5ab695aa-359d-4add-a6cc-ff5c694d1e19;2025-03-24;1900-01-01 14:36:00;NO;M;;;;;;RS;;;GG;;;E;;;SB;;;RS;;;;;;;876;875.0
445b3584-45fc-43f3-ad2e-a260a899188f;2025-03-24;1900-01-01 14:38:00;NO;M;;;;;;RS;;;;;;RS;;MS;;;;RS;;GG;;;;;878;877.0
394c0a4f-0610-4d9a-a1d0-5024e0a5e6bd;2025-03-24;1900-01-01 14:40:00;NO;RS;;;;;;RS;;;;;;RS;;MS;;;;RS;;GG;;;;;880;879.0
050cda35-f354-421c-af61-d5329a9438ea;2025-03-24;1900-01-01 14:42:00;NO;RS;;;;;;GR;GG;;;;;GG;SB;;;;;RS;;;;;;;882;881.0
cd870d10-f2ca-402c-b679-daca0a8145df;2025-03-24;1900-01-01 14:44:00;NO;RS;;;;;;RS;;GG;;;;RS;;SB;;;;RS;;;;;;red;884;883.0
070975e8-e7aa-493d-9622-4352b0a1bfb4;2025-03-24;1900-01-01 14:46:00;Yes;RS;;;;;;RS;;GG;;;;RS;;SB;;;;RS;;;;;;green;886;885.0
