ec5_uuid;date;1_TIme;2_NC;4_MN_Behavior;5_Contact;6_AR;7_3M;8_Notes;10_NY_Behavior;11_Contact;12_AR;13_3M;14_Notes;16_NR_Behavior;17_Contact;18_AR;19_3M;20_Notes;22_TK_Behavior;23_Contact;24_AR;25_3M;26_Notes;28_LN_Behavior;29_Contact;30_AR;31_3M;Unnamed: 28;highlight;msm;corrected_msm
2cc43214-f44f-4020-b2ad-0097e85e1447;2025-03-12;1900-01-01 10:01:00;Yes;GM;SR;TN;;;RS;;;TK;;GM;ST;TN;;;RS;;;NY;;RS;;ST, SR;;;green;601;600.0
a594e181-2ddc-43c4-845d-35e9ccbc5e21;2025-03-12;1900-01-01 10:03:00;Yes;GM;SR;TN;;;RS;;;TK;;GM;ST;TN;;;RS;;;NY;;RS;;ST, SR;;;green;603;602.0
0f677356-811e-4730-8e50-6798f4c4eaaf;2025-03-12;1900-01-01 10:05:00;Yes;GM;SR;TN;;;RS;;;TK;;GM;ST;TN;;;RS;;;NY;;RS;;ST, SR;;;green;605;604.0
41bdcb0f-1cdf-4685-bf84-9297c9a3f50f;2025-03-12;1900-01-01 10:07:00;Yes;GM;SR;TN;;;RS;;;TK;;GM;ST;TN;;;RS;;;NY;;RS;;ST, SR;;;green;607;606.0
6a1da9bf-fb5e-4e34-9c6e-215e5dd18e0f;2025-03-12;1900-01-01 10:09:00;Yes;GM;SR;TN;;;RS;;;TK;;GM;ST;TN;;;RS;;;NY;;RS;;ST, SR;;;green;609;608.0
937e353b-7498-4024-b62a-2d1a6323e6d4;2025-03-12;1900-01-01 10:11:00;Yes;GM;SR;TN;;;RS;;;TK;;GM;ST;TN;;;RS;;;NY;;RS;;ST, SR;;;green;611;610.0
1a6512a2-adc1-4eb1-a13e-ec1aed926824;2025-03-12;1900-01-01 10:13:00;Yes;GM;SR;TN;;;RS;;;TK;;GM;ST;TN;;;RS;;;NY;;RS;;ST, SR;;;green;613;612.0
8df1a0c3-1866-4e60-ae5a-8017b7667b48;2025-03-12;1900-01-01 10:15:00;NO;GM;SR;TN;;;SD;;;TK;;GM;ST;TN;;;RS;;;NY;;RS;;ST, SR;;;;615;614.0
c70d2ab9-e191-409a-9ae5-a1ed19ca2074;2025-03-12;1900-01-01 10:17:00;NO;GM;SR;TN;;;RS;;;TK;;GM;ST;TN;;;RS;;;NY;;RS;;ST, SR;;;red;617;616.0
7fc3115c-ccaa-4b4b-bc29-b549a7a27b1c;2025-03-12;1900-01-01 10:19:00;Yes;GM;SR;TN;;;RS;;;TK;;GM;ST;TN;;;RS;;;NY;;RS;;ST, SR;;;green;619;618.0
cc836ca9-c0a6-43cd-ac97-8e32d48b4562;2025-03-12;1900-01-01 10:21:00;Yes;GM;SR;TN;;;RS;;;TK;;GM;ST;TN;;;RS;;;NY;;RS;;ST, SR;;;green;621;620.0
a5e10571-b713-46e7-8404-d7a7170d970f;2025-03-12;1900-01-01 10:23:00;Yes;GM;SR;TN;;;RS;;;TK;;GM;ST;TN;;;RS;;;NY;;RS;;ST, SR;;;green;623;622.0
93c38e08-4747-4675-8e84-c8ed9a631bc6;2025-03-12;1900-01-01 10:25:00;Yes;GM;SR;TN;;;RS;;;TK;;GM;ST;TN;;;RS;;;NY;;RS;;ST, SR;;;green;625;624.0
97f58550-2c69-482b-acf2-1ada079c9876;2025-03-12;1900-01-01 10:27:00;NO;M;;;;;RS;;;TK;;RS;;TN;;;RS;;;NY;;RS;;SR;;;;627;626.0
4ea75318-eb77-4d71-b604-ba50427e9bf3;2025-03-12;1900-01-01 10:29:00;NO;RS;;NY;TK;;RS;;ST;TK;;RL;;;;;RS;;;NY, ST;;RS;;;;;;629;628.0
a4f2aa41-1877-4207-85ef-67e3ff40c0d8;2025-03-12;1900-01-01 10:31:00;NO;M;;SR, TN;;;RS;;;;;M;;TN, ST;;;RS;;;;;RS;;ST, SR;;;;631;630.0
62debad5-0448-4135-8593-9954b8501510;2025-03-12;1900-01-01 10:49:00;NO;PL;;SR;;ChasingNR;RS;;;;;PL;;ST;;Being chased by MN;RS;;;;;RS;;;;;;649;649.0
74245bf4-7180-4a82-8ca6-4fa38685d859;2025-03-12;1900-01-01 10:51:00;NO;PL;;SR;;Being followed by NR;RS;;;;;PL;;ST;;Chasing MN;RS;;;;;RS;;;;;red;651;651.0
31347887-c7b7-4b79-9ade-3ce14f50b042;2025-03-12;1900-01-01 10:53:00;Yes;PL;;SR;;Being followed by NR;RS;;;;;PL;;ST;;Chasing MN;RS;;;;;RS;;;;;green;653;653.0
10f15212-7a54-45e1-8fab-724cda211a02;2025-03-12;1900-01-01 10:55:00;NO;RS;;;SR, TN;;RS;;;;;RS;;TN;ST;;RL;;;;;RS;;SR;ST;;;655;655.0
3dcbcc91-0043-4c58-b07d-ea1ba2bc1281;2025-03-12;1900-01-01 10:57:00;NO;M;;;TN, SR;;RS;;;;;RL;;TN;ST;;RL;;;;;RS;;SR;ST;;;657;657.0
d789dbd2-fd0d-4561-b0f8-1ab5304f555b;2025-03-12;1900-01-01 10:59:00;NO;RS;;;TK;;RS;;;;;RL;;;TN;;RL;;;ST;;RS;;;SR;;red;659;659.0
4d63c287-c589-4fff-b979-80a457067d13;2025-03-12;1900-01-01 11:01:00;Yes;RS;;;TK;;RS;;;;;RL;;;TN;;RL;;;ST;;RS;;;SR;;green;661;661.0
e75e0fe9-4373-41c8-8ec6-e640eca769fb;2025-03-12;1900-01-01 11:03:00;Yes;RS;;;TK;;RS;;;;;RL;;;TN;;RL;;;ST;;RS;;;SR;;green;663;663.0
16624d88-56e5-4145-b903-390aaf85e30d;2025-03-12;1900-01-01 11:05:00;Yes;RS;;;TK;;RS;;;;;RL;;;TN;;RL;;;ST;;RS;;;SR;;green;665;665.0
e643c9c5-b0e2-42ee-8c1d-bc41beed0404;2025-03-12;1900-01-01 11:07:00;Yes;RS;;;TK;;RS;;;;;RL;;;TN;;RL;;;ST;;RS;;;SR;;green;667;667.0
ef8841e2-2a8e-4c05-962b-802da150d7cc;2025-03-12;1900-01-01 11:09:00;NO;RS;;TK;;;RL;;SR, TN;;;RL;;NY;TN;;RL;;ST;;;RS;;NY;SR;;;669;669.0
4fcdda7c-a1ad-4542-a41e-8e6f94bd7110;2025-03-12;1900-01-01 11:11:00;NO;GM;SR;;TN;;RS;;;;;GM;ST;;TN;;RL;;;;;RS;;;ST, SR;;red;671;671.0
e359e54f-5366-42bc-bdc2-7cba285bc867;2025-03-12;1900-01-01 11:13:00;Yes;GM;SR;;TN;;RS;;;;;GM;ST;;TN;;RL;;;;;RS;;;ST, SR;;green;673;673.0
9105754e-4660-45aa-9b47-4565f8b3dd9d;2025-03-12;1900-01-01 11:15:00;NO;GM;SR;;TN;;SD;;;;;GM;ST;;TN;;RS;;;;;RS;;;ST, SR;;;675;675.0
600ace7c-d233-4274-9f89-3fff5c2b3f11;2025-03-12;1900-01-01 11:17:00;NO;GG;SR;;TN;;RS;;;;;GR;ST;;TN;;RS;;;;;RS;;;ST, SR;;red;677;677.0
dd3b16c1-2c0e-4a43-9544-00a81805cd98;2025-03-12;1900-01-01 11:19:00;Yes;GG;SR;;TN;;RS;;;;;GR;ST;;TN;;RS;;;;;RS;;;ST, SR;;green;679;679.0
c207273e-ae27-4bae-bc29-b2ec09a179bd;2025-03-12;1900-01-01 11:21:00;NO;GM;SR;;TN;;RS;;;;;GM;ST;;TN;;RS;;;;;RS;;;ST, SR;;red;681;681.0
907f302e-38ba-47c3-a7b9-93d7097354fd;2025-03-12;1900-01-01 11:23:00;Yes;GM;SR;;TN;;RS;;;;;GM;ST;;TN;;RS;;;;;RS;;;ST, SR;;green;683;683.0
ed73325d-10ce-41ba-8305-7f6f17370fc4;2025-03-12;1900-01-01 11:25:00;Yes;GM;SR;;TN;;RS;;;;;GM;ST;;TN;;RS;;;;;RS;;;ST, SR;;green;685;685.0
e96dd08b-336e-49f5-bef6-54e3fcf28374;2025-03-12;1900-01-01 11:27:00;NO;RS;;;TN;;M;;;;;M;;;;;RS;;;;;RS;;;ST;;;687;687.0
e3b8449b-b991-4c73-b55f-c8706c27979c;2025-03-12;1900-01-01 11:29:00;NO;GM;SR;;TN;;M;;;;;GM;ST;;TN;;RS;;;;;RS;;;ST, SR;;;689;689.0
122f8bc0-8fa1-475b-a5b8-b3d7b6853dbb;2025-03-12;1900-01-01 11:31:00;NO;GM;SR;;TN;;RS;;TK;;;GM;ST;;TN;;RS;;NY;;;RS;;;ST, SR;;red;691;691.0
68e8e9b1-a3ed-4ead-935c-40aca173b6bd;2025-03-12;1900-01-01 11:33:00;Yes;GM;SR;;TN;;RS;;TK;;;GM;ST;;TN;;RS;;NY;;;RS;;;ST, SR;;green;693;693.0
244ac743-f4d8-491b-8685-b90d26b639c7;2025-03-12;1900-01-01 11:35:00;Yes;GM;SR;;TN;;RS;;TK;;;GM;ST;;TN;;RS;;NY;;;RS;;;ST, SR;;green;695;695.0
374726e8-2b64-413a-8fcc-458a0bf3dcb6;2025-03-12;1900-01-01 11:37:00;NO;GM;SR;;TN;;RS;;;TK;;GM;ST;;TN;;RS;;;NY;;RS;;;ST, SR;;;697;697.0
5f2b6410-e80c-44a2-b53a-cf22613a69d6;2025-03-12;1900-01-01 11:39:00;NO;GM;SR;;TK, TN;;RS;;;;;GM;ST;;TN, TK;;GG;TN;;ST, SR;;GR;TK;;ST, SR;;red;699;699.0
ed61246b-fdd7-4696-b39d-2425e5a06573;2025-03-12;1900-01-01 11:41:00;Yes;GM;SR;;TK, TN;;RS;;;;;GM;ST;;TN, TK;;GG;TN;;ST, SR;;GR;TK;;ST, SR;;green;701;701.0
ed8b206a-e04a-4d9f-b028-66743f0ef3da;2025-03-12;1900-01-01 11:43:00;Yes;GM;SR;;TK, TN;;RS;;;;;GM;ST;;TN, TK;;GG;TN;;ST, SR;;GR;TK;;ST, SR;;green;703;703.0
fda4a6d8-1111-4a43-8421-db9390115468;2025-03-12;1900-01-01 11:45:00;Yes;GM;SR;;TK, TN;;RS;;;;;GM;ST;;TN, TK;;GG;TN;;ST, SR;;GR;TK;;ST, SR;;green;705;705.0
70949c9d-07ba-44b8-9df2-733b0cf7f603;2025-03-12;1900-01-01 13:19:00;NO;M;;;NY, TK, SR, TN;;E;;;SR;;E;;;NY;;RS;;TN;ST;;E;;TK;ST;;;799;799.0
ace73028-2390-49b0-abf7-174a699ad197;2025-03-12;1900-01-01 13:21:00;NO;RS;;TK, TN;;;RS;;;SR;;E;;;NY;;RS;;TN, ST;;;E;;ST, TK;;;;801;801.0
83cc4527-86e7-4ff2-8721-4f64d4c70c90;2025-03-12;1900-01-01 13:23:00;NO;RS;;TN;TK;;E;;;SR;;E;;;NY;;RS;;;TN, ST;;E;;ST;TK;;;803;803.0
bdd1b0d0-e7a5-4fa9-b28d-fadb3838ba18;2025-03-12;1900-01-01 13:25:00;NO;RS;;TN;TK;;RS;;;;;E;;;;;RS;;;ST, TN;;RS;;ST;TK;;;805;805.0
1e1d6a7c-a1c8-4b9e-8048-96d83d0faa1e;2025-03-12;1900-01-01 13:27:00;NO;RS;;TN;TK;;E;;;SR;;E;;;NY;;RS;;;TN, SR;;E;;ST;TK;;;807;807.0
11b983f2-6d52-4cb4-a28b-371b4cbfadb6;2025-03-12;1900-01-01 13:29:00;NO;E;;TN;NY, TK;;E;;TN, TK;ST;;E;;;;;RS;;ST;TN, ST;;E;;ST, NY;TK;;;809;809.0
451a241a-8934-4305-93d2-86e5d9db261d;2025-03-12;1900-01-01 13:31:00;NO;E;;TN, NY;TK;;E;;ST;TN, TK;;E;;;;;RS;;;TN, ST, NY;;E;;ST;TK, NY;;;811;811.0
f50b297b-bc2c-44b0-8541-5cc2ee920b98;2025-03-12;1900-01-01 13:33:00;NO;E;;TN, NY;TK;;M;;ST;TK, TN;;E;;;;;RS;;;TN, ST, NY;;E;;ST;TK, NY;;;813;813.0
6de56a74-25b9-40f0-b29b-43d5362f0ef8;2025-03-12;1900-01-01 13:35:00;NO;E;;;TK, NY, SR;;E;;;SR, TK, ST;;E;;;TK, ST, NY;;E;;;NY, ST, SR;;E;;;;;;815;815.0
d0debbe9-aaa4-4720-8f8e-118ad4e2a0dd;2025-03-12;1900-01-01 13:37:00;NO;E;;;SR, TK, NY;;M;;;ST, TK, SR;;M;;;ST, TK, NY;;E;;;ST, NY, SR;;RS;;;;;;817;817.0
65f81822-a6e9-499a-bbe2-d303739da342;2025-03-12;1900-01-01 13:39:00;NO;M;;;NY;;M;;;ST;;E;;TN;;;M;;;;;RS;;SR;;;;819;819.0
216223ee-97d0-4254-8bc3-850901641459;2025-03-12;1900-01-01 13:41:00;NO;RS;;;;;RS;;;TN, SR;;E;;TN;NY, TK;;RS;;;SR;;RS;;;NY, TK, SR;;;821;821.0
3b39d206-7bbc-43a8-8df1-aa2b5902cef5;2025-03-12;1900-01-01 13:43:00;NO;E;;;SR;;E;;;TK, TN;;E;;;ST;;RS;;;TN, NY;;RS;;;TK, NY;;;823;823.0
74aeaa1c-33ab-4226-b480-ae7e0b9442f2;2025-03-12;1900-01-01 13:45:00;NO;PL;;SR;;NR following MN;E;;;TN, TK;;PL;;ST;;Following MN;RS;;;TN, NY;;RS;;;NY, TK;;;825;825.0
7a8dd9c5-e788-4bd2-b2cc-87a86fee3b37;2025-03-12;1900-01-01 13:47:00;NO;RS;;;;;RS;;;TK, TN;;RS;;;;;RS;;;TN, NY;;RS;;;NY, TK;;;827;827.0
41ee1bdd-6c7d-446a-9899-ec7d93eef98c;2025-03-12;1900-01-01 13:49:00;NO;PL;;SR;;Followed by NR;RS;;;TK, TN;;PL;;ST;;Following mn;RS;;;TN, NY;;RS;;;NY, TK;;;829;829.0
80ff5ce2-3c75-4577-80d5-28c4d6d2c383;2025-03-12;1900-01-01 13:51:00;NO;RS;;;SR;;RS;;;TK, TN;;M;;;ST;;RS;;;TN, NY;;RS;;;NY, TK;;;831;831.0
fb170e91-de7c-4f2a-8450-21d322ba57af;2025-03-12;1900-01-01 13:53:00;NO;PL;;SR, NY;;Being chased by NY;PL;;;ST;ChasingMN;M;;;ST;;RS;;;TN;;RS;;;TK;;;833;833.0
08875e01-3267-41d2-9d9b-0f34b9ab2b02;2025-03-12;1900-01-01 13:55:00;NO;RS;;;;;M;;;;;M;;;;;RS;;;TN;;RS;;;TK;;;835;835.0
820a503b-2237-4125-af88-51a8bae9eb0a;2025-03-12;1900-01-01 13:57:00;NO;RS;;;;;M;;;;;RS;;TK;TN;;RS;;SR;TN;;RS;;;TK, SR;;;837;837.0
3c51243a-e3b1-46f8-a437-a310243a4d02;2025-03-12;1900-01-01 13:59:00;NO;M;;;;;RS;;;;;M;;;TK;;RS;;;SR;;M;;;;;;839;839.0
e464937c-a5da-49b7-82c9-781b50407553;2025-03-12;1900-01-01 14:01:00;NO;M;;SR;;;RS;;;;;M;;ST;;;RS;;;;;RS;;;;;;841;841.0
19027291-bc76-4f91-94e7-2488c5126efd;2025-03-12;1900-01-01 14:03:00;NO;RS;;;;;RS;;;;;RS;;;;;RS;;;;;RS;;;;;;843;843.0
7ae9655a-c821-4c0c-89d3-dc8fab8ffcf9;2025-03-12;1900-01-01 14:05:00;NO;RS;;;TN;;RS;;;;;RS;;;;;RS;;;;;RS;;;ST;;;845;845.0
597558f8-0186-44f4-81b9-2d2e89d7d24d;2025-03-12;1900-01-01 14:07:00;NO;RS;;;TN;;RS;;;;;RS;;;;;RS;;;;;RS;;;ST;;;847;847.0
076caf27-3ddc-4ac8-9b01-63fd30ca5121;2025-03-12;1900-01-01 14:09:00;NO;RS;;;;;RS;;;;;RS;;;;;RS;;;TN;;RS;;;TK;;;849;849.0
8620f139-f793-4453-9f17-925a07b306c2;2025-03-12;1900-01-01 14:11:00;NO;PL;;;SR;NR following MN;RS;;;TK;;PL;;;ST;Following MN;RS;;;NY;;RS;;;;;;851;851.0
47cdad12-2e84-4367-8d6e-e366267b8ecc;2025-03-12;1900-01-01 14:13:00;NO;M;;;TN;;M;;;;;M;;;;;RS;;;;;RS;;;ST;;;853;853.0
f5198074-4a63-4428-82a9-849e02b7c07d;2025-03-12;1900-01-01 14:15:00;NO;M;;;SR, TK, NY;;M;;;TK, SR, ST;;M;;;ST, TK, NY;;M;;;SR, ST, NY;;RS;;;;;;855;855.0
cb4ba31f-2eae-4014-8a9d-2adb9930b518;2025-03-12;1900-01-01 14:17:00;NO;RS;;;;;RS;;;;;M;;;;;RS;;;;;RS;;;;;;857;857.0
751e1520-91bd-4bda-bff8-30bd21b7367a;2025-03-12;1900-01-01 14:19:00;NO;M;;;;;M;;;;;M;;;;;RS;;;;;RS;;;;;;859;859.0
7bcc73d4-c6f3-4717-96c0-03fd20d2d797;2025-03-12;1900-01-01 14:21:00;NO;RS;;;TK;;RS;;;;;M;;;;;M;;;ST;;RS;;;;;;861;861.0
9efb92a5-6656-4baf-87e0-601716676bc8;2025-03-12;1900-01-01 14:23:00;NO;M;;NY;;;M;;ST;;;PL;;TK;;Chasing TK;PL;;SR;;Running;RS;;;;;;863;863.0
766af7fc-28e3-4c99-9512-9d80dabbbb5a;2025-03-12;1900-01-01 14:25:00;NO;RS;;;;;RS;;;;;M;;;TK;;M;;;SR;;RS;;;;;;865;865.0
27adf37e-1d10-4376-9887-da807ccc105e;2025-03-12;1900-01-01 14:27:00;NO;PL;;SR;;NR following mn;RS;;;TK;;PL;;ST;;Following MN;RS;;;NY;;RS;;;;;;867;867.0
2a93667e-a460-41e8-8d62-9addd6aca8f3;2025-03-12;1900-01-01 14:29:00;NO;RS;;;;;RS;;;;;PL;;TK;;;PL;;SR;;Following NR;RS;;;;;red;869;869.0
f423c601-a907-41d2-a8ab-7aacb8f41b0e;2025-03-12;1900-01-01 14:31:00;Yes;RS;;;;;RS;;;;;PL;;TK;;;PL;;SR;;Following NR;RS;;;;;green;871;871.0
e8a8fda3-f215-47ac-b62e-55ca1c6d0205;2025-03-12;1900-01-01 14:33:00;NO;RS;;;;;M;;;;;M;;;;;RS;;;;;RS;;;;;;873;873.0
1305166b-5863-43aa-b383-9b830490a346;2025-03-12;1900-01-01 14:35:00;NO;RS;;;;;RS;;;;;PL;TK;;;Wrestling;PL;;;;Wrestling;RS;;;;;;875;875.0
4e09b42a-b6fc-4a6d-994f-85972c60e967;2025-03-12;1900-01-01 14:37:00;NO;RS;;;;;RS;;;;;RS;;;TK;;RS;;;SR;;RS;;;;;;877;877.0
a9694ae5-9cf8-4769-8e45-471bb1589581;2025-03-12;1900-01-01 14:39:00;NO;RS;;;;;RS;;;;;PL;TK;;;Swinging on rope , slapping TK;PL;SR;;;Slapping, chasing NR;RS;;;;;;879;879.0
22dd2697-736a-47bf-98f3-5b0a049f4a3e;2025-03-12;1900-01-01 14:41:00;NO;RS;;;;;RS;;;;;PL;TK;;;Wrestling;PL;SR;;;Wrestling;RS;;;;;;881;881.0
19e47ecb-656f-4f0d-bad1-1cc00e98bd40;2025-03-12;1900-01-01 14:43:00;NO;RS;;;;;RS;;;;;M;;;;;M;;;;;RS;;;;;;883;883.0
51d8c48a-8260-4821-9814-79092498ac39;2025-03-12;1900-01-01 14:45:00;NO;RS;;;;;RS;;;;;PL;;TK;;Chasing TK;PL;;SR;;Chase;RS;;;;;;885;885.0
