ec5_uuid;date;1_TIme;2_NC;4_ST_Behavior;5_Contact;6_AR;7_3M;8_Notes;10_NY_Behavior;11_Contact;12_AR;13_3M;14_Notes;16_SR_Behavior;17_Contact;18_AR;19_3M;20_Notes;22_TK_Behavior;23_Contact;24_AR;25_3M;26_Notes;28_TN_Behavior;29_Contact;30_AR;31_3M;32_Notes;highlight;msm;corrected_msm
9dead641-74f6-4d95-a889-d3bba2958090;2025-04-26;1900-01-01 09:52:00;NO;RS;;;;;GR;SR;;;;GG;NY;;;;RS;;;TN;;RS;;;TK;;;592;592.0
a96b83e5-3a89-43f9-a6b5-a7cffd52092e;2025-04-26;1900-01-01 09:54:00;NO;RS;;NY;;;RS;;ST;;;RS;;;;;RS;;;TN;;RL;;;TK;;;594;594.0
7b80f5c0-3cbf-4141-b38e-c14b0799aba4;2025-04-26;1900-01-01 09:56:00;NO;RS;;SR;;;M;;;;;RS;;ST;;;RS;;;TN;;RL;;;TK;;red;596;596.0
b68aa053-2e28-4524-acfb-37db968d5994;2025-04-26;1900-01-01 09:58:00;Yes;RS;;SR;;;M;;;;;RS;;ST;;;RS;;;TN;;RL;;;TK;;green;598;598.0
615f06ed-f8bd-452d-afd6-c30d708a04e5;2025-04-26;1900-01-01 10:00:00;NO;RS;;SR;NY;;RS;;SR;ST;;RS;;ST;NY;;RS;;;TN;;RL;;;TK;;;600;600.0
a8472fd3-c81d-4678-b549-8df500cdf46a;2025-04-26;1900-01-01 10:02:00;NO;RS;;NY, SR;;;RS;;ST;SR;;RS;;ST;NY;;RS;;;TN;;RS;;;TK;;;602;602.0
47c9d73a-c5c0-4af3-8836-e3adafdaba13;2025-04-26;1900-01-01 10:04:00;NO;GR;NY;;SR;;GG;ST;;SR;;RS;;;NY, ST;;RS;;;;;RS;;;;;red;604;604.0
66afd550-3844-4bfd-a438-34060860761e;2025-04-26;1900-01-01 10:06:00;Yes;GR;NY;;SR;;GG;ST;;SR;;RS;;;NY, ST;;RS;;;;;RS;;;;;green;606;606.0
0181a339-fc8d-4842-87a3-414737b304ca;2025-04-26;1900-01-01 10:08:00;NO;GM;TN;;;;RS;;;SR;;RS;;;NY;;RS;;;;;GM;ST;;;;red;608;608.0
0424bdf7-4df0-43fe-8ac2-851f5851c1a7;2025-04-26;1900-01-01 10:10:00;Yes;GM;TN;;;;RS;;;SR;;RS;;;NY;;RS;;;;;GM;ST;;;;green;610;610.0
2686957b-823a-480a-a4ad-f54fed89bd62;2025-04-26;1900-01-01 10:12:00;NO;RL;;;TK, TN;;RS;;;SR;;RS;;;NY;;GM;TN;;ST;;GM;TK;;ST;;;612;612.0
e8863c29-fa04-4922-b858-993795b6f402;2025-04-26;1900-01-01 10:14:00;NO;RS;;;NY;;RS;;;ST;;RS;;;;;GM;TN;;;;GM;TK;;;;;614;614.0
378e07c2-c491-4ea8-a4c1-9492789125c3;2025-04-26;1900-01-01 10:16:00;NO;RS;;;;;RS;;;TK;;RS;;TK;;;RS;;SR;NY;;M;;;;;;616;616.0
3803b78f-2cc9-4a72-9dc6-94c1072939b3;2025-04-26;1900-01-01 10:18:00;NO;RS;;;TK, SR;;RS;;;TK, SR;;RS;;TK;NY, ST;;RS;;SR;NY;;M;;;;;;618;618.0
8912e979-bc0d-4c27-9aca-fa5b8fca2758;2025-04-26;1900-01-01 10:20:00;NO;RS;;;TN;;RS;;;;;RS;;;TN;;RL;;;;;RS;;;SR, ST;;;620;620.0
5ad6aded-cd0e-48e3-9049-38752483ce96;2025-04-26;1900-01-01 10:22:00;NO;RS;;TN;SR;;RS;;;;;RS;;;TN, ST;;RL;;;;;RS;;ST;SR;;red;622;622.0
4fd5ad27-7802-4ef7-a9e0-215f97fdb8f1;2025-04-26;1900-01-01 10:24:00;Yes;RS;;TN;SR;;RS;;;;;RS;;;TN, ST;;RL;;;;;RS;;ST;SR;;green;624;624.0
7fcef454-c519-4172-af8b-7a9f0fd19e2d;2025-04-26;1900-01-01 10:26:00;Yes;RS;;TN;SR;;RS;;;;;RS;;;TN, ST;;RL;;;;;RS;;ST;SR;;green;626;626.0
9e3b337b-fd4f-43dc-a9df-2cdd13b09827;2025-04-26;1900-01-01 10:28:00;NO;RS;;TN;SR;;RS;;;TK;;RS;;;TN, ST;;RS;;;NY;;RS;;ST;SR;;red;628;628.0
32796116-f51c-45de-8710-5326c43ef3bb;2025-04-26;1900-01-01 10:30:00;Yes;RS;;TN;SR;;RS;;;TK;;RS;;;TN, ST;;RS;;;NY;;RS;;ST;SR;;green;630;630.0
8f2c9315-9454-4d11-ab62-161b228c8c61;2025-04-26;1900-01-01 10:48:00;NO;RS;;;;;RS;;;SR;;RS;;;NY;;RS;;;;;RS;;;;;;648;647.0
93b6ddce-e267-43b0-a403-9403e93d1a07;2025-04-26;1900-01-01 10:50:00;NO;RS;;;SR, NY;;RS;;;ST, SR;;RS;;;NY, ST;;RS;;;;;RS;;;;;;650;649.0
74efced0-7f8e-444b-8f38-65d1d8e37fc8;2025-04-26;1900-01-01 10:52:00;NO;M;;;NY;;M;;;ST;;RS;;;;;RS;;;;;RS;;;;;;652;651.0
180e9da8-26ed-402b-acc1-a99d37c23611;2025-04-26;1900-01-01 10:54:00;NO;RS;;;;;RS;;;;;RS;;;;;RS;;;;;RS;;;;;red;654;653.0
0115e78e-2e59-4a14-bd9a-924a804e7705;2025-04-26;1900-01-01 10:56:00;Yes;RS;;;;;RS;;;;;RS;;;;;RS;;;;;RS;;;;;green;656;655.0
d462fc0a-de9f-45d5-863a-f48263d5c663;2025-04-26;1900-01-01 10:58:00;NO;RS;;;;;RS;;;;;RS;;;;;RS;;;;;M;;;;;;658;657.0
ecd5f72b-1cdb-4be5-a385-a4cfa0269151;2025-04-26;1900-01-01 11:00:00;NO;RS;;;;;RS;;;;;RS;;;;;RS;;;;;RS;;;;;red;660;659.0
313f8bcb-916f-49df-ae70-6b7804649ffd;2025-04-26;1900-01-01 11:02:00;Yes;RS;;;;;RS;;;;;RS;;;;;RS;;;;;RS;;;;;green;662;661.0
e9d74f6d-1667-42d1-b97f-89dd647b021b;2025-04-26;1900-01-01 11:04:00;Yes;RS;;;;;RS;;;;;RS;;;;;RS;;;;;RS;;;;;green;664;663.0
86ef3fea-642f-4ae7-a64b-ae3de400f7c1;2025-04-26;1900-01-01 11:06:00;Yes;RS;;;;;RS;;;;;RS;;;;;RS;;;;;RS;;;;;green;666;665.0
218dceb1-11b8-48bd-8bd5-9ed8db7ed2ef;2025-04-26;1900-01-01 11:08:00;Yes;RS;;;;;RS;;;;;RS;;;;;RS;;;;;RS;;;;;green;668;667.0
107b007b-cdda-4630-b672-c255a7a2bf4e;2025-04-26;1900-01-01 11:10:00;NO;M;;;TN;;RS;;;;;RS;;;;;RS;;;;;RS;;;ST;;;670;669.0
499e8fee-b0c6-4d21-8171-74d63c8a5c39;2025-04-26;1900-01-01 11:12:00;NO;RS;;;;;RS;;;;;RS;;;;;RS;;;;;RS;;;;;;672;671.0
33a423cc-9c3b-46b5-af9d-ca2d462a3aa0;2025-04-26;1900-01-01 11:14:00;NO;RL;;;;;RS;;;;;RS;;;;;RS;;;;;RS;;;;;red;674;673.0
2d1604ce-219f-4add-bff7-c216cd4c2ffc;2025-04-26;1900-01-01 11:16:00;Yes;RL;;;;;RS;;;;;RS;;;;;RS;;;;;RS;;;;;green;676;675.0
b809e158-063a-412a-9664-ffd28839e00a;2025-04-26;1900-01-01 11:18:00;Yes;RL;;;;;RS;;;;;RS;;;;;RS;;;;;RS;;;;;green;678;677.0
6dfcdb72-0f04-4f3f-b900-e487148aeb04;2025-04-26;1900-01-01 11:20:00;Yes;RL;;;;;RS;;;;;RS;;;;;RS;;;;;RS;;;;;green;680;679.0
d971358d-b6b3-4634-ac64-b7520997e92a;2025-04-26;1900-01-01 11:22:00;Yes;RL;;;;;RS;;;;;RS;;;;;RS;;;;;RS;;;;;green;682;681.0
f1e2756e-3b8b-41fc-ae93-71b8f6548ab1;2025-04-26;1900-01-01 11:24:00;Yes;RL;;;;;RS;;;;;RS;;;;;RS;;;;;RS;;;;;green;684;683.0
d49a9256-d232-429e-a96e-110417cc9e53;2025-04-26;1900-01-01 11:26:00;NO;RL;;;;;RS;;;;;RS;;;;;RL;;;;;RS;;;;;red;686;685.0
8f9de8cf-2a02-420c-bf57-776bf9b7dda0;2025-04-26;1900-01-01 11:28:00;Yes;RL;;;;;RS;;;;;RS;;;;;RL;;;;;RS;;;;;green;688;687.0
e9491954-aadf-4b4f-93be-a1d8913dc972;2025-04-26;1900-01-01 11:30:00;Yes;RL;;;;;RS;;;;;RS;;;;;RL;;;;;RS;;;;;green;690;689.0
7bb81b71-f923-4f8b-a043-f13290b30c87;2025-04-26;1900-01-01 11:32:00;Yes;RL;;;;;RS;;;;;RS;;;;;RL;;;;;RS;;;;;green;692;691.0
042c07ff-ce05-4276-846e-3a029e8a01e0;2025-04-26;1900-01-01 11:34:00;Yes;RL;;;;;RS;;;;;RS;;;;;RL;;;;;RS;;;;;green;694;693.0
60e4134d-635f-48cc-97ef-7220127cbf24;2025-04-26;1900-01-01 11:36:00;Yes;RL;;;;;RS;;;;;RS;;;;;RL;;;;;RS;;;;;green;696;695.0
b7937c27-5d6e-4aa8-bb87-aebed47c3825;2025-04-26;1900-01-01 11:38:00;NO;RS;;;NY, TN;;RS;;;ST;;M;;;;;RS;;;;;RS;;;ST;;;698;697.0
sdft;2025-04-26;1900-01-01 11:40:00;NO;RS;;;TN;;RS;;;;;GM;TK;;;;GM;NY;;;;RS;;;ST;;red;700;699.0
hrbgks;2025-04-26;1900-01-01 11:42:00;Yes;RS;;;TN;;RS;;;;;GM;TK;;;;GM;NY;;;;RS;;;ST;;green;702;701.0
hrbf;2025-04-26;1900-01-01 11:44:00;Yes;RS;;;TN;;RS;;;;;GM;TK;;;;GM;NY;;;;RS;;;ST;;green;704;703.0
2112e3f7-c6e1-48d6-9c9f-beca27c8a7d2;2025-04-26;1900-01-01 13:16:00;NO;E;;TN;;;E;;;;;RS;;;;;M;;;;;E;;ST;;;;796;795.0
da3b1df2-8881-46fe-90a7-608c63a441a0;2025-04-26;1900-01-01 13:18:00;NO;E;;TN;;;E;;;;;RS;;;;;E;;;;;E;;ST;;;red;798;797.0
1cf6559f-748b-4c6d-a755-b3f292f59c1f;2025-04-26;1900-01-01 13:20:00;Yes;E;;TN;;;E;;;;;RS;;;;;E;;;;;E;;ST;;;green;800;799.0
76507de2-ccf4-4838-8a16-f8e4bd938bcf;2025-04-26;1900-01-01 13:22:00;NO;E;;TN;;;E;;;TK;;RS;;;;;E;;;NY;;E;;ST;;;;802;801.0
f27f9c20-7ed5-4538-a747-9da0007185ae;2025-04-26;1900-01-01 13:24:00;NO;E;;TN;NY;;E;;;TK, ST;;RS;;;;;E;;;NY;;E;;ST;NY;;;804;803.0
93a93d33-dc19-4e9b-8a54-9b5c699fd488;2025-04-26;1900-01-01 13:26:00;NO;E;;TK, TN;NY;;E;;;TK, ST, TN;;RS;;;;;E;;ST;TN, NY;;E;;ST;TK, NY;;;806;805.0
c60e261b-c45e-4992-8252-bc79ade2dbc8;2025-04-26;1900-01-01 13:28:00;NO;E;;TN;;;E;;;;;RS;;;;;E;;;;;E;;ST;;;red;808;807.0
f92827e6-2540-4876-95fe-04e44bb39c72;2025-04-26;1900-01-01 13:30:00;Yes;E;;TN;;;E;;;;;RS;;;;;E;;;;;E;;ST;;;green;810;809.0
4ef099fe-cab1-4fcb-bc23-eefcf8f8ce15;2025-04-26;1900-01-01 13:32:00;NO;E;;TN;NY;;E;;;ST, TN;;RS;;;;;E;;;;;E;;ST;NY;;;812;811.0
12a23173-7b20-4b24-8b82-101617665a63;2025-04-26;1900-01-01 13:34:00;NO;E;;;;;E;;;TN;;RS;;;;;E;;;;;E;;;NY;;;814;813.0
29055592-716a-4c4c-8fce-f8c82272efd2;2025-04-26;1900-01-01 13:36:00;NO;E;;NY;;;E;;ST;;;RL;;;;;E;;;;;E;;;;;;816;815.0
756dc9cc-1586-495c-a11d-ad5397f831ba;2025-04-26;1900-01-01 13:38:00;NO;E;;;;;E;;;;;RL;;;;;E;;;;;E;;;;;;818;817.0
c4d8e6f4-4e78-42c1-bfe5-47ff1b6a7d3d;2025-04-26;1900-01-01 13:40:00;NO;E;;TN;;;E;;;;;RL;;;;;E;;;;;E;;ST;;;;820;819.0
2cf4e045-e5d5-4035-af2f-2ded8977aa8b;2025-04-26;1900-01-01 13:42:00;NO;E;;TN;;;E;;;TK;;RL;;;;;E;;;NY;;E;;ST;;;red;822;821.0
c7cfac88-3b94-4407-995a-f33d19b48496;2025-04-26;1900-01-01 13:44:00;Yes;E;;TN;;;E;;;TK;;RL;;;;;E;;;NY;;E;;ST;;;green;824;823.0
ebfd9eb8-68cf-40b8-8651-63794ff0b6a9;2025-04-26;1900-01-01 13:46:00;NO;E;;;TN;;RS;;;TK;;RS;;;;;RS;;;NY;;RS;;;ST;;;826;825.0
062fbd46-d7db-4b63-979d-2a82c1f7203b;2025-04-26;1900-01-01 13:48:00;NO;E;;;NY;;M;;;ST;;RS;;;;;RS;;;;;RS;;;;;;828;827.0
7ccb63c3-d8fd-488c-81c2-1f299f43bb2b;2025-04-26;1900-01-01 13:50:00;NO;E;;;;;RS;;;;;RS;;;;;RS;;;;;RS;;;;;;830;829.0
8bda6a55-a501-4f2e-a9cc-ce9f34ba5d50;2025-04-26;1900-01-01 13:52:00;NO;RS;;;;;M;;TK;SR;;M;;;NY, TK;;M;;NY;SR;;M;;;;;;832;831.0
d126cbf3-9e73-405c-81cc-38020597ee9b;2025-04-26;1900-01-01 13:54:00;NO;RS;;TN;;;RS;;;;;M;;;;;RS;;;;;RS;;ST;;;;834;833.0
e53e75b4-8a3a-47a3-8284-ca02d8732446;2025-04-26;1900-01-01 13:56:00;NO;RS;;TN;SR;;M;;TK;;;RS;;TN;ST;;M;;NY;;;RS;;ST, SR;;;;836;835.0
4371f0d0-5f61-48bb-86da-00ed80301b66;2025-04-26;1900-01-01 13:58:00;NO;M;;;;;GM;TK;;;;M;;;;;GM;NY;;;;RS;;;;;;838;837.0
7b120c97-6604-4893-80f7-f92a1bea32ef;2025-04-26;1900-01-01 14:00:00;NO;RS;;;;;GR;TK;;;;RS;;;;;GG;NY;;;;RS;;;;;;840;839.0
1a8b7496-dd75-4dbd-baca-e306d923edbc;2025-04-26;1900-01-01 14:02:00;NO;RS;;SR;;;GR;TK;;;;RS;;ST;;;GG;NY;;;;RS;;;;;;842;841.0
e1cac586-297d-4caa-a180-c27ff454dab5;2025-04-26;1900-01-01 14:04:00;NO;RS;;;SR, TN;;M;;TK;;;RS;;;ST, TN;;M;;NY;;;RS;;;ST, SR;;;844;843.0
163ca79c-54d7-4c86-9c7a-46377681fbd2;2025-04-26;1900-01-01 14:06:00;NO;RS;;;TN;;RS;;;;;RS;;;;;RS;;;;;E;;;ST;;red;846;845.0
5a328fe3-4db1-4dec-b5be-c7e9fd501d5b;2025-04-26;1900-01-01 14:08:00;Yes;RS;;;TN;;RS;;;;;RS;;;;;RS;;;;;E;;;ST;;green;848;847.0
5c151b68-1760-4c3c-8d7c-51717db9d7a8;2025-04-26;1900-01-01 14:10:00;Yes;RS;;;TN;;RS;;;;;RS;;;;;RS;;;;;E;;;ST;;green;850;849.0
0e39e616-babe-4222-b7fd-c2968789bc0b;2025-04-26;1900-01-01 14:12:00;NO;M;;;TK;;RS;;;;;RL;;;;;M;;;ST;;RS;;;;;;852;851.0
6ff9ff4b-61d0-4af5-9d1a-7b2c8cf9abc9;2025-04-26;1900-01-01 14:14:00;NO;RS;;;TN, TK;;RS;;;SR;;RL;;;NY;;GM;TN;;ST;;GM;TK;;ST;;;854;853.0
ddfbbbc1-c2d3-4fd7-a129-0ecb36a76977;2025-04-26;1900-01-01 14:16:00;NO;RS;;;TN, TK;;RS;;;SR;;RL;;;NY;;RS;;;ST, TN;;RS;;;ST, TK;;;856;855.0
3c7e0225-e298-4c0a-9975-35aeadac924c;2025-04-26;1900-01-01 14:18:00;NO;RS;;;TN;;RS;;;SR;;RL;;;NY;;RS;;;;;RS;;;ST;;;858;857.0
6e1a24c2-4fec-466f-a606-28fbc14ebc87;2025-04-26;1900-01-01 14:21:00;NO;SD;;;TN;;M;;;;;RL;;;;;RS;;;;;RS;;;ST;;;861;861.0
4c794808-ab5c-4926-872e-d702dc914a78;2025-04-26;1900-01-01 14:22:00;NO;SD;;;TN;;RS;;;;;RL;;;;;RS;;;;;RS;;;ST;;red;862;863.0
201d2443-25f7-40c4-be59-aa2d8c31398c;2025-04-26;1900-01-01 14:24:00;Yes;SD;;;TN;;RS;;;;;RL;;;;;RS;;;;;RS;;;ST;;green;864;865.0
75a96dda-ea0a-400b-8249-6a6aa2fe0758;2025-04-26;1900-01-01 14:26:00;Yes;SD;;;TN;;RS;;;;;RL;;;;;RS;;;;;RS;;;ST;;green;866;867.0
d9a39825-79f3-4cc8-a005-4a0d909b8be4;2025-04-26;1900-01-01 14:28:00;NO;RS;;;TN;;RS;;;;;RL;;;;;RS;;;;;RS;;;ST;;red;868;869.0
ac50deb5-be2d-4cc4-a5b8-83cda22184b2;2025-04-26;1900-01-01 14:30:00;Yes;RS;;;TN;;RS;;;;;RL;;;;;RS;;;;;RS;;;ST;;green;870;871.0
e2a5cd8e-37ac-4544-aaa4-ba52782b1e9f;2025-04-26;1900-01-01 14:32:00;Yes;RS;;;TN;;RS;;;;;RL;;;;;RS;;;;;RS;;;ST;;green;872;873.0
ec4f628b-2dfe-4195-9582-2fc5b1735efd;2025-04-26;1900-01-01 14:34:00;Yes;RS;;;TN;;RS;;;;;RL;;;;;RS;;;;;RS;;;ST;;green;874;875.0
ce31fcc4-fbd1-41a8-b934-af74d33cb322;2025-04-26;1900-01-01 14:36:00;NO;RS;;;TN;;RS;;;;;RL;;;TK;;RS;;;SR;;RS;;;ST;;red;876;877.0
ed1b5350-addd-4a2e-846a-add38d7cf09f;2025-04-26;1900-01-01 14:38:00;Yes;RS;;;TN;;RS;;;;;RL;;;TK;;RS;;;SR;;RS;;;ST;;green;878;879.0
975cb5b9-842f-422f-bb3a-87ed7fa244e0;2025-04-26;1900-01-01 14:40:00;Yes;RS;;;TN;;RS;;;;;RL;;;TK;;RS;;;SR;;RS;;;ST;;green;880;881.0
df3398fe-5886-4849-b1f1-2606d11ad083;2025-04-26;1900-01-01 14:42:00;Yes;RS;;;TN;;RS;;;;;RL;;;TK;;RS;;;SR;;RS;;;ST;;green;882;883.0
4ae6bde2-d4ed-4aa6-8c74-3fefbab9298a;2025-04-26;1900-01-01 14:44:00;Yes;RS;;;TN;;RS;;;;;RL;;;TK;;RS;;;SR;;RS;;;ST;;green;884;885.0
79c19a39-bda2-4395-8c1a-84d9df609d78;2025-04-26;1900-01-01 14:46:00;Yes;RS;;;TN;;RS;;;;;RL;;;TK;;RS;;;SR;;RS;;;ST;;green;886;
