ec5_uuid;date;1_TIme;2_NC;4_MZ_Behavior;5_Contact;6_AR;7_3M;8_Occurence;9_Notes;11_SB_Behavior;12_Contact;13_AR;14_3M;15_Occurence;16_Notes;18_GG_Behavior;19_Contact;20_AR;21_3M;22_Occurence;23_Notes;25_LN_Behavior;26_Contact;27_AR;28_3M;29_Occurence;30_Notes;32_NR_Behavior;33_Contact;34_AR;35_3M;36_Occurence;37_Notes;highlight;msm;corrected_msm
8dd86409-20bb-481e-a06a-b246f727ff1a;2025-04-16;1900-01-01 10:27:00;NO;M;;;;;;RS;;;;;;RL;;LN;;;;RS;;GG;;;;RS;;;;;;;627;626.0
721bba2d-095c-435e-9a3f-369912de5540;2025-04-16;1900-01-01 10:29:00;NO;DS;;;;;Calls from other cage;RS;;;;;;RS;;LN;;;;RS;;GG;;;;RS;;;;;;;629;628.0
1b18dfc9-930c-4acd-8f1c-900428ae02f5;2025-04-16;1900-01-01 10:31:00;NO;M;;;;;;RS;;;;;;RS;;LN;;;;RS;;GG;;;;RS;;;;;;;631;630.0
26cfa82a-ddf8-4fc1-b040-1a2f4a02f74e;2025-04-16;1900-01-01 10:53:00;NO;AG;;;SB, LN, NR;;Fighting in other cage;AG;;;MZ, LN, NR;;;RS;;;;;;AG;;;NR, SB, MZ;;;AG;;;SB, MZ, LN;;;;653;653.0
ab6fa906-b26a-483b-818e-678b3b885ec5;2025-04-16;1900-01-01 10:55:00;NO;M;;;;;;RS;;;;;;RS;;LN;;;;RS;;GG;;;;M;;;;;;;655;655.0
eb35670e-ac5e-4c7a-b9a9-3a24b907491a;2025-04-16;1900-01-01 10:57:00;NO;AG;;;GG, SB, LN, NR;;NR attacked SB;AG;;;GG, MZ, LN, NR;;Chasing NR support by GG and LN;AG;;;;;;AG;;;;;;AG;;;;;Atacked SB got support by MZ when he got chased by SB;;657;657.0
2a32958e-c7ac-4a1b-b2bd-86d41b2de362;2025-04-16;1900-01-01 10:59:00;NO;M;;;;;;RS;;;;;;GR;LN;;;;;GG;GG;;;;;RS;;;;;;;659;659.0
b33138c5-91d0-426d-b277-86d1ac0205a0;2025-04-16;1900-01-01 11:01:00;NO;RS;;;;;DS;RS;;;;;;M;;;;;;RS;;;;;;M;;;;;;;661;661.0
f4984157-48cd-4299-b726-93c5feec2a74;2025-04-16;1900-01-01 11:03:00;NO;RS;;;;;;PL;;MZ, NR;;;;PL;;SB, NR;;;;RS;;;;;;PL;;GG, SB;;;;;663;663.0
f2319a74-93d1-470d-95f8-739d7200b0d7;2025-04-16;1900-01-01 11:05:00;NO;RS;;;;;;PL;;NR;;;;M;;;;;;RS;;;;;;PL;;SB;;;;;665;665.0
febc6035-b801-4709-bf8a-f179a4bfa44d;2025-04-16;1900-01-01 11:07:00;NO;RS;;;;;;PL;;NR;;;;RS;;;;;;RL;;;;;;PL;;SB;;;;;667;667.0
d51670ea-b653-4e3a-8692-090c65765738;2025-04-16;1900-01-01 11:09:00;NO;RS;;;;;;RS;;;;;;RS;;;;;;RL;;;;;;RS;;;;;;red;669;669.0
963385aa-ffda-42be-97f1-38c333ccdb2f;2025-04-16;1900-01-01 11:11:00;Yes;RS;;;;;;RS;;;;;;RS;;;;;;RL;;;;;;RS;;;;;;green;671;671.0
7edb4083-6176-46e2-80d2-d0250ce5a4db;2025-04-16;1900-01-01 11:13:00;NO;RS;;;;;;RS;;NR;LN;;;RS;;;;;;RL;;NR;SB;;;RS;;SB, LN;;;;;673;673.0
d159f520-7cfe-41cd-a61f-145f2c3fc2af;2025-04-16;1900-01-01 11:15:00;NO;RS;;;;;;GR;NR;;LN;;;RS;;;;;;RS;;NR;SB;;;GG;SB;LN;;;;;675;675.0
663ac26d-c2ff-4dfc-ad9e-8163989db05f;2025-04-16;1900-01-01 11:17:00;NO;M;;;;;;PL;;NR;;;;RL;;LN;;;;RL;;GG;;;;PL;;SB;;;;red;677;677.0
c281d57b-0f2c-47da-b8f9-428f101f2813;2025-04-16;1900-01-01 11:19:00;Yes;M;;;;;;PL;;NR;;;;RL;;LN;;;;RL;;GG;;;;PL;;SB;;;;green;679;679.0
9043df53-a125-486c-9b69-98e416c395ef;2025-04-16;1900-01-01 11:20:00;NO;GG;SB;;;;;GR;MZ;;;;;RL;;LN;;;;RL;;GG;;;;RS;;;;;;;680;681.0
2585ff56-7f0a-40d9-bfab-eddbc6ab6942;2025-04-16;1900-01-01 11:23:00;NO;GG;;SB;;;;GR;LN;;;;;RL;;LN, NR;;;;GR;NR;GG;;;;GG;LN;GG;;;;;683;683.0
2deb7d82-e7c5-4dc1-b39c-b7b23d531bb9;2025-04-16;1900-01-01 11:25:00;NO;GM;SB;;;;;GM;MZ;;;;;SD;;LN, NR;;;;RS;;GG;NR;;;RS;;GG;LN;;;red;685;685.0
e2ba1fe3-e5a9-4c09-a0e9-040f73443bd0;2025-04-16;1900-01-01 11:27:00;Yes;GM;SB;;;;;GM;MZ;;;;;SD;;LN, NR;;;;RS;;GG;NR;;;RS;;GG;LN;;;green;687;687.0
e3bb935d-6330-42c2-bda5-45347daa45ab;2025-04-16;1900-01-01 11:29:00;NO;RS;;;;;;PL;;NR;;;;SD;;LN;;;;RS;;GG;;;;PL;;SB;;;;;689;689.0
2c555886-fc15-4dda-9f27-06cdea5376ae;2025-04-16;1900-01-01 11:31:00;NO;RL;;;;;;PL;;NR;;;;RL;;LN;;;;RS;;GG;;;;PL;;SB;;;;;691;691.0
4ed7c916-df3c-41c1-ad8c-182f52715568;2025-04-16;1900-01-01 11:33:00;NO;RS;;;;;;RS;;;;;;RL;;LN;;;;RS;;GG;;;;RS;;;;;;red;693;693.0
972a26c9-6c36-421e-9529-426adeffb6bd;2025-04-16;1900-01-01 11:35:00;Yes;RS;;;;;;RS;;;;;;RL;;LN;;;;RS;;GG;;;;RS;;;;;;green;695;695.0
b33b2ae5-21c7-4d1a-90b6-ff23dcddc13a;2025-04-16;1900-01-01 11:37:00;Yes;RS;;;;;;RS;;;;;;RL;;LN;;;;RS;;GG;;;;RS;;;;;;green;697;697.0
dee8aa80-13c1-4980-91b2-0129641326cd;2025-04-16;1900-01-01 11:39:00;NO;RS;;;;;;PL;;NR;;;;RL;;LN;;;;RS;;GG;;;;PL;;SB;;;;;699;699.0
8a215856-a15a-4660-9c1b-6b517968f5d9;2025-04-16;1900-01-01 11:41:00;NO;RL;;;;;;RS;;;;;;M;;;;;;RS;;;;;;RS;;;;;;;701;701.0
2cd4486e-3310-41e3-830d-aef0c90a915e;2025-04-16;1900-01-01 11:43:00;NO;RL;;;;;;RS;;;;;;RS;;;;;;RS;;;;;;RS;;;;;;red;703;703.0
18f9253f-666a-499e-980b-f23a402ecdd6;2025-04-16;1900-01-01 11:45:00;Yes;RL;;;;;;RS;;;;;;RS;;;;;;RS;;;;;;RS;;;;;;green;705;705.0
2988557e-e33b-4610-80c4-9032aebeb3ac;2025-04-16;1900-01-01 13:17:00;NO;E;;;;;;E;;;NR;;;E;;;;;;E;;;;;;E;;;SB;;;;797;797.0
6a336e85-1d53-443e-846b-97693db51c12;2025-04-16;1900-01-01 13:19:00;NO;M;;;;;;E;;GG;NR;;;E;;SB;;;;E;;;NR;;;E;;;SB, LN;;;red;799;799.0
cd5c5ae0-7d45-49a4-a588-9a9890f6a9b1;2025-04-16;1900-01-01 13:21:00;Yes;M;;;;;;E;;GG;NR;;;E;;SB;;;;E;;;NR;;;E;;;SB, LN;;;green;801;801.0
b8606550-829f-4f85-b029-db26eb67ac41;2025-04-16;1900-01-01 13:23:00;Yes;M;;;;;;E;;GG;NR;;;E;;SB;;;;E;;;NR;;;E;;;SB, LN;;;green;803;803.0
e84538d1-a1cd-45e3-b2a5-4717255be5a3;2025-04-16;1900-01-01 13:25:00;NO;E;;;;;;E;;;;;;E;;;;;;E;;;NR;;;E;;;LN;;;;805;805.0
b0c49f23-0561-4291-a543-5aa9404e260d;2025-04-16;1900-01-01 13:27:00;NO;E;;;;;;E;;;;;;E;;LN, NR;;;;E;;GG;NR;;;E;;GG;LN;;;;807;807.0
d848e816-cf59-4210-b4bb-c561af030cdc;2025-04-16;1900-01-01 13:29:00;NO;E;;;;;;E;;NR;GG, LN;;;E;;LN, NR;SB;;;E;;GG;NR, SB;;;E;;GG, SB;LN;;;red;809;809.0
470ad956-9d0d-4d39-b6f5-5c3ec8cdb629;2025-04-16;1900-01-01 13:31:00;Yes;E;;;;;;E;;NR;GG, LN;;;E;;LN, NR;SB;;;E;;GG;NR, SB;;;E;;GG, SB;LN;;;green;811;811.0
dc115f6a-b5c9-48e5-a84e-ab4abccdc987;2025-04-16;1900-01-01 13:33:00;Yes;E;;;;;;E;;NR;GG, LN;;;E;;LN, NR;SB;;;E;;GG;NR, SB;;;E;;GG, SB;LN;;;green;813;813.0
d01c2c3e-ba65-4991-8331-419a0fd78cae;2025-04-16;1900-01-01 13:35:00;NO;E;;;;;;M;;;GG;;;M;;;SB;;;E;;;NR;;;E;;;LN;;;;815;815.0
5bed5659-d37e-4124-af18-4f6b41176d0c;2025-04-16;1900-01-01 13:37:00;NO;E;;SB;;;;RS;;MZ;;;;RS;;NR;LN;;;E;;;NR, GG;;;E;;GG;LN;;;red;817;817.0
84db4bfc-4c0e-4ed1-ab39-0076bbc8ddf9;2025-04-16;1900-01-01 13:39:00;Yes;E;;SB;;;;RS;;MZ;;;;RS;;NR;LN;;;E;;;NR, GG;;;E;;GG;LN;;;green;819;819.0
8ba7544c-bc9f-4d37-b070-d43dd704e69c;2025-04-16;1900-01-01 13:41:00;NO;E;;;SB;;;E;;;MZ;;;E;;;;;;E;;;NR;;;E;;;LN;;;;821;821.0
dc81b094-86f6-4e33-9b31-213988719fd6;2025-04-16;1900-01-01 13:43:00;NO;E;;SB;;;;E;;MZ;;;;E;;;;;;RL;;;NR;;;E;;;LN;;;;823;823.0
444eec0d-7e02-4bda-ab95-ac341f296f9c;2025-04-16;1900-01-01 13:45:00;NO;E;;SB;;;;E;;MZ;;;;E;;NR;;;;RL;;;;;;E;;GG;;;;;825;825.0
0b9bca28-53ab-4298-828f-b396cb129ade;2025-04-16;1900-01-01 13:47:00;NO;M;;;;;;E;;;;;;E;;;;;;RL;;;;;;E;;;;;;;827;827.0
e9b9b74f-10e5-4e00-af6d-de58431e248e;2025-04-16;1900-01-01 13:49:00;NO;RS;;;;;;E;;;;;;E;;;;;;RL;;;;;;E;;;;;;;829;829.0
535b872e-33ea-411b-8ff9-2c93c46051d8;2025-04-16;1900-01-01 13:51:00;NO;E;;;;;;RS;;;;;;RL;;;;;;RS;;;;;;E;;;;;;;831;831.0
2828a8af-abdc-487f-8e7e-3d881798bc1e;2025-04-16;1900-01-01 13:53:00;NO;RS;;;;;;E;;;;;;RL;;;;;;RS;;;;;;E;;;;;;;833;833.0
00cb0035-a7ac-42c7-9097-fa5c322121be;2025-04-16;1900-01-01 13:55:00;NO;RL;;;;;;E;;;;;;RL;;;;;;RS;;;;;;E;;;;;;red;835;835.0
c7837b4a-6fbd-4724-b72f-3909f78f6b0d;2025-04-16;1900-01-01 13:57:00;Yes;RL;;;;;;E;;;;;;RL;;;;;;RS;;;;;;E;;;;;;green;837;837.0
f326a884-0b51-430f-902a-faa7079dd8ce;2025-04-16;1900-01-01 13:59:00;NO;RS;;;SB;;;E;;;LN, MZ;;;RS;;;;;;RS;;;SB;;;E;;;;;;;839;839.0
ca28fd7f-3cfd-4902-b1f3-427fafedbb6f;2025-04-16;1900-01-01 14:01:00;NO;RS;;;;;;PL;;NR;;;;RS;;;;;;RS;;;;;;PL;;SB;;;;;841;841.0
73de0bfb-0f54-4622-92ff-bed254a17257;2025-04-16;1900-01-01 14:03:00;NO;RS;;;;;;E;;;;;;RS;;;;;;RS;;;;;;M;;;;;;;843;843.0
426d84df-477d-47d5-926d-6e75891aa0f5;2025-04-16;1900-01-01 14:05:00;NO;GG;SB;;;;;GR;MZ;;;;;RS;;NR;;;;RS;;;;;;RS;;GG;;;;red;845;845.0
a21474d7-093f-43bd-904c-f77bfc20450c;2025-04-16;1900-01-01 14:07:00;Yes;GG;SB;;;;;GR;MZ;;;;;RS;;NR;;;;RS;;;;;;RS;;GG;;;;green;847;847.0
5e48dcfd-f0ae-40d0-82f9-e6f53283ae41;2025-04-16;1900-01-01 14:09:00;Yes;GG;SB;;;;;GR;MZ;;;;;RS;;NR;;;;RS;;;;;;RS;;GG;;;;green;849;849.0
27c30c55-cc56-4545-856f-9c2038eb65a8;2025-04-16;1900-01-01 14:11:00;NO;GG;SB;;;;;GR;MZ;;;;;RS;;;;;;GR;NR;;;;;GG;LN;;;;;red;851;851.0
c16b1768-d0d4-43f4-8e55-d88bf7793c4b;2025-04-16;1900-01-01 14:13:00;Yes;GG;SB;;;;;GR;MZ;;;;;RS;;;;;;GR;NR;;;;;GG;LN;;;;;green;853;853.0
4b4d09e4-e469-4989-b02c-65556af36e36;2025-04-16;1900-01-01 14:15:00;Yes;GG;SB;;;;;GR;MZ;;;;;RS;;;;;;GR;NR;;;;;GG;LN;;;;;green;855;855.0
2618bbf4-6009-4bed-9610-9bed640e1db0;2025-04-16;1900-01-01 14:17:00;Yes;GG;SB;;;;;GR;MZ;;;;;RS;;;;;;GR;NR;;;;;GG;LN;;;;;green;857;857.0
2c2d1bad-3983-4a1b-b0a7-ae60e98f2421;2025-04-16;1900-01-01 14:19:00;Yes;GG;SB;;;;;GR;MZ;;;;;RS;;;;;;GR;NR;;;;;GG;LN;;;;;green;859;859.0
b416233c-9243-42b1-9682-4e69587ae874;2025-04-16;1900-01-01 14:21:00;NO;GG;SB;;;;;GR;;;;;;RS;;;;;;RS;;;NR;;;RS;;;LN;;;red;861;861.0
bb2fafe9-2916-4bde-a5bc-4c806096a530;2025-04-16;1900-01-01 14:23:00;Yes;GG;SB;;;;;GR;;;;;;RS;;;;;;RS;;;NR;;;RS;;;LN;;;green;863;863.0
ea923a30-8586-4d4f-8196-21a933b33ae3;2025-04-16;1900-01-01 14:25:00;NO;RS;;;;;;PL;;NR;;;;M;;;;;;RS;;;;;;PL;;SB;;;;;865;865.0
416c6df4-8446-4367-86ca-3defb038eb1f;2025-04-16;1900-01-01 14:27:00;NO;RL;;;GG;;;M;;;;;;RS;;;MZ;;;RS;;;;;;M;;;;;;;867;867.0
f674f022-ddaa-4ce5-93ac-28cf593f9f69;2025-04-16;1900-01-01 14:29:00;NO;M;;;;;;PL;;NR;;;;M;;;;;;RS;;;;;;PL;;SB;;;;;869;869.0
327cc7ef-9aa8-4448-8ae3-4b41469ec76c;2025-04-16;1900-01-01 14:31:00;NO;RS;;;;;;M;;;;;;M;;;;;;RS;;;;;;M;;;;;;;871;871.0
37e1a06a-c99f-4c0e-a823-88b47ce1dd22;2025-04-16;1900-01-01 14:33:00;NO;RS;;;;;;PL;;NR;;;;RS;;;;;;RS;;;;;;PL;;SB;;;;;873;873.0
5643bdf2-1f37-4b22-b002-77f733a05d5e;2025-04-16;1900-01-01 14:35:00;NO;PL;;SB, NR;;;;PL;;NR, MZ;;;;RS;;;;;;RS;;;;;;PL;;SB, MZ;;;;;875;875.0
412a7e7d-4450-4859-89c0-7a135f843f73;2025-04-16;1900-01-01 14:37:00;NO;M;;;;;;M;;;;;;RS;;;;;;M;;;;;;M;;;;;;;877;877.0
8cbb0620-68f7-44e5-827a-aa39d26425a7;2025-04-16;1900-01-01 14:39:00;NO;PL;;NR;;;;PL;;LN;;;;RS;;;;;;PL;;SB;;;;PL;;MZ;;;;red;879;879.0
5118df9b-b612-427a-be0f-d3e002a87e4b;2025-04-16;1900-01-01 14:41:00;Yes;PL;;NR;;;;PL;;LN;;;;RS;;;;;;PL;;SB;;;;PL;;MZ;;;;green;881;881.0
bdd0324d-f2dc-470d-b7b4-a95d95db830d;2025-04-16;1900-01-01 14:43:00;NO;RS;;;NR;;;PL;LN;;;;;RS;;;;;;PL;SB;;;;;E;;;MZ;;;red;883;883.0
95645be2-a8bf-4af7-a6f1-a5543faab401;2025-04-16;1900-01-01 14:45:00;Yes;RS;;;NR;;;PL;LN;;;;;RS;;;;;;PL;SB;;;;;E;;;MZ;;;green;885;885.0
