ec5_uuid;date;1_TIme;2_NC;4_LN_Behavior;5_Contact;6_AR;7_3M;8_Notes;10_MN_Behavior;11_Contact;12_AR;13_3M;14_Notes;16_NH_Behavior;17_Contact;18_AR;19_3M;20_Notes;22_NR_Behavior;23_Contact;24_AR;25_3M;26_Notes;highlight;msm;corrected_msm
c622f9b3-8291-4318-b25c-3d3c9f8605de;2025-04-27;1900-01-01 11:10:00;Yes;RL;;;NR, MN;;GM;NR;;LN;;RS;;;;;GM;MN;;LN;;green;670;669.0
4f54c60a-69c8-4dce-8350-13e4e1840a9c;2025-04-27;1900-01-01 11:11:00;Yes;RL;;;NR, MN;;GM;NR;;LN;;RS;;;;;GM;MN;;LN;;green;671;671.0
a2d2eef0-fbf2-4872-8ae8-8563d5b7ad73;2025-04-27;1900-01-01 11:14:00;Yes;RL;;;NR, MN;;GM;NR;;LN;;RS;;;;;GM;MN;;LN;;green;674;673.0
ab7c7b46-516a-43b1-833e-6e1984a97fd4;2025-04-27;1900-01-01 11:16:00;Yes;RL;;;NR, MN;;GM;NR;;LN;;RS;;;;;GM;MN;;LN;;green;676;675.0
761bb6f2-f4e9-48d5-925c-5274c0b0a0b3;2025-04-27;1900-01-01 11:18:00;Yes;RL;;;NR, MN;;GM;NR;;LN;;RS;;;;;GM;MN;;LN;;green;678;677.0
b6c5a6e2-5e0c-4f72-be2f-8bb7a4bc0b5a;2025-04-27;1900-01-01 11:19:00;Yes;RL;;;NR, MN;;GM;NR;;LN;;RS;;;;;GM;MN;;LN;;green;679;679.0
81e1be1b-e46b-44e0-a187-86915ee056e0;2025-04-27;1900-01-01 11:21:00;;RS;;;NR, MN;;GM;NR;;LN;;M;;;;;GM;;MN;LN;;red;681;681.0
efd6b0e1-31ac-4344-8b15-89537d3f4c29;2025-04-27;1900-01-01 11:24:00;Yes;RS;;;NR, MN;;GM;NR;;LN;;M;;;;;GM;;MN;LN;;green;684;683.0
953ff658-1bf8-4229-b970-bc476b4b5fca;2025-04-27;1900-01-01 11:26:00;;RS;;;NR, MN;;GM;NR;;LN;;RS;;;;;GM;MN;;LN;;red;686;685.0
11fb6722-e888-425f-9e06-ba3340757deb;2025-04-27;1900-01-01 11:27:00;Yes;RS;;;NR, MN;;GM;NR;;LN;;RS;;;;;GM;MN;;LN;;green;687;687.0
89095b0e-6152-4372-8fb2-5f4a53f3fe31;2025-04-27;1900-01-01 11:29:00;Yes;RS;;;NR, MN;;GM;NR;;LN;;RS;;;;;GM;MN;;LN;;green;689;689.0
a23ea6cb-63ab-4920-a819-952983e3dc6d;2025-04-27;1900-01-01 11:31:00;Yes;RS;;;NR, MN;;GM;NR;;LN;;RS;;;;;GM;MN;;LN;;green;691;691.0
64a6d86e-e7bd-4ce7-8374-4a891466be1d;2025-04-27;1900-01-01 11:33:00;Yes;RS;;;NR, MN;;GM;NR;;LN;;RS;;;;;GM;MN;;LN;;green;693;693.0
246ae0fe-e06c-4725-925b-7169facc1b50;2025-04-27;1900-01-01 11:36:00;;RS;;NR, MN;NH;;GM;NR;NH, LN;;;RS;;MN, NR;LN;;GM;MN;NH, LN;;;red;696;695.0
dfd6d2b0-6881-4c1d-b86c-0eafd770ee3e;2025-04-27;1900-01-01 11:38:00;Yes;RS;;NR, MN;NH;;GM;NR;NH, LN;;;RS;;MN, NR;LN;;GM;MN;NH, LN;;;green;698;697.0
3be1c01b-172f-4a07-9454-7978816865be;2025-04-27;1900-01-01 11:40:00;Yes;RS;;NR, MN;NH;;GM;NR;NH, LN;;;RS;;MN, NR;LN;;GM;MN;NH, LN;;;green;700;699.0
423410ae-1bf1-4499-96c3-47dfd0486f86;2025-04-27;1900-01-01 11:42:00;Yes;RS;;NR, MN;NH;;GM;NR;NH, LN;;;RS;;MN, NR;LN;;GM;MN;NH, LN;;;green;702;701.0
e7356d7f-59ac-4f1b-aaa8-0a039a57ec54;2025-04-27;1900-01-01 11:44:00;Yes;RS;;NR, MN;NH;;GM;NR;NH, LN;;;RS;;MN, NR;LN;;GM;MN;NH, LN;;;green;704;703.0
ad13a2d9-3b30-45e0-8c01-57ed5b3c12d7;2025-04-27;1900-01-01 11:45:00;Yes;RS;;NR, MN;NH;;GM;NR;NH, LN;;;RS;;MN, NR;LN;;GM;MN;NH, LN;;;green;705;705.0
1d2b8cb5-4504-4bce-9a54-62e54c0c33e9;2025-04-27;1900-01-01 13:18:00;;RS;;;MN;;E;;;NH;;RS;;;;;RS;;;;;;798;797.0
06ae34b8-bffb-4895-b8f3-bb74795dea69;2025-04-27;1900-01-01 13:20:00;;RS;;;;;E;;;;;RS;;;;;RS;;;;;red;800;799.0
7c2e4145-57dd-4a27-afe1-9f8e0be8d603;2025-04-27;1900-01-01 13:22:00;Yes;RS;;;;;E;;;;;RS;;;;;RS;;;;;green;802;801.0
6f21323f-a87d-4efa-af28-b7b6a67bc06f;2025-04-27;1900-01-01 13:24:00;Yes;RS;;;;;E;;;;;RS;;;;;RS;;;;;green;804;803.0
ccd905af-ca64-4a12-8713-35faf52af36c;2025-04-27;1900-01-01 13:26:00;;RS;;;;;E;;;;;RS;;;;;E;;;;;red;806;805.0
c05c3f25-a139-4c8b-9476-bf39a628f097;2025-04-27;1900-01-01 13:28:00;Yes;RS;;;;;E;;;;;RS;;;;;E;;;;;green;808;807.0
05313633-5014-4f81-86e4-83e36d5409f6;2025-04-27;1900-01-01 13:30:00;;RS;;;;;E;;;NR, NH;;RS;;;NR, MN;;M;;;MN, NH;;;810;809.0
f16412ff-ea7c-4a68-8e54-d95708f79e2c;2025-04-27;1900-01-01 13:32:00;;RS;;;;;E;;;NR, NH;;E;;;MN, NR;;E;;;MN, NH;;red;812;811.0
70d8ca1c-64f6-4f18-b46d-6e08229cfa02;2025-04-27;1900-01-01 13:34:00;Yes;RS;;;;;E;;;NR, NH;;E;;;MN, NR;;E;;;MN, NH;;green;814;813.0
765b835a-44a0-4e47-b999-bacddae03520;2025-04-27;1900-01-01 13:36:00;Yes;RS;;;;;E;;;NR, NH;;E;;;MN, NR;;E;;;MN, NH;;green;816;815.0
1f88b6bc-f3ef-4966-bd79-5f09a6888340;2025-04-27;1900-01-01 13:38:00;;RS;;;;;RS;;;;;E;;;NR;;E;;;NH;;;818;817.0
1cf97a20-57de-4900-b02f-b53fc9b16998;2025-04-27;1900-01-01 13:40:00;;RS;;;;;E;;;NR;;E;;;NR;;E;;;MN, NH;;red;820;819.0
c3b30ac2-3b56-496b-9ad8-c172375af651;2025-04-27;1900-01-01 13:42:00;Yes;RS;;;;;E;;;NR;;E;;;NR;;E;;;MN, NH;;green;822;821.0
ae95700e-cbaf-4dac-890f-63cfa129517f;2025-04-27;1900-01-01 13:44:00;Yes;RS;;;;;E;;;NR;;E;;;NR;;E;;;MN, NH;;green;824;823.0
16d2ddf2-70d9-434a-a7be-ee7750f8f281;2025-04-27;1900-01-01 13:46:00;;RS;;;;;RS;;;;;E;;;;;RS;;;;;red;826;825.0
d25ec5a8-da59-4613-b7d2-3936efe9f60c;2025-04-27;1900-01-01 13:48:00;Yes;RS;;;;;RS;;;;;E;;;;;RS;;;;;green;828;827.0
b77a3fb4-1927-42e0-bf0d-7ac25d5321ae;2025-04-27;1900-01-01 13:50:00;Yes;RS;;;;;RS;;;;;E;;;;;RS;;;;;green;830;829.0
ce613ce5-a567-47f7-996b-d61c21b9d742;2025-04-27;1900-01-01 13:52:00;;RS;;;;;RS;;;;;RS;;;;;RS;;;;;red;832;831.0
6a573f81-da4f-48d8-b9ef-04cda7cbd2a5;2025-04-27;1900-01-01 13:54:00;Yes;RS;;;;;RS;;;;;RS;;;;;RS;;;;;green;834;833.0
5faee867-e810-490b-998b-7a6634965d34;2025-04-27;1900-01-01 13:56:00;Yes;RS;;;;;RS;;;;;RS;;;;;RS;;;;;green;836;835.0
32b07e4d-6e3f-48e4-bd4d-29bf010a5877;2025-04-27;1900-01-01 13:58:00;Yes;RS;;;;;RS;;;;;RS;;;;;RS;;;;;green;838;837.0
f5ef18f3-2d13-4d95-94d6-798f28cb74b6;2025-04-27;1900-01-01 14:00:00;Yes;RS;;;;;RS;;;;;RS;;;;;RS;;;;;green;840;839.0
3d5ee86e-f411-4780-813a-6ba2f296aea5;2025-04-27;1900-01-01 14:02:00;;RS;;;;;RS;;NH;;;RS;;MN;;;RS;;;;;;842;841.0
653a168a-1da9-41d5-8a59-2a1bc3707c48;2025-04-27;1900-01-01 14:04:00;;RS;;;;;RS;;;;;GR;;NR;MN;;GG;;NH;;;;844;843.0
b6f6486a-e47f-4113-8fc2-4c5dcc167fe7;2025-04-27;1900-01-01 14:06:00;;RS;;;;;RS;;;;;GR;NR;;;;GG;NH;;;;;846;845.0
cea7906a-eb78-4652-a1e7-59122897c557;2025-04-27;1900-01-01 14:08:00;;RS;;;;;RS;;;;;GM;NR;;;;GM;NH;;;;red;848;847.0
a2a2a091-792b-4242-835d-438ee1e3a507;2025-04-27;1900-01-01 14:10:00;Yes;RS;;;;;RS;;;;;GM;NR;;;;GM;NH;;;;green;850;849.0
403351fe-d0da-4873-b9a7-f867d44b1159;2025-04-27;1900-01-01 14:12:00;Yes;RS;;;;;RS;;;;;GM;NR;;;;GM;NH;;;;green;852;851.0
8bb2fd62-3af7-47c6-9c76-44bc7101754a;2025-04-27;1900-01-01 14:14:00;;RS;;;;;PL;;NR, NH;;;PL;;MN, NR;;;PL;;NH, MN;;;;854;853.0
6590767a-ac24-4972-ba1e-f59d0fa4ffbd;2025-04-27;1900-01-01 14:16:00;;RS;;;;;RS;;;;;RS;;;;;M;;;;;;856;855.0
72269abb-bdac-49d7-aff9-b90b0a0a65b4;2025-04-27;1900-01-01 14:18:00;;RS;;;;;RS;;;NR;;RS;;;NR;;RS;;;MN, NH;;;858;857.0
6a79fe65-76ac-4e2a-b375-40bea8679c4c;2025-04-27;1900-01-01 14:20:00;;RS;;;;;RS;;;;;RS;;;;;M;;;;;red;860;859.0
f2342a5d-44c7-4ee4-80d3-bb36d7d19f87;2025-04-27;1900-01-01 14:22:00;Yes;RS;;;;;RS;;;;;RS;;;;;M;;;;;green;862;861.0
58cdb82a-e5a4-44d6-bfa7-c41e0007d02d;2025-04-27;1900-01-01 14:24:00;;RS;;;;;RS;;;;;RS;;;;;RS;;;;;red;864;863.0
5e38b598-cc1c-4b54-abef-a550f45d7e45;2025-04-27;1900-01-01 14:26:00;Yes;RS;;;;;RS;;;;;RS;;;;;RS;;;;;green;866;865.0
f470585e-1d52-45ff-9997-72dfe745ce55;2025-04-27;1900-01-01 14:28:00;;RS;;;;;GM;NH;;;;GM;MN;;;;RS;;;;;red;868;867.0
5d052e98-da5d-407b-bfb5-62ccb3baf0cb;2025-04-27;1900-01-01 14:30:00;Yes;RS;;;;;GM;NH;;;;GM;MN;;;;RS;;;;;green;870;869.0
712d1a57-c5f9-4c09-9944-c50db3978551;2025-04-27;1900-01-01 14:32:00;;GM;MN;;;;GM;LN;;;;M;;;;;RS;;;;;;872;871.0
6eb7565b-6ecc-4eb6-99f8-8862c9f9f1d4;2025-04-27;1900-01-01 14:34:00;;GR;MN;NH;;;GG;LN;NH;;;RS;;MN, LN;;;RS;;;;;red;874;873.0
b861fd0b-34d4-407d-96ba-aabfe6c35b08;2025-04-27;1900-01-01 14:36:00;Yes;GR;MN;NH;;;GG;LN;NH;;;RS;;MN, LN;;;RS;;;;;green;876;875.0
7a5d9c93-26f4-4d9c-95a9-b20c5fcb6dd0;2025-04-27;1900-01-01 14:38:00;Yes;GR;MN;NH;;;GG;LN;NH;;;RS;;MN, LN;;;RS;;;;;green;878;877.0
44465c8f-f2be-4de4-baf6-b8dea56221d3;2025-04-27;1900-01-01 14:40:00;Yes;GR;MN;NH;;;GG;LN;NH;;;RS;;MN, LN;;;RS;;;;;green;880;879.0
10980fee-126e-4084-967f-f0052f62e274;2025-04-27;1900-01-01 14:42:00;Yes;GR;MN;NH;;;GG;LN;NH;;;RS;;MN, LN;;;RS;;;;;green;882;881.0
64024311-8194-4425-bf3c-6cec2824a0fe;2025-04-27;1900-01-01 14:44:00;Yes;GR;MN;NH;;;GG;LN;NH;;;RS;;MN, LN;;;RS;;;;;green;884;883.0
65ee4d51-7a9e-478f-bb1b-d127e448ce09;2025-04-27;1900-01-01 14:46:00;Yes;GR;MN;NH;;;GG;LN;NH;;;RS;;MN, LN;;;RS;;;;;green;886;885.0
