ec5_uuid;date;1_TIme;2_NC;4_LN_Behavior;5_Contact;6_AR;7_3M;8_Notes;10_MN_Behavior;11_Contact;12_AR;13_3M;14_Notes;16_NH_Behavior;17_Contact;18_AR;19_3M;20_Notes;22_NR_Behavior;23_Contact;24_AR;25_3M;26_Notes;highlight;msm;corrected_msm
34515461-99af-4ef9-b450-a665a331d673;2025-05-30;1900-01-01 10:30:00;Yes;RS;;NH;NR;;RS;;;;;RS;;LN, NR;;;RS;;NH;LN;;green;630;630.0
49d0f0ab-4ff0-4de1-abaa-99a6139378d3;2025-05-30;1900-01-01 10:46:00;NO;RL;;NH;NR;;RS;;;;;E;;LN, NR;;;RS;;NH;LN;;red;646;645.0
629fc9b7-7843-4736-b830-52e4b8081fd9;2025-05-30;1900-01-01 10:48:00;Yes;RL;;NH;NR;;RS;;;;;E;;LN, NR;;;RS;;NH;LN;;green;648;647.0
a48809c2-aa41-48d3-a9e9-555033d6742c;2025-05-30;1900-01-01 10:50:00;NO;RS;;NH;;;M;;;;;E;;LN;;;RS;;;;;;650;649.0
5db8e3ca-f508-4ee0-a432-d2ae4eafdc24;2025-05-30;1900-01-01 10:52:00;NO;RL;;NH, NR;;;E;;;;;RS;;NR, LN;;;RL;;NH, LN;;;;652;651.0
3a850b1b-75e2-4271-b8d8-64c427c970f4;2025-05-30;1900-01-01 10:54:00;NO;RL;;NR, NH;;;E;;;;;RS;;NR, LN;;;RS;;LN, NH;;;;654;653.0
262d4e3b-6e41-41f2-9238-7ff3f3db6359;2025-05-30;1900-01-01 10:56:00;NO;RL;;NR, NH;;;SD;;;;;RS;;NR, LN;;;RL;;LN, NH;;;red;656;655.0
09c3e979-e1d6-4ce8-8b1f-99232670d628;2025-05-30;1900-01-01 10:58:00;Yes;RL;;NR, NH;;;SD;;;;;RS;;NR, LN;;;RL;;LN, NH;;;green;658;657.0
e3a43868-babd-408a-9049-9672ba938631;2025-05-30;1900-01-01 11:00:00;Yes;RL;;NR, NH;;;SD;;;;;RS;;NR, LN;;;RL;;LN, NH;;;green;660;659.0
995868f2-629f-4b85-b341-e16e700b37e5;2025-05-30;1900-01-01 11:02:00;Yes;RL;;NR, NH;;;SD;;;;;RS;;NR, LN;;;RL;;LN, NH;;;green;662;661.0
c28f7728-3d7b-4610-8d1e-919baf20c952;2025-05-30;1900-01-01 11:04:00;NO;RL;;;NH, NR;;SD;;;;;SD;;;NR, LN;;RL;;;LN, NH;;red;664;663.0
69223285-1358-4c10-9fff-eb6abf7bd3e2;2025-05-30;1900-01-01 11:06:00;Yes;RL;;;NH, NR;;SD;;;;;SD;;;NR, LN;;RL;;;LN, NH;;green;666;665.0
146b06f3-68ae-458b-bbc1-863ab894f469;2025-05-30;1900-01-01 11:08:00;NO;RL;;NR, NH;;;RS;;;;;RS;;NR, LN;;;RS;;LN, NH;;;red;668;667.0
e5a3841a-3419-412c-acd4-75d1ab84d7a1;2025-05-30;1900-01-01 11:10:00;Yes;RL;;NR, NH;;;RS;;;;;RS;;NR, LN;;;RS;;LN, NH;;;green;670;669.0
5ea94236-7ea4-4930-8cb9-1d4d048c177d;2025-05-30;1900-01-01 11:12:00;NO;RL;;NR, NH;;;SD;;;;;RL;;NR, LN;;;RL;;LN, NH;;;red;672;671.0
ec5d1068-a421-4bfe-92c8-196e32a1969a;2025-05-30;1900-01-01 11:14:00;Yes;RL;;NR, NH;;;SD;;;;;RL;;NR, LN;;;RL;;LN, NH;;;green;674;673.0
920a0c02-32f2-4f26-84b2-f8dc6b0f4df2;2025-05-30;1900-01-01 11:16:00;Yes;RL;;NR, NH;;;SD;;;;;RL;;NR, LN;;;RL;;LN, NH;;;green;676;675.0
790d0161-f164-4048-9011-723df54ffbf8;2025-05-30;1900-01-01 11:18:00;Yes;RL;;NR, NH;;;SD;;;;;RL;;NR, LN;;;RL;;LN, NH;;;green;678;677.0
596598c9-22f8-49c4-baa0-9703edccb081;2025-05-30;1900-01-01 11:20:00;Yes;RL;;NR, NH;;;SD;;;;;RL;;NR, LN;;;RL;;LN, NH;;;green;680;679.0
4996f54b-210b-429e-a1a1-32a9e820646d;2025-05-30;1900-01-01 11:22:00;Yes;RL;;NR, NH;;;SD;;;;;RL;;NR, LN;;;RL;;LN, NH;;;green;682;681.0
90c4257e-4869-4fdb-9e99-37c5c89511f2;2025-05-30;1900-01-01 11:24:00;Yes;RL;;NR, NH;;;SD;;;;;RL;;NR, LN;;;RL;;LN, NH;;;green;684;683.0
1bc9a947-8ce6-4e5e-aa3b-8c8f8b89cb49;2025-05-30;1900-01-01 11:26:00;NO;RL;;NR, NH;;;SD;;;;;RL;;NR, LN;;;RS;;LN, NH;;;;686;685.0
0402e0d5-b2fa-4aab-8ce7-e3ea2f6c396f;2025-05-30;1900-01-01 11:28:00;NO;RL;;NR, NH, MN;;;GM;NR;NH, LN;;;RL;;MN, NR, LN;;;GM;MN;NH, LN;;;red;688;687.0
4b86f98b-e2bd-4a26-a694-753331822ebd;2025-05-30;1900-01-01 11:30:00;Yes;RL;;NR, NH, MN;;;GM;NR;NH, LN;;;RL;;MN, NR, LN;;;GM;MN;NH, LN;;;green;690;689.0
fb867f06-4f88-4b96-b2e5-c1617510c410;2025-05-30;1900-01-01 11:32:00;NO;RS;;NH, MN, NR;;;GM;NR;NH, LN;;;RL;;MN, NR, LN;;;GM;MN;NH, LN;;;red;692;691.0
31f3ce3f-d5a3-4fb4-bc4f-88426a9fed7a;2025-05-30;1900-01-01 11:34:00;Yes;RS;;NH, MN, NR;;;GM;NR;NH, LN;;;RL;;MN, NR, LN;;;GM;MN;NH, LN;;;green;694;693.0
95c2ff55-b646-40e6-b63b-4d226e4b6232;2025-05-30;1900-01-01 11:36:00;NO;RL;;NR, NH;;;M;;;;;RL;;NR, LN;;;RS;;LN, NH;;;;696;695.0
88c4d3a3-e14a-4b47-8b83-9c142f37d435;2025-05-30;1900-01-01 11:38:00;NO;RL;;NR, NH;;;RS;;;;;RL;;NR, LN;;;;;LN, NH;;;;698;697.0
47756b1c-792b-469d-b197-6a54b377d866;2025-05-30;1900-01-01 11:40:00;NO;RL;;NR, NH;;;M;;;;;RS;;NR, LN;;;RS;;NH, LN;;;;700;699.0
df8f3a0c-af63-42d5-9fad-d748b0ca8091;2025-05-30;1900-01-01 11:42:00;NO;RL;;NH, NR;;;RS;;;;;RS;;NR, LN;;;RS;;LN, NH;;;;702;701.0
e54b75b0-5b6d-420a-b306-5970b01903fa;2025-05-30;1900-01-01 11:44:00;NO;RL;;NR, NH;;;M;;;;;RS;;NR, LN;;;RS;;LN, NH;;;red;704;703.0
db1df324-1779-4953-9597-e6ba4d0a6e38;2025-05-30;1900-01-01 11:46:00;Yes;RL;;NR, NH;;;M;;;;;RS;;NR, LN;;;RS;;LN, NH;;;green;706;705.0
b12238f1-6e07-4957-934d-bab9bb448132;2025-05-30;1900-01-01 13:32:00;NO;RL;;NR;MN;;;NR;;LN;;RS;;;;;GM;MN;LN;;;;812;811.0
c43e1502-d2cc-49cc-9360-469e86bf8bb8;2025-05-30;1900-01-01 13:35:00;NO;RS;;NR;;;RS;;;;;SD;;;;;RL;;LN;;;red;815;815.0
028e0ee7-04a3-4d98-a704-e669e632def3;2025-05-30;1900-01-01 13:37:00;Yes;RS;;NR;;;RS;;;;;SD;;;;;RL;;LN;;;green;817;817.0
c65826c7-8b5a-4cef-b5cf-6466fb226383;2025-05-30;1900-01-01 13:39:00;Yes;RS;;NR;;;RS;;;;;SD;;;;;RL;;LN;;;green;819;819.0
89fc5cf5-de88-4ded-a74d-4c8b9f2850b9;2025-05-30;1900-01-01 13:41:00;NO;RS;;NR;;;RS;;;;;RS;;;;;RL;;LN;;;red;821;821.0
bd2f2e17-fe51-4541-8c88-d50d38b95e33;2025-05-30;1900-01-01 13:43:00;Yes;RS;;NR;;;RS;;;;;RS;;;;;RL;;LN;;;green;823;823.0
8734bc75-a673-46c4-a38a-6b7508983c2c;2025-05-30;1900-01-01 13:45:00;NO;RL;;NH, NR;;;SD;;;;;RS;;LN;NR;;RL;;LN;NH;;red;825;825.0
ee67dc56-c2b7-4f67-9578-07d1d2056c6b;2025-05-30;1900-01-01 13:47:00;Yes;RL;;NH, NR;;;SD;;;;;RS;;LN;NR;;RL;;LN;NH;;green;827;827.0
050f52dd-c693-4aae-8155-e86e4f48baf5;2025-05-30;1900-01-01 13:48:00;Yes;RL;;NH, NR;;;SD;;;;;RS;;LN;NR;;RL;;LN;NH;;green;828;829.0
1695c73c-fffb-4d86-b959-dfb24411e04b;2025-05-30;1900-01-01 13:51:00;Yes;RL;;NH, NR;;;SD;;;;;RS;;LN;NR;;RL;;LN;NH;;green;831;831.0
c3c42c24-cbe3-4c17-b0b6-062596faf59d;2025-05-30;1900-01-01 13:53:00;NO;RL;;NH, NR;;;RS;;;;;RS;;LN;NR;;RL;;LN;NH;;red;833;833.0
44e3c975-3eeb-4fcb-8f8e-418806f31d65;2025-05-30;1900-01-01 13:55:00;Yes;RL;;NH, NR;;;RS;;;;;RS;;LN;NR;;RL;;LN;NH;;green;835;835.0
417c8a7f-d5ad-448c-bf2b-5aa4167841af;2025-05-30;1900-01-01 13:56:00;NO;RS;;NR, NH;;;RS;;;;;RS;;NR, LN;;;RS;;LN, NH;;;;836;837.0
bb038273-9e33-45ac-8118-73a8d03161c6;2025-05-30;1900-01-01 13:59:00;NO;;;NH, NR;;;RS;;;;;GM;NR;LN;;;GM;NH;LN;;;red;839;839.0
ce2f58c2-783e-42f8-ae1d-0ffb1f74fd36;2025-05-30;1900-01-01 14:01:00;Yes;;;NH, NR;;;RS;;;;;GM;NR;LN;;;GM;NH;LN;;;green;841;841.0
7b21d401-cd65-446a-8795-33d18a523914;2025-05-30;1900-01-01 14:03:00;NO;RS;;NH;;;RS;;;;;RS;;LN;;;RS;;;;;red;843;843.0
cef8f36e-87d6-47b3-b095-4a9dabf9675b;2025-05-30;1900-01-01 14:04:00;Yes;RS;;NH;;;RS;;;;;RS;;LN;;;RS;;;;;green;844;845.0
0576caf9-ab1a-4ef7-9d58-8169a6c7be3a;2025-05-30;1900-01-01 14:06:00;Yes;RS;;NH;;;RS;;;;;RS;;LN;;;RS;;;;;green;846;847.0
e38dcd3f-dfa1-47d4-9f27-f047b99839c8;2025-05-30;1900-01-01 14:09:00;Yes;RS;;NH;;;RS;;;;;RS;;LN;;;RS;;;;;green;849;849.0
3698d10b-019f-44e3-bc71-6f4afabd9c6f;2025-05-30;1900-01-01 14:10:00;NO;RS;;;;;RS;;;;;RS;;;;ï¼­ï½ï½’ï½‰ï½ˆï½…ï½‰ã€€ï½‡ï½ï½”ã€€ï½…ï½˜ï½ƒï½‰ï½”ï½…ï½„ã€€ï½ï½Žï½„ã€€ï½„ï½ï½‰ï½Žï½‡ã€€ï½ï½ï½Žï½”ï½ˆï½ï½ï½”;RS;;;;;red;850;851.0
871cb4a7-93b8-4e9d-aa42-c8c9946d5b63;2025-05-30;1900-01-01 14:13:00;Yes;RS;;;;;RS;;;;;RS;;;;ï¼­ï½ï½’ï½‰ï½ˆï½…ï½‰ã€€ï½‡ï½ï½”ã€€ï½…ï½˜ï½ƒï½‰ï½”ï½…ï½„ã€€ï½ï½Žï½„ã€€ï½„ï½ï½‰ï½Žï½‡ã€€ï½ï½ï½Žï½”ï½ˆï½ï½ï½”;RS;;;;;green;853;853.0
801fd6d4-9ddb-4f77-81e9-d34c79b49012;2025-05-30;1900-01-01 14:15:00;Yes;RS;;;;;RS;;;;;RS;;;;ï¼­ï½ï½’ï½‰ï½ˆï½…ï½‰ã€€ï½‡ï½ï½”ã€€ï½…ï½˜ï½ƒï½‰ï½”ï½…ï½„ã€€ï½ï½Žï½„ã€€ï½„ï½ï½‰ï½Žï½‡ã€€ï½ï½ï½Žï½”ï½ˆï½ï½ï½”;RS;;;;;green;855;855.0
2ffa1a32-95af-4e0d-a92e-3b56d307fd63;2025-05-30;1900-01-01 14:16:00;NO;RL;;;;;RS;;;;;GM;NR;;;;GM;NH;;;;;856;857.0
afde74b8-f54e-4781-8fe5-d70b91646bdc;2025-05-30;1900-01-01 14:19:00;NO;RL;;;;;M;;;;;GM;NR;;;;GM;NH;;;;;859;859.0
217162df-d7fe-4e0a-b11d-5cb46779c058;2025-05-30;1900-01-01 14:21:00;NO;GR;NR;;;;GM;NH;;;;GM;MN;;;;GG;LN;;;;;861;861.0
422e7a0f-5741-447d-97c6-6ab0161d9d84;2025-05-30;1900-01-01 14:23:00;NO;M;;;;;GM;NH;;;;GM;MN;;;;RS;;;;;red;863;863.0
b2be5cd9-49ce-41fa-b944-55f565e3dfb6;2025-05-30;1900-01-01 14:25:00;Yes;M;;;;;GM;NH;;;;GM;MN;;;;RS;;;;;green;865;865.0
fa1173c5-fdae-4a79-a07b-615427603b70;2025-05-30;1900-01-01 14:26:00;NO;RS;;;;;M;;;;Minato Norio play;RS;;;;;M;;;;;;866;867.0
f341e77c-c1ff-4de0-90fa-2723120e335b;2025-05-30;1900-01-01 14:29:00;NO;RS;;;;;M;;;;Minato Norio play;M;;;;;M;;;;;;869;869.0
b70521ed-b26b-4780-a293-79baf2c58649;2025-05-30;1900-01-01 14:31:00;NO;RS;;;;;RS;;;;;RS;;;;;M;;;;;;871;871.0
a106ae6f-0a32-45a5-a306-ac6e485971a0;2025-05-30;1900-01-01 14:32:00;NO;SD;;;;;GR;NH;;;;GG;MN;;;;RS;;;;;;872;873.0
9cabcb79-3a68-4695-8d03-a7bc630f21f3;2025-05-30;1900-01-01 14:35:00;NO;GM;MN;NH;;;GM;NH, LN;;;;GG;MN;LN;;;RS;;;;;red;875;875.0
aadea124-8a41-41ee-8410-72b71eb8da5e;2025-05-30;1900-01-01 14:37:00;Yes;GM;MN;NH;;;GM;NH, LN;;;;GG;MN;LN;;;RS;;;;;green;877;877.0
3296570b-0204-476f-8b14-a962fc8d55f3;2025-05-30;1900-01-01 14:39:00;NO;GM;MN;NH;;;GM;LN;NH;;;RS;;MN, LN;;;RS;;;;;;879;879.0
61d723ef-8d49-47ef-8817-20c9e5280188;2025-05-30;1900-01-01 14:41:00;NO;GM;MN;NH;;;GM;LN, NH;;;;GG;MN;LN;;;RS;;;;;;881;881.0
dd6d5bd3-89e3-467e-a385-52f90eca7e6d;2025-05-30;1900-01-01 14:43:00;NO;GM;MN;NH;;;GM;LN;NH;;;RS;;MN, LN;;;RS;;;;;;883;883.0
4aaf783c-b3db-4172-9095-981de811a3ea;2025-05-30;1900-01-01 14:45:00;NO;GM;MN;NH;;;GM;LN;NH;;;RL;;MN, LN;;;RS;;;;;red;885;885.0
66bba2cc-86bf-460b-b477-86e7bd8654f9;2025-05-30;1900-01-01 14:46:00;Yes;GM;MN;NH;;;GM;LN;NH;;;RL;;MN, LN;;;RS;;;;;green;886;
411a1170-dd28-4790-bc5a-758a1888ef6a;2025-05-30;1900-01-01 14:49:00;Yes;GM;MN;NH;;;GM;LN;NH;;;RL;;MN, LN;;;RS;;;;;green;889;
471f25e5-392e-4624-8a58-9b6a3622500f;2025-05-30;1900-01-01 14:50:00;NO;GM;MN;;;;GM;LN;;;;RS;;;;;RS;;;;;red;890;
fb764aaf-1b5b-4b12-b336-d021fb0dd342;2025-05-30;1900-01-01 14:52:00;Yes;GM;MN;;;;GM;LN;;;;RS;;;;;RS;;;;;green;892;
ad108535-5a7c-478b-859d-2a917aa00a4d;2025-05-30;1900-01-01 14:55:00;Yes;GM;MN;;;;GM;LN;;;;RS;;;;;RS;;;;;green;895;
aa7757ba-8357-4ea7-96f9-cbfb623d1617;2025-05-30;1900-01-01 14:56:00;Yes;GM;MN;;;;GM;LN;;;;RS;;;;;RS;;;;;green;896;
e25b81a3-1e3a-4a4c-8823-b45ef10c31f4;2025-05-30;1900-01-01 14:59:00;Yes;GM;MN;;;;GM;LN;;;;RS;;;;;RS;;;;;green;899;
980fad74-208c-44c0-8a1e-ae20ac7b851b;2025-05-30;1900-01-01 15:01:00;NO;GM;MN;NH;;;GM;LN;NH;;;M;;MN, LN;;;RS;;;;;;901;
