ec5_uuid;date;1_TIme;2_NC;4_LN_Behavior;5_Contact;6_AR;7_3M;8_Notes;10_MN_Behavior;11_Contact;12_AR;13_3M;14_Notes;16_NH_Behavior;17_Contact;18_AR;19_3M;20_Notes;22_NR_Behavior;23_Contact;24_AR;25_3M;26_Notes;highlight;msm;corrected_msm
3f10f3a7-a55f-498a-8283-9055f5f34a41;2025-03-24;1900-01-01 10:38:00;;RS;;MN;;;RS;;LN;;;RL;;;;;RL;;;;;;638;
d7ee48fe-a4c6-44f2-ab17-18a1175d2341;2025-03-24;1900-01-01 10:40:00;;RS;;NR;;;M;;;;;RS;;;;;RS;;LN;;;;640;
6eeb4490-ad0e-4cc6-b896-1ab36c1ddfa1;2025-03-24;1900-01-01 10:42:00;;RS;;;MN;;RS;;;LN;;RS;;;;;M;;;;;red;642;
047ac12e-2638-4e84-baaf-17b4bdb19a84;2025-03-24;1900-01-01 10:44:00;Yes;RS;;;MN;;RS;;;LN;;RS;;;;;M;;;;;green;644;645.0
097ba7f0-0196-4766-afc5-7dc921e7ce38;2025-03-24;1900-01-01 10:46:00;;RS;;;MN;;RS;;;LN;;RS;;;;;E;;;;;red;646;647.0
6af8a92f-850b-4311-8924-2ef8e2ff3ec2;2025-03-24;1900-01-01 10:48:00;Yes;RS;;;MN;;RS;;;LN;;RS;;;;;E;;;;;green;648;649.0
dbf2beb7-c96a-4605-b3d5-4720fd0c4aca;2025-03-24;1900-01-01 10:50:00;;RS;;;MN;;SD;;;LN;;RS;;;NR;;RS;;;NH;;red;650;651.0
4100affa-6e99-4642-b5b2-16fcdb6a151a;2025-03-24;1900-01-01 10:52:00;Yes;RS;;;MN;;SD;;;LN;;RS;;;NR;;RS;;;NH;;green;652;653.0
f92d00fa-d5da-4334-b39d-ba0fa6d113b1;2025-03-24;1900-01-01 10:54:00;Yes;RS;;;MN;;SD;;;LN;;RS;;;NR;;RS;;;NH;;green;654;655.0
3446ca79-5d54-411a-b148-6b297c6fe859;2025-03-24;1900-01-01 10:56:00;Yes;RS;;;MN;;SD;;;LN;;RS;;;NR;;RS;;;NH;;green;656;657.0
79197d59-6eab-4aaf-b520-540718eef3ff;2025-03-24;1900-01-01 10:58:00;;RS;;;;;M;;;;;RL;;;NR;;RL;;;NH;;red;658;659.0
f1aa7fbb-8b70-4aa7-bf4f-0f5dd7879ca4;2025-03-24;1900-01-01 11:00:00;Yes;RS;;;;;M;;;;;RL;;;NR;;RL;;;NH;;green;660;661.0
d4012906-ddef-408b-9766-432588c3f6fc;2025-03-24;1900-01-01 11:02:00;NO;RS;;;;;RS;;;;;RL;;;NR;;RL;;;NH;;red;662;663.0
6e940204-e9c9-4772-b38f-e10d6d29050e;2025-03-24;1900-01-01 11:04:00;Yes;RS;;;;;RS;;;;;RL;;;NR;;RL;;;NH;;green;664;665.0
2abe6615-9c63-4907-a14f-f5049673b0de;2025-03-24;1900-01-01 11:06:00;Yes;RS;;;;;RS;;;;;RL;;;NR;;RL;;;NH;;green;666;667.0
98fcb51a-bca9-4cd3-be74-bfcbaa2f9444;2025-03-24;1900-01-01 11:08:00;Yes;RS;;;;;RS;;;;;RL;;;NR;;RL;;;NH;;green;668;669.0
452f902d-6277-4fc1-8a4d-413425deaf80;2025-03-24;1900-01-01 11:10:00;Yes;RS;;;;;RS;;;;;RL;;;NR;;RL;;;NH;;green;670;671.0
11be3e1e-1736-4a30-8d63-16b278ef5652;2025-03-24;1900-01-01 11:12:00;Yes;RS;;;;;RS;;;;;RL;;;NR;;RL;;;NH;;green;672;673.0
c63e633f-fb88-42c1-af71-18791fa52087;2025-03-24;1900-01-01 11:14:00;Yes;RS;;;;;RS;;;;;RL;;;NR;;RL;;;NH;;green;674;675.0
0c0968b5-b164-4f88-81fd-eb6a04892a4c;2025-03-24;1900-01-01 11:16:00;Yes;RS;;;;;RS;;;;;RL;;;NR;;RL;;;NH;;green;676;677.0
ba8fc7c8-a4a1-4490-aecb-93d7191f92a6;2025-03-24;1900-01-01 11:18:00;;RS;;;;;GM;NR;;NH;;RL;;;MN, NR;;GM;MN;;NH;;red;678;679.0
97b82203-2f86-46ee-9304-22df0cc642a0;2025-03-24;1900-01-01 11:20:00;Yes;RS;;;;;GM;NR;;NH;;RL;;;MN, NR;;GM;MN;;NH;;green;680;681.0
04ac7629-18b9-4a50-a3ab-ab18da676074;2025-03-24;1900-01-01 11:22:00;;RS;;;;;GM;NR;;;;RS;;;;;GM;MN;;;;;682;683.0
6cd79a68-6f19-470d-9b66-15b1c6057bce;2025-03-24;1900-01-01 11:24:00;;RS;;;MN, NR;;GM;NR;;LN;;RS;;;;;GM;MN;;LN;;red;684;685.0
f48598e9-fe54-4c40-9148-d46759deba78;2025-03-24;1900-01-01 11:26:00;Yes;RS;;;MN, NR;;GM;NR;;LN;;RS;;;;;GM;MN;;LN;;green;686;687.0
deadf565-da0c-4b13-a46a-e7bfcfa08438;2025-03-24;1900-01-01 11:28:00;;RS;;;MN, NH, NR;;GM;NR;;LN;;RS;;;LN;;GM;MN;;LN;;red;688;689.0
997a8615-6d32-4525-98e1-f416b85221f9;2025-03-24;1900-01-01 11:30:00;Yes;RS;;;MN, NH, NR;;GM;NR;;LN;;RS;;;LN;;GM;MN;;LN;;green;690;691.0
b8f4bdd0-6d39-4153-9ffe-ced020175e57;2025-03-24;1900-01-01 11:32:00;Yes;RS;;;MN, NH, NR;;GM;NR;;LN;;RS;;;LN;;GM;MN;;LN;;green;692;693.0
1e19c2a8-9940-49bf-b217-a68cfad4039c;2025-03-24;1900-01-01 11:34:00;Yes;RS;;;MN, NH, NR;;GM;NR;;LN;;RS;;;LN;;GM;MN;;LN;;green;694;695.0
b0dc5db6-8b8e-422f-a1fc-8de57a159d2e;2025-03-24;1900-01-01 11:36:00;Yes;RS;;;MN, NH, NR;;GM;NR;;LN;;RS;;;LN;;GM;MN;;LN;;green;696;697.0
38a7efd7-72de-43a4-befc-b9b1f67320e5;2025-03-24;1900-01-01 11:38:00;Yes;RS;;;MN, NH, NR;;GM;NR;;LN;;RS;;;LN;;GM;MN;;LN;;green;698;699.0
f80fee57-eb7f-4c0a-898f-4abea3d5289a;2025-03-24;1900-01-01 11:40:00;Yes;RS;;;MN, NH, NR;;GM;NR;;LN;;RS;;;LN;;GM;MN;;LN;;green;700;701.0
ba735359-dce4-42ff-b5a4-29fc51648156;2025-03-24;1900-01-01 11:42:00;Yes;RS;;;MN, NH, NR;;GM;NR;;LN;;RS;;;LN;;GM;MN;;LN;;green;702;703.0
5ecf7805-8db1-4604-9a2c-a6bda1296842;2025-03-24;1900-01-01 11:44:00;Yes;RS;;;MN, NH, NR;;GM;NR;;LN;;RS;;;LN;;GM;MN;;LN;;green;704;705.0
86131853-b471-4b88-bdc9-7bc984803466;2025-03-24;1900-01-01 11:46:00;Yes;RS;;;MN, NH, NR;;GM;NR;;LN;;RS;;;LN;;GM;MN;;LN;;green;706;
d0d02cfb-0322-4ab4-8762-93d57e2d7953;2025-03-24;1900-01-01 13:20:00;;E;;;;;E;;NH;;;E;;MN;;;M;;;;;;800;799.0
295b55ef-f5f6-44d6-acb6-32045f4a3afa;2025-03-24;1900-01-01 13:22:00;;RS;;NR;;;E;;NH;;;E;;MN;;;E;;LN;;;red;802;801.0
2cf812cd-e490-471b-a692-fd427ff1c763;2025-03-24;1900-01-01 13:24:00;Yes;RS;;NR;;;E;;NH;;;E;;MN;;;E;;LN;;;green;804;803.0
2d83941d-9a8a-49e0-a36e-10bd8fe080e2;2025-03-24;1900-01-01 13:26:00;Yes;RS;;NR;;;E;;NH;;;E;;MN;;;E;;LN;;;green;806;805.0
d7b3c258-6da8-4546-88b3-cd67fe490aa3;2025-03-24;1900-01-01 13:28:00;;RS;;;;;E;;;;;M;;;;;M;;;;;red;808;807.0
8538f052-cfb6-4d8f-bd4a-3d20a1bba7b8;2025-03-24;1900-01-01 13:30:00;Yes;RS;;;;;E;;;;;M;;;;;M;;;;;green;810;809.0
4362036c-f528-4b0e-a586-6884271ef692;2025-03-24;1900-01-01 13:32:00;NO;RS;;;;;E;;;;;E;;;;;E;;;;;red;812;811.0
b6c1c4f9-5d5a-4640-bc49-b48ebe65f325;2025-03-24;1900-01-01 13:34:00;Yes;RS;;;;;E;;;;;E;;;;;E;;;;;green;814;813.0
35ad9525-6140-4e3a-a8bb-ca9e7b60dbb1;2025-03-24;1900-01-01 13:36:00;NO;RS;;;NR;;RS;;;;;E;;;;;RS;;;LN;;;816;815.0
009eae77-d157-40c3-b76d-52a93d369b8b;2025-03-24;1900-01-01 13:38:00;;RS;;;;;RS;;;;;E;;;;;RS;;;;;;818;817.0
5112f09a-eb99-45d6-8c7a-32fcd99eb151;2025-03-24;1900-01-01 13:40:00;;RS;;NR;;;RS;;;;;RS;;;;;RS;;LN;;;;820;819.0
b85f5383-c92f-4698-a184-913265fa46bc;2025-03-24;1900-01-01 13:42:00;;RS;;;MN;;RS;;;LN;;RS;;;;;RS;;;;;red;822;821.0
45d1e55f-b756-4470-8dfb-3b9e4380ae15;2025-03-24;1900-01-01 13:46:00;Yes;RS;;;MN;;RS;;;LN;;RS;;;;;RS;;;;;green;826;825.0
3afff59b-09e4-41dc-a599-1e20b613f261;2025-03-24;1900-01-01 13:48:00;Yes;RS;;;MN;;RS;;;LN;;RS;;;;;RS;;;;;green;828;827.0
07068071-53b1-4e55-abed-4c694d35c5fc;2025-03-24;1900-01-01 13:50:00;;RS;;;MN, NH;;RS;;NH;LN;;RS;;MN;LN;;RS;;;;;red;830;829.0
1dca8bff-f72f-44ca-a14b-78eece912357;2025-03-24;1900-01-01 13:52:00;Yes;RS;;;MN, NH;;RS;;NH;LN;;RS;;MN;LN;;RS;;;;;green;832;831.0
0e8854e6-8db9-4902-901f-c525519b0a7c;2025-03-24;1900-01-01 13:54:00;;RS;;;MN, NH, NR;;RS;;NH;LN, NR;;RS;;MN;LN, NR;;RL;;;MN, LN, NH;;;834;833.0
84491836-dd6c-460f-b679-d602f469be98;2025-03-24;1900-01-01 13:56:00;;RS;;NR;MN, NH;;RS;;NH;LN, NR;;RS;;MN;LN, NR;;RL;;LN;MN, NH;;;836;835.0
34fbee09-c95e-4151-9642-9bef2b7000da;2025-03-24;1900-01-01 13:58:00;;RS;;NR;MN;;RS;;;LN, NR;;E;;;;;RL;;LN;MN;;red;838;837.0
b2661d0d-7721-40e0-a7e6-bf3e0a152b46;2025-03-24;1900-01-01 14:00:00;Yes;RS;;NR;MN;;RS;;;LN, NR;;E;;;;;RL;;LN;MN;;green;840;839.0
3287e783-21b1-47e3-8222-70a568353ee6;2025-03-24;1900-01-01 14:02:00;;RS;;;MN;;RS;;;LN;;PL;;NR;;;PL;;NH;;;;842;841.0
fa25efe4-16e4-42ab-9a4a-a2e00b43a978;2025-03-24;1900-01-01 14:04:00;;RS;;;MN;;RL;;;LN;;RS;;;;;E;;;;;;844;843.0
148c86ac-6a88-4454-a865-3254b6bff92e;2025-03-24;1900-01-01 14:06:00;;RS;;;MN;;RL;;;LN;;RS;;;;;RS;;;;;;846;845.0
b445b66c-d5be-4213-a185-f9b1adacffb9;2025-03-24;1900-01-01 14:08:00;;RS;;;MN;;RL;;;LN;;PL;;NR;;;PL;;NH;;;;848;847.0
d101bd1d-553a-4e75-8cff-7eaf0336c31b;2025-03-24;1900-01-01 14:10:00;;RS;;;MN;;RL;;;LN;;DS;;;;;M;;;;;;850;849.0
08e9142c-8e54-4ce6-a49b-8046567ab424;2025-03-24;1900-01-01 14:12:00;;GM;MN;;;;GM;LN;;;;PL;;NR;;;PL;;NH;;;;852;851.0
5e09ffbf-85cd-4963-8f8e-251d4144d0f2;2025-03-24;1900-01-01 14:14:00;;GM;MN;;;;GM;LN;;;;M;;;;;M;;;;;;854;853.0
535bce97-cd82-46d6-b781-52742777c5ba;2025-03-24;1900-01-01 14:16:00;;GM;MN;NR;;;GM;LN;;NR;;RS;;;;;RL;;;LN, MN;;red;856;855.0
def0fc4c-52f3-4198-a588-799b0664248e;2025-03-24;1900-01-01 14:18:00;Yes;GM;MN;NR;;;GM;LN;;NR;;RS;;;;;RL;;;LN, MN;;green;858;857.0
60b28d2d-c982-41a3-b91a-b2c5d81812d7;2025-03-24;1900-01-01 14:20:00;Yes;GM;MN;NR;;;GM;LN;;NR;;RS;;;;;RL;;;LN, MN;;green;860;859.0
d7eb4462-13dd-46e4-a1cf-e85937ef60d8;2025-03-24;1900-01-01 14:22:00;Yes;GM;MN;NR;;;GM;LN;;NR;;RS;;;;;RL;;;LN, MN;;green;862;861.0
2139b6ce-847e-4e14-8288-9d5f8ada8cc1;2025-03-24;1900-01-01 14:24:00;Yes;GM;MN;NR;;;GM;LN;;NR;;RS;;;;;RL;;;LN, MN;;green;864;863.0
7aa9e5f4-11f6-41ec-858c-14bd64b05977;2025-03-24;1900-01-01 14:26:00;Yes;GM;MN;NR;;;GM;LN;;NR;;RS;;;;;RL;;;LN, MN;;green;866;865.0
89368b5f-930e-4c0f-b6e8-646d346c98ce;2025-03-24;1900-01-01 14:28:00;Yes;GM;MN;NR;;;GM;LN;;NR;;RS;;;;;RL;;;LN, MN;;green;868;867.0
288923f3-18b4-4425-9363-d5e6c127fd20;2025-03-24;1900-01-01 14:30:00;Yes;GM;MN;NR;;;GM;LN;;NR;;RS;;;;;RL;;;LN, MN;;green;870;869.0
800f4667-ef96-44e8-a4b7-962db2e155be;2025-03-24;1900-01-01 14:32:00;;GM;MN, NH;;NR;;GM;LN, NH;;NR;;GM;MN, LN;;NR;;RS;;;LN, NH, MN;;red;872;871.0
39e5e3cc-45a6-483d-99f4-68cf69416b38;2025-03-24;1900-01-01 14:34:00;Yes;GM;MN, NH;;NR;;GM;LN, NH;;NR;;GM;MN, LN;;NR;;RS;;;LN, NH, MN;;green;874;873.0
332b012b-f88a-44e6-a6f2-8386b4c1799c;2025-03-24;1900-01-01 14:36:00;Yes;GM;MN, NH;;NR;;GM;LN, NH;;NR;;GM;MN, LN;;NR;;RS;;;LN, NH, MN;;green;876;875.0
f111cf26-3a64-4b20-a7b3-80b4f90ac7ef;2025-03-24;1900-01-01 14:38:00;Yes;GM;MN, NH;;NR;;GM;LN, NH;;NR;;GM;MN, LN;;NR;;RS;;;LN, NH, MN;;green;878;877.0
1db81d73-8bc2-4268-b1f7-f431ed715597;2025-03-24;1900-01-01 14:40:00;Yes;GM;MN, NH;;NR;;GM;LN, NH;;NR;;GM;MN, LN;;NR;;RS;;;LN, NH, MN;;green;880;879.0
9e0135c6-6a1a-4a2c-8095-adf4ad71bc6e;2025-03-24;1900-01-01 14:42:00;Yes;GM;MN, NH;;NR;;GM;LN, NH;;NR;;GM;MN, LN;;NR;;RS;;;LN, NH, MN;;green;882;881.0
f5b7cd96-b170-413c-b45c-09fd1d301560;2025-03-24;1900-01-01 14:44:00;Yes;GM;MN, NH;;NR;;GM;LN, NH;;NR;;GM;MN, LN;;NR;;RS;;;LN, NH, MN;;green;884;883.0
4bd11e0d-b5e9-4b4c-8d49-c1816d8e07f6;2025-03-24;1900-01-01 14:46:00;Yes;GM;MN, NH;;NR;;GM;LN, NH;;NR;;GM;MN, LN;;NR;;RS;;;LN, NH, MN;;green;886;885.0
