ec5_uuid;date;1_TIme;2_NC;4_ST_Behavior;5_Contact;6_AR;7_3M;8_Notes;10_NY_Behavior;11_Contact;12_AR;13_3M;14_Notes;16_SR_Behavior;17_Contact;18_AR;19_3M;20_Notes;22_TK_Behavior;23_Contact;24_AR;25_3M;26_Notes;28_TN_Behavior;29_Contact;30_AR;31_3M;32_Notes;highlight;msm;corrected_msm
b332c489-d74e-4253-9f7d-87692fbe133e;2025-05-04;1900-01-01 10:23:00;Yes;RS;;;SR;;RS;;;SR;;RS;;;ST, NY;;RS;;;;;;;;;;green;623;624.0
cd46b1e4-e044-436e-92f6-16664db347a4;2025-05-04;1900-01-01 10:25:00;NO;RS;;SR;NY;;RS;;;SR, ST;;RS;;ST;NY;;RS;;;;;;;;;;red;625;626.0
8fe15de1-e175-4147-924c-7fb5e2ef2452;2025-05-04;1900-01-01 10:27:00;Yes;RS;;SR;NY;;RS;;;SR, ST;;RS;;ST;NY;;RS;;;;;;;;;;green;627;628.0
0b0b6634-b089-4350-a9d9-1df0d866762b;2025-05-04;1900-01-01 10:30:00;NO;RS;TK;;SR;;RS;;;SR;;RS;;;ST, NY, TK;;RS;ST;;SR;;;;;;;;630;630.0
744ae88f-7d04-416e-a1da-189908d909d2;2025-05-04;1900-01-01 10:47:00;NO;GR;NY;;;;GG;ST;;;;RL;;;;;RS;;;;;;;;;;;647;647.0
e338a9ee-6f49-48b1-bbab-ae929a98cc23;2025-05-04;1900-01-01 10:49:00;NO;RL;NY;;;;RL;ST;;;;RL;;;;;RS;;;;;;;;;;;649;649.0
5d0abbf6-c271-4db5-90f3-7d5f2335d578;2025-05-04;1900-01-01 10:52:00;NO;RL;;NY;;;RL;;ST;;;RL;;;;;RS;;;;;;;;;;red;652;651.0
21b0f6bb-9649-418a-9892-ced969bf638e;2025-05-04;1900-01-01 10:53:00;Yes;RL;;NY;;;RL;;ST;;;RL;;;;;RS;;;;;;;;;;green;653;653.0
94dae3a9-ca8c-4eb7-8355-493b75ff7eef;2025-05-04;1900-01-01 10:55:00;NO;RL;;NY;TK;;RL;;ST;TK;;RL;;;;;E;;ST, NY;;;;;;;;;655;655.0
10ad6bdc-3495-4379-a0c9-5c25528695aa;2025-05-04;1900-01-01 10:58:00;NO;RS;;;NY;;RL;;;TK, ST;;RL;;;;;E;;;NY;;;;;;;red;658;657.0
3575a9b9-e373-4b28-a863-dbd11a4b6f9a;2025-05-04;1900-01-01 10:59:00;Yes;RS;;;NY;;RL;;;TK, ST;;RL;;;;;E;;;NY;;;;;;;green;659;659.0
fb4a2fe4-7aa5-49df-95a2-0805c19a8db9;2025-05-04;1900-01-01 11:01:00;NO;RS;;;;;RS;;;TK;;RL;;;;;RS;;;NY;;;;;;;red;661;661.0
0b777cc3-7e23-4523-b4a7-ead4e7415369;2025-05-04;1900-01-01 11:03:00;Yes;RS;;;;;RS;;;TK;;RL;;;;;RS;;;NY;;;;;;;green;663;663.0
f08a5f71-081f-42f9-b93b-7e446bbe9b8c;2025-05-04;1900-01-01 11:05:00;Yes;RS;;;;;RS;;;TK;;RL;;;;;RS;;;NY;;;;;;;green;665;665.0
e23e6f5a-bea0-4c94-805b-5fefca2769bc;2025-05-04;1900-01-01 11:07:00;Yes;RS;;;;;RS;;;TK;;RL;;;;;RS;;;NY;;;;;;;green;667;667.0
a6b00b5a-2cef-48e9-8bdb-e531a314169a;2025-05-04;1900-01-01 11:09:00;NO;RS;;;TK;;RL;;;;;RL;;;;;SD;;;ST;;;;;;;;669;669.0
ac82aea3-80e6-4737-95bf-3e47abd1e944;2025-05-04;1900-01-01 11:11:00;NO;RS;;;SR;;RL;;;;;RL;;;ST;;SD;;;;;;;;;;red;671;671.0
14769b03-81f7-48cc-9a80-2bb4405d60e3;2025-05-04;1900-01-01 11:13:00;Yes;RS;;;SR;;RL;;;;;RL;;;ST;;SD;;;;;;;;;;green;673;673.0
c0f69aec-0236-4ae6-9b65-ba036fd31c8a;2025-05-04;1900-01-01 11:15:00;NO;M;;;TK;;RL;;;;;RL;;;;;M;;;ST;;;;;;;;675;675.0
3e20428c-62f4-4199-8a2e-d60469ed9a07;2025-05-04;1900-01-01 11:18:00;NO;GR;TK;;;;RL;;;;;RL;;;;;GG;ST;;;;;;;;;;678;677.0
5a48374c-7e8f-4d1f-ba88-6d6b3f214f26;2025-05-04;1900-01-01 11:19:00;NO;M;;;;;RL;;;;;RL;;;;;RS;;;;;;;;;;;679;679.0
ff1962bc-6a0d-425a-96c8-b6022ce1b2c9;2025-05-04;1900-01-01 11:22:00;NO;RS;;;;;RL;;;;;RS;;;;;SD;;;;;;;;;;;682;681.0
8e91fcf8-6acb-4c52-a718-f82689445fc6;2025-05-04;1900-01-01 11:24:00;NO;DS;;;;;RS;;;;;RS;;;;;RS;;;;;;;;;;;684;683.0
24ff7113-75ea-4bb2-a675-5ce71da0d041;2025-05-04;1900-01-01 11:25:00;NO;RS;;;;;RS;;;;;RS;;;;;RS;;;;;;;;;;;685;685.0
b3b6dfa1-968e-4a17-9bdd-f37f282d2d80;2025-05-04;1900-01-01 11:28:00;NO;RS;;;;;RS;;;;;RS;;;TK;;M;;;SR;;;;;;;;688;687.0
8fc54524-44a8-4fe0-954b-18cba8757a9a;2025-05-04;1900-01-01 11:29:00;NO;RS;;;;;RS;;;;;RS;;;TK;;RS;;;SR;;;;;;;red;689;689.0
bd8bdfde-063f-442f-897e-6f2dedab14ff;2025-05-04;1900-01-01 11:32:00;Yes;RS;;;;;RS;;;;;RS;;;TK;;RS;;;SR;;;;;;;green;692;691.0
4ad6c396-7a74-401f-a94e-2e95df88da30;2025-05-04;1900-01-01 11:33:00;Yes;RS;;;;;RS;;;;;RS;;;TK;;RS;;;SR;;;;;;;green;693;693.0
1b68f02f-e451-4688-9031-d7838f931a67;2025-05-04;1900-01-01 11:35:00;Yes;RS;;;;;RS;;;;;RS;;;TK;;RS;;;SR;;;;;;;green;695;695.0
7a927846-0784-4759-af08-4b4065eaea30;2025-05-04;1900-01-01 11:37:00;NO;RS;;;;;RS;;;SR;;RS;;;TK, NY;;RS;;;SR;;;;;;;;697;697.0
9a40c526-fed5-40bd-8750-438da219cadf;2025-05-04;1900-01-01 11:40:00;NO;RS;;;;;RS;;;;;RS;;;TK;;RS;;;SR;;;;;;;;700;699.0
aca66d96-eef0-47de-8122-8117b0a5be79;2025-05-04;1900-01-01 11:41:00;NO;RS;;;;;RS;;;;;RS;;;TK;;RS;;;SR;;;;;;;;701;701.0
a0a609d1-b56d-4fbd-af0d-8e41a3a6fb10;2025-05-04;1900-01-01 11:44:00;NO;GR;NY;;;;GG;ST;;;;RS;;;TK;;RS;;;SR;;;;;;;red;704;703.0
dbdad151-2580-4cb6-8004-1f9110ca3042;2025-05-04;1900-01-01 11:45:00;Yes;GR;NY;;;;GG;ST;;;;RS;;;TK;;RS;;;SR;;;;;;;green;705;705.0
4f5fa8ee-c2e3-4885-a2ed-9fcb1c62bef5;2025-05-04;1900-01-01 13:16:00;NO;E;;;;;E;;;TK;;RS;;;;;E;;;NY;;;;;;;red;796;795.0
f7a1566b-a5c8-4125-bdb5-1deb2cfd3478;2025-05-04;1900-01-01 13:19:00;Yes;E;;;;;E;;;TK;;RS;;;;;E;;;NY;;;;;;;green;799;799.0
0bb3263d-45d5-4c09-8b72-5345f5c5beec;2025-05-04;1900-01-01 13:21:00;NO;E;;;;;E;;;;;RS;;;;;E;;;;;;;;;;red;801;801.0
40e7724f-fd51-4b1a-afde-4055fc3611a6;2025-05-04;1900-01-01 13:23:00;Yes;E;;;;;E;;;;;RS;;;;;E;;;;;;;;;;green;803;803.0
1097f245-266c-4fb4-b539-3d6f6c92ba48;2025-05-04;1900-01-01 13:25:00;NO;E;;TK;;;E;;;;;RS;;;;;E;;ST;;;;;;;;red;805;805.0
55efea53-b9e1-4f30-b4e5-086424aca96e;2025-05-04;1900-01-01 13:27:00;Yes;E;;TK;;;E;;;;;RS;;;;;E;;ST;;;;;;;;green;807;807.0
4cdec990-b7ff-461b-b8e5-6826659514ce;2025-05-04;1900-01-01 13:29:00;NO;RS;;;;;RS;;;;;RS;;;;;E;;;;;;;;;;red;809;809.0
8f384a93-45c6-41d7-9a47-61137bd50a59;2025-05-04;1900-01-01 13:31:00;Yes;RS;;;;;RS;;;;;RS;;;;;E;;;;;;;;;;green;811;811.0
021c2969-022a-45dd-a517-54e0569d417a;2025-05-04;1900-01-01 13:33:00;NO;E;;;;;E;;;;;RS;;;;;E;;;;;;;;;;red;813;813.0
dd60c2f1-0f37-483c-9aba-527911fb63e3;2025-05-04;1900-01-01 13:35:00;Yes;E;;;;;E;;;;;RS;;;;;E;;;;;;;;;;green;815;815.0
a0ba44db-a05d-4b1a-9876-2827339d90c3;2025-05-04;1900-01-01 13:37:00;NO;E;;;;;E;;;TK;;RS;;;;;M;;;NY;;;;;;;;817;817.0
33ae7546-af20-423f-b3b3-599534683a97;2025-05-04;1900-01-01 13:38:00;NO;E;;;;;E;;;TK;;RS;;;;;E;;;NY;;;;;;;;818;819.0
ab044741-7763-4abf-878c-ca7422635dc2;2025-05-04;1900-01-01 13:41:00;NO;RS;;;;;E;;;;;RS;;;;;E;;;;;;;;;;;821;821.0
7b90355a-675b-4671-8221-555e1377ae8e;2025-05-04;1900-01-01 13:43:00;NO;E;;;NY;;E;;;ST;;RS;;;;;E;;;;;;;;;;;823;823.0
0c60c5c3-e86c-4adc-b855-b3d3330bceda;2025-05-04;1900-01-01 13:44:00;NO;E;;;TK, NY;;E;;;TK, ST;;M;;;;;E;;;NY, ST;;;;;;;;824;825.0
720cedd1-f6b3-42a3-b8c9-184922873829;2025-05-04;1900-01-01 13:46:00;NO;E;;;NY, TK;;E;;;TK, ST;;RS;;;;;E;;;NY, ST;;;;;;;red;826;827.0
12284615-394a-4ec7-a223-5081dcd8c2ec;2025-05-04;1900-01-01 13:49:00;Yes;E;;;NY, TK;;E;;;TK, ST;;RS;;;;;E;;;NY, ST;;;;;;;green;829;829.0
51fda555-98d8-4ba8-a79e-0d086e9db06f;2025-05-04;1900-01-01 13:50:00;NO;E;;NY;TK;;E;;ST;TK;;RS;;;;;E;;;ST, NY;;;;;;;;830;831.0
2774e492-81a7-403a-9f6c-e7cbf7053eb2;2025-05-04;1900-01-01 13:53:00;NO;E;;;;;RS;;;;;RS;;;;;E;;;;;;;;;;;833;833.0
20fea1bd-f30f-4559-b071-439a9b9a1088;2025-05-04;1900-01-01 13:55:00;NO;E;;NY;TK;;E;;ST;TK;;RS;;;;;E;;;ST, NY;;;;;;;;835;835.0
aaf4df95-d84e-42e6-9cfe-ff3c119c3fd1;2025-05-04;1900-01-01 13:56:00;NO;E;;;TK, NY;;E;;;ST;;RS;;;;;E;;;ST;;;;;;;;836;837.0
a09e72ea-8893-4640-b33d-03fd4a8e9618;2025-05-04;1900-01-01 13:59:00;NO;E;;;NY, TK;;M;;;TK, ST;;RS;;;;;E;;;NY, ST;;;;;;;;839;839.0
114ddf8e-68a2-49ee-8b50-c83961cfa2f4;2025-05-04;1900-01-01 14:00:00;NO;E;;;TK;;E;;;;;RS;;;;;RS;;;ST;;;;;;;;840;841.0
704f3704-3b72-4540-b577-3afdac4a2ce7;2025-05-04;1900-01-01 14:02:00;NO;E;;;TK;;E;;;;;RS;;;;;RS;;;ST;;;;;;;;842;843.0
a629c86d-8b16-47a7-9f55-aec9d49bd328;2025-05-04;1900-01-01 14:05:00;NO;E;;;TK;;M;;;;;M;;;;;RL;;;ST;;;;;;;;845;845.0
f0eea635-4fe8-416b-9746-352f11d13dd5;2025-05-04;1900-01-01 14:07:00;NO;RS;;;;;RS;;;;;M;;;;;RS;;;;;;;;;;;847;847.0
33b86e2c-64d2-4c83-a8d2-a797e399c7ea;2025-05-04;1900-01-01 14:09:00;NO;E;;;;;RS;;;;;RS;;;;;RS;;;;;;;;;;;849;849.0
7b744e61-e9b2-4417-9c40-2fd7950e570a;2025-05-04;1900-01-01 14:11:00;NO;RS;;;;;RS;;;;;M;;;;;RS;;;;;;;;;;red;851;851.0
c2a340fa-cf37-4b07-81e9-122611adf9f5;2025-05-04;1900-01-01 14:13:00;Yes;RS;;;;;RS;;;;;M;;;;;RS;;;;;;;;;;green;853;853.0
bb99589a-dc7b-43e0-a7ad-a4f1f60c01ee;2025-05-04;1900-01-01 14:14:00;NO;RS;;;;;RS;;;SR;;RS;;;NY;;RS;;;;;;;;;;;854;855.0
d8ff5220-371d-45d8-a4c5-6f90210445d8;2025-05-04;1900-01-01 14:17:00;NO;E;;SR;NY;;RS;;;ST;;RS;;ST;NY;;RS;;;;;;;;;;;857;857.0
81be90fa-33b7-4349-9ff5-0b951d8dba1a;2025-05-04;1900-01-01 14:19:00;NO;RS;;SR;TK;;RS;;;;;RS;;ST;;;RS;;;ST;;;;;;;;859;859.0
cf584515-267f-4dad-bb38-2f6c5b6b07cd;2025-05-04;1900-01-01 14:21:00;NO;RS;;SR;;;PL;TK;;;;RS;;ST;;;PL;NY;;;;;;;;;red;861;861.0
83435206-2b82-432d-a48a-75e68515b4cd;2025-05-04;1900-01-01 14:23:00;Yes;RS;;SR;;;PL;TK;;;;RS;;ST;;;PL;NY;;;;;;;;;green;863;863.0
dae6b028-21a0-44b2-8cd3-5106e5792a1b;2025-05-04;1900-01-01 14:25:00;Yes;RS;;SR;;;PL;TK;;;;RS;;ST;;;PL;NY;;;;;;;;;green;865;865.0
3feb256b-2580-4f9f-86f4-abdc1d61cc90;2025-05-04;1900-01-01 14:26:00;Yes;RS;;SR;;;PL;TK;;;;RS;;ST;;;PL;NY;;;;;;;;;green;866;867.0
f4caf734-0126-4fb5-8ee7-fa47daa4c4b4;2025-05-04;1900-01-01 14:28:00;Yes;RS;;SR;;;PL;TK;;;;RS;;ST;;;PL;NY;;;;;;;;;green;868;869.0
4619d5cc-83c7-424f-bdd8-f044796cf768;2025-05-04;1900-01-01 14:30:00;Yes;RS;;SR;;;PL;TK;;;;RS;;ST;;;PL;NY;;;;;;;;;green;870;871.0
1488c320-9bb6-498b-adaa-8b63d168a5b7;2025-05-04;1900-01-01 14:32:00;Yes;RS;;SR;;;PL;TK;;;;RS;;ST;;;PL;NY;;;;;;;;;green;872;873.0
40502054-b80c-4d5b-bfb2-321ca45237be;2025-05-04;1900-01-01 14:34:00;NO;E;;SR;TK;;RS;;;;;RS;;ST;TK;;RS;;;ST, SR;;;;;;;;874;875.0
0c4ab684-737f-42db-a622-15216c55d042;2025-05-04;1900-01-01 14:36:00;NO;RS;;SR;;;M;;TK;;;RS;;ST;;;M;;NY;;;;;;;;;876;877.0
da660e1e-e40e-4135-8b40-875d67e7257e;2025-05-04;1900-01-01 14:38:00;NO;RS;;SR;;;GM;TK;;;;RS;;ST;;;GM;NY;;;;;;;;;;878;879.0
8c829356-f689-4238-97e2-53ac42d9cd2f;2025-05-04;1900-01-01 14:41:00;NO;RS;;;SR;;GM;TK;;;;RS;;;ST;;GM;NY;;;;;;;;;;881;881.0
64403081-5b93-4e74-833a-320fc0711f43;2025-05-04;1900-01-01 14:43:00;NO;RS;;;;;GM;TK;;;;RS;;;;;GM;NY;;;;;;;;;red;883;883.0
cc5c8df4-8a4d-4743-81ef-b6000ba49546;2025-05-04;1900-01-01 14:44:00;Yes;RS;;;;;GM;TK;;;;RS;;;;;GM;NY;;;;;;;;;green;884;885.0
