date,msm,A,B,C,total,n_ok,n_missing,n_duplicate,row_status,A_missing_day,B_missing_day,C_missing_day
2025-03-14,594,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,596,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,598,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,600,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,602,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,604,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,606,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,608,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,610,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,612,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,614,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,616,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,618,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,620,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,622,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,624,1.0,0.0,0.0,1.0,1,2,0,MISSING,5,5,108
2025-03-14,626,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,628,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,630,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,645,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,647,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,649,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,651,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,653,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,655,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,657,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,659,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,661,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,663,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,665,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,667,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,669,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,671,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,673,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,675,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,677,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,679,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,681,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,683,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,685,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,687,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,689,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,691,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,693,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,695,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,697,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,699,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,701,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,703,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,705,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,795,0.0,0.0,0.0,0.0,0,3,0,MISSING,5,5,108
2025-03-14,797,0.0,0.0,0.0,0.0,0,3,0,MISSING,5,5,108
2025-03-14,799,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,801,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,803,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,805,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,807,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,809,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,811,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,813,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,815,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,817,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,819,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,821,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,823,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,825,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,827,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,829,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,831,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,833,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,835,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,837,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,839,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,841,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,843,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,845,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,847,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,849,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,851,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,853,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,855,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,857,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,859,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,861,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,863,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,865,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,867,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,869,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,871,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,873,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,875,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,877,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,879,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,881,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,883,1.0,1.0,0.0,2.0,2,1,0,MISSING,5,5,108
2025-03-14,885,0.0,1.0,0.0,1.0,1,2,0,MISSING,5,5,108
2025-03-15,570,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,572,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,574,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,576,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,578,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,580,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,582,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,584,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,586,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,588,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,590,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,592,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,594,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,596,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,598,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,600,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,602,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,604,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,606,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,608,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,610,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,612,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,614,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,616,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,618,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,620,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,622,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,624,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,626,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,628,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,630,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,645,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,647,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,649,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,651,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,653,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,655,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,657,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,659,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,661,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,663,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,665,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,667,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,669,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,671,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,673,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,675,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,677,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,679,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,681,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,683,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,685,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,687,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,689,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,691,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,693,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,695,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,697,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,699,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,701,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,703,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,705,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,795,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,797,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,799,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,801,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,803,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,805,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,807,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,809,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,811,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,813,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,815,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,817,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,819,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,821,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,823,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,825,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,827,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,829,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,831,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,833,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,835,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,837,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,839,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,841,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,843,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,845,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,847,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,849,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,851,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,853,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,855,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,857,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,859,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,861,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,863,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,865,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,867,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,869,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,871,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,873,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,875,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,877,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,879,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,881,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,883,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-15,885,0.0,0.0,0.0,0.0,0,3,0,MISSING,108,108,108
2025-03-19,570,0.0,0.0,0.0,0.0,0,3,0,MISSING,28,6,5
2025-03-19,572,0.0,0.0,0.0,0.0,0,3,0,MISSING,28,6,5
2025-03-19,574,0.0,1.0,1.0,2.0,2,1,0,MISSING,28,6,5
2025-03-19,576,0.0,1.0,1.0,2.0,2,1,0,MISSING,28,6,5
2025-03-19,578,0.0,1.0,1.0,2.0,2,1,0,MISSING,28,6,5
2025-03-19,580,0.0,1.0,1.0,2.0,2,1,0,MISSING,28,6,5
2025-03-19,582,0.0,1.0,1.0,2.0,2,1,0,MISSING,28,6,5
2025-03-19,584,0.0,1.0,1.0,2.0,2,1,0,MISSING,28,6,5
2025-03-19,586,0.0,1.0,1.0,2.0,2,1,0,MISSING,28,6,5
2025-03-19,588,0.0,1.0,1.0,2.0,2,1,0,MISSING,28,6,5
2025-03-19,590,0.0,1.0,1.0,2.0,2,1,0,MISSING,28,6,5
2025-03-19,592,0.0,1.0,1.0,2.0,2,1,0,MISSING,28,6,5
2025-03-19,594,0.0,1.0,1.0,2.0,2,1,0,MISSING,28,6,5
2025-03-19,596,0.0,1.0,1.0,2.0,2,1,0,MISSING,28,6,5
2025-03-19,598,0.0,1.0,1.0,2.0,2,1,0,MISSING,28,6,5
2025-03-19,600,0.0,1.0,1.0,2.0,2,1,0,MISSING,28,6,5
2025-03-19,602,0.0,1.0,1.0,2.0,2,1,0,MISSING,28,6,5
2025-03-19,604,0.0,1.0,1.0,2.0,2,1,0,MISSING,28,6,5
2025-03-19,606,0.0,1.0,1.0,2.0,2,1,0,MISSING,28,6,5
2025-03-19,608,0.0,1.0,1.0,2.0,2,1,0,MISSING,28,6,5
2025-03-19,610,0.0,1.0,1.0,2.0,2,1,0,MISSING,28,6,5
2025-03-19,612,0.0,1.0,1.0,2.0,2,1,0,MISSING,28,6,5
2025-03-19,614,0.0,1.0,1.0,2.0,2,1,0,MISSING,28,6,5
2025-03-19,616,0.0,1.0,1.0,2.0,2,1,0,MISSING,28,6,5
2025-03-19,618,0.0,1.0,1.0,2.0,2,1,0,MISSING,28,6,5
2025-03-19,620,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,622,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,624,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,626,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,628,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,630,0.0,1.0,1.0,2.0,2,1,0,MISSING,28,6,5
2025-03-19,645,1.0,0.0,0.0,1.0,1,2,0,MISSING,28,6,5
2025-03-19,647,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,649,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,651,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,653,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,655,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,657,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,659,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,661,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,663,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,665,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,667,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,669,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,671,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,673,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,675,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,677,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,679,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,681,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,683,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,685,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,687,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,689,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,691,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,693,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,695,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,697,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,699,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,701,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,703,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,705,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,795,0.0,0.0,0.0,0.0,0,3,0,MISSING,28,6,5
2025-03-19,797,0.0,0.0,0.0,0.0,0,3,0,MISSING,28,6,5
2025-03-19,799,1.0,0.0,1.0,2.0,2,1,0,MISSING,28,6,5
2025-03-19,801,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,803,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,805,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,807,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,809,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,811,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,813,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,815,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,817,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,819,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,821,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,823,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,825,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,827,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,829,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,831,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,833,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,835,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,837,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,839,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,841,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,843,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,845,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,847,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,849,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,851,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,853,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,855,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,857,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,859,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,861,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,863,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,865,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,867,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,869,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,871,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,873,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,875,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,877,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,879,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,881,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,883,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-19,885,1.0,1.0,1.0,3.0,3,0,0,OK,28,6,5
2025-03-20,570,0.0,0.0,0.0,0.0,0,3,0,MISSING,4,4,5
2025-03-20,572,0.0,0.0,0.0,0.0,0,3,0,MISSING,4,4,5
2025-03-20,574,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,576,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,578,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,580,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,582,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,584,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,586,1.0,1.0,0.0,2.0,2,1,0,MISSING,4,4,5
2025-03-20,588,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,590,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,592,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,594,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,596,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,598,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,600,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,602,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,604,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,606,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,608,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,610,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,612,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,614,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,616,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
