ec5_uuid;date;1_TIme;2_NC;4_MZ_Behavior;5_Contact;6_AR;7_3M;8_Occurence;9_Notes;11_SB_Behavior;12_Contact;13_AR;14_3M;15_Occurence;16_Notes;18_GG_Behavior;19_Contact;20_AR;21_3M;22_Occurence;23_Notes;25_TN_Behavior;26_Contact;27_AR;28_3M;29_Occurence;30_Notes;32_SR_Behavior;33_Contact;34_AR;35_3M;36_Occurence;37_Notes;38_MS_Behavior;39_Contact;40_AR;41_3M;42_Occurence;43_Notes;44_LN_Behavior;45_Contact;46_AR;47_3M;48_Occurence;49_Notes;50_NR_Behavior;51_Contact;52_AR;53_3M;54_Occurence;55_Notes;msm;corrected_msm
1daa4067-72f7-498f-8863-18d37a10fef5;2025-03-12;1900-01-01 14:18:00;NO;AG;SR;;;;Toon Attacked Shiro while shoutouts is trying to chase toon away;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;858;857.0
