ec5_uuid;date;1_TIme;2_NC;4_MN_Behavior;5_Contact;6_AR;7_3M;8_Notes;10_NY_Behavior;11_Contact;12_AR;13_3M;14_Notes;16_NR_Behavior;17_Contact;18_AR;19_3M;20_Notes;22_TK_Behavior;23_Contact;24_AR;25_3M;26_Notes;28_LN_Behavior;29_Contact;30_AR;31_3M;Unnamed: 28;highlight;msm;corrected_msm
7cc55220-acef-4c70-890f-c926c0e6785b;2025-04-21;1900-01-01 13:27:00;NO;E;;;LN, NR;;E;;;LN;;E;;;MT, LN;;RS;;;;;RS;;;NY, MT, NR;;red;807;807.0
b2523ea7-5dea-4a88-a01a-f44ceb3bb9bd;2025-04-21;1900-01-01 13:29:00;Yes;E;;;LN, NR;;E;;;LN;;E;;;MT, LN;;RS;;;;;RS;;;NY, MT, NR;;green;809;809.0
25c05e32-f20f-4afb-a165-bd609b856cfa;2025-04-21;1900-01-01 13:32:00;NO;RL;;;NR, LN, NY;;RS;;NR;MT, LN;;E;;NY;LN, MT;;RS;;;;;RS;;;NY, MT, NR;;;812;811.0
4773afb7-9d35-4b03-9fd9-ab077089f3e0;2025-04-21;1900-01-01 13:33:00;NO;RL;;;NR, LN;;RS;;;NR, MT;;E;;;MT, LN, NY;;RS;;;;;RS;;;MT, NR;;;813;813.0
2afca2eb-10be-4bd4-a7d8-c0f81e0f080f;2025-04-21;1900-01-01 13:36:00;NO;RL;;;NR, LN;;RS;;;;;E;;;LN, MT;;RS;;;;;RS;;;MT, NR;;red;816;815.0
706e515d-5b39-4386-bf20-c42fd32abc16;2025-04-21;1900-01-01 13:38:00;Yes;RL;;;NR, LN;;RS;;;;;E;;;LN, MT;;RS;;;;;RS;;;MT, NR;;green;818;817.0
ae3dd68b-80c8-4ec6-a864-744ea4b69ed8;2025-04-21;1900-01-01 13:39:00;Yes;RL;;;NR, LN;;RS;;;;;E;;;LN, MT;;RS;;;;;RS;;;MT, NR;;green;819;819.0
f06fe17d-a7a1-4c8f-a535-23c2259ac70e;2025-04-21;1900-01-01 13:42:00;NO;RL;;;LN, NR;;RS;;;;;E;;LN;MT;;RS;;;;;RS;;NR;MT;;red;822;821.0
49c6c6f3-275e-4164-a6fe-577d7501db25;2025-04-21;1900-01-01 13:43:00;Yes;RL;;;LN, NR;;RS;;;;;E;;LN;MT;;RS;;;;;RS;;NR;MT;;green;823;823.0
81ebf858-e0c9-4252-9305-58214f837c17;2025-04-21;1900-01-01 13:45:00;Yes;RL;;;LN, NR;;RS;;;;;E;;LN;MT;;RS;;;;;RS;;NR;MT;;green;825;825.0
10efa96f-eb2a-4a51-a689-f4a6c3667496;2025-04-21;1900-01-01 13:48:00;Yes;RL;;;LN, NR;;RS;;;;;E;;LN;MT;;RS;;;;;RS;;NR;MT;;green;828;827.0
d71b2295-d3ac-430e-b8fb-3a094e8d67c4;2025-04-21;1900-01-01 13:49:00;Yes;RL;;;LN, NR;;RS;;;;;E;;LN;MT;;RS;;;;;RS;;NR;MT;;green;829;829.0
74cc9ab3-5e07-473f-b5f6-e9055c8c66fb;2025-04-21;1900-01-01 13:52:00;NO;RS;;;LN, NR;;M;;;LN;;E;;;LN, MT;;RS;;;;;RS;;;NR, MT, NY;;;832;831.0
15b52bab-74a4-4a78-9f65-1197f763d6e4;2025-04-21;1900-01-01 13:54:00;NO;RL;;;TK, NR, LN;;E;;;NR, TK, LN;;E;;;TK, LN, MT, NY;;GG;LN;;NY, NR, MT;;GR;TK;;NY, MT, NR;;;834;833.0
c95c5fe3-8162-4bbf-bd2b-c8e133bc9e49;2025-04-21;1900-01-01 13:55:00;NO;RL;;;TK, NR, LN;;E;;;NR, LN, TK;;E;;TK, LN;NY, MT;;GG;LN;NR;NY, MT;;GR;TK;NR;MT, NY;;;835;835.0
8f4666dd-03b3-4582-9184-474862ab519f;2025-04-21;1900-01-01 13:58:00;NO;RL;;;;;RL;;LN, TK;NR;;E;;;LN, TK, NY;;GG;LN;NY;NR;;GR;TK;NY;NR;;red;838;837.0
b013cbe2-15cc-4340-aa0e-83d614c60e74;2025-04-21;1900-01-01 14:00:00;Yes;RL;;;;;RL;;LN, TK;NR;;E;;;LN, TK, NY;;GG;LN;NY;NR;;GR;TK;NY;NR;;green;840;839.0
3535146b-9766-400d-92dd-eb767093cdd0;2025-04-21;1900-01-01 14:01:00;NO;M;;TK;NR;;RS;;LN;;;M;;TK;MT;;M;;NR, MT;;;RS;;NY;;;;841;841.0
e29da9eb-deb8-43e7-b57c-4ca4da52e9a3;2025-04-21;1900-01-01 14:03:00;NO;RS;;TK;LN, NR, NY;;RS;;LN;MT;;RS;;TK;;;RS;;MT;NR;;RS;;NY;;;;843;843.0
f3360d48-2a8f-45b6-adfc-21c8f50466e2;2025-04-21;1900-01-01 14:05:00;NO;RS;;LN, NY;;;RS;;LN, MT;;;E;;TK;;;RS;;NR;;;RS;;NY, MT;;;;845;845.0
b8c24af7-9435-4840-a23b-a828a788d592;2025-04-21;1900-01-01 14:08:00;NO;GG;NY;;;;GR;MT;;;;RS;;LN, TK;;;RS;;NR, LN;;;RS;;NR, TK;;;;848;847.0
2f271751-1dfe-47d4-b902-3cd46c12cf64;2025-04-21;1900-01-01 14:09:00;NO;GG;NY;;TK;;GR;MT;;TK;;RS;;;;;RS;;;MT, NY;;RL;;;;;;849;849.0
ef4fe855-08a9-40ca-90ca-6bc90bf1cc13;2025-04-21;1900-01-01 14:11:00;NO;GG;NY;;LN;;GR;MT;;LN;;RS;;;;;RS;;;;;RL;;;MT, NY;;red;851;851.0
4e41e8a5-f72c-4136-aa87-398905b7bc75;2025-04-21;1900-01-01 14:13:00;Yes;GG;NY;;LN;;GR;MT;;LN;;RS;;;;;RS;;;;;RL;;;MT, NY;;green;853;853.0
fc91a5a6-14a2-40e2-a231-ce21c361e841;2025-04-21;1900-01-01 14:15:00;Yes;GG;NY;;LN;;GR;MT;;LN;;RS;;;;;RS;;;;;RL;;;MT, NY;;green;855;855.0
f86e7081-fb24-4c35-8dca-0ea38bf6d3ec;2025-04-21;1900-01-01 14:17:00;Yes;GG;NY;;LN;;GR;MT;;LN;;RS;;;;;RS;;;;;RL;;;MT, NY;;green;857;857.0
4df165de-1e1b-4962-bdd2-4e137d00e638;2025-04-21;1900-01-01 14:19:00;Yes;GG;NY;;LN;;GR;MT;;LN;;RS;;;;;RS;;;;;RL;;;MT, NY;;green;859;859.0
7e713f0f-a3d9-41fc-847e-691a7537f2bf;2025-04-21;1900-01-01 14:21:00;Yes;GG;NY;;LN;;GR;MT;;LN;;RS;;;;;RS;;;;;RL;;;MT, NY;;green;861;861.0
008ada31-a32e-45bc-9c43-dd57f54cc416;2025-04-21;1900-01-01 14:23:00;Yes;GG;NY;;LN;;GR;MT;;LN;;RS;;;;;RS;;;;;RL;;;MT, NY;;green;863;863.0
56080960-8d93-423e-9d0d-4be7a9ff1a66;2025-04-21;1900-01-01 14:25:00;Yes;GG;NY;;LN;;GR;MT;;LN;;RS;;;;;RS;;;;;RL;;;MT, NY;;green;865;865.0
8880dcd4-39ac-4162-8135-d8b763e8200a;2025-04-21;1900-01-01 14:27:00;Yes;GG;NY;;LN;;GR;MT;;LN;;RS;;;;;RS;;;;;RL;;;MT, NY;;green;867;867.0
9618bfcb-1fb7-4e7d-8c1e-63c583e44bf4;2025-04-21;1900-01-01 14:29:00;Yes;GG;NY;;LN;;GR;MT;;LN;;RS;;;;;RS;;;;;RL;;;MT, NY;;green;869;869.0
3f23da21-e430-450e-8f95-4b8c181cde31;2025-04-21;1900-01-01 14:31:00;Yes;GG;NY;;LN;;GR;MT;;LN;;RS;;;;;RS;;;;;RL;;;MT, NY;;green;871;871.0
bc53338c-4fc7-4495-8088-d0aee219a5ed;2025-04-21;1900-01-01 14:33:00;Yes;GG;NY;;LN;;GR;MT;;LN;;RS;;;;;RS;;;;;RL;;;MT, NY;;green;873;873.0
4117b6b2-e21e-4522-a2da-78ddaaa3a9eb;2025-04-21;1900-01-01 14:35:00;Yes;GG;NY;;LN;;GR;MT;;LN;;RS;;;;;RS;;;;;RL;;;MT, NY;;green;875;875.0
d87968bf-a5d9-4fa7-a889-f652b21e1f59;2025-04-21;1900-01-01 14:37:00;NO;M;;TK;;;M;;;;;M;;MT;;;RS;;;;;RS;;;;;;877;877.0
c2af9d3d-690a-4e1e-8662-617ff4ed970a;2025-04-21;1900-01-01 14:39:00;NO;M;;NR;;;RS;;LN;;;M;;MT;;;RS;;;;;RS;;NY;;;;879;879.0
a7c5d9e9-a19b-4016-b959-d23ed81d005f;2025-04-21;1900-01-01 14:42:00;NO;M;;;;;M;;;;;M;;;;;RS;;;;;M;;;;;;882;881.0
ea48a0ea-1022-4266-9225-1290990c4e51;2025-04-21;1900-01-01 14:43:00;NO;RS;;;;;RS;;;;;GG;LN;;;;RS;;;;;GR;NR;;;;;883;883.0
d3a8c03b-885f-4cab-8185-5ae7e8789d3e;2025-04-21;1900-01-01 14:45:00;NO;RS;;;NY, NR, LN;;RS;;LN;MT;;RS;;;MT;;RS;;;;;RL;;NY;MT;;;885;885.0
