ec5_uuid,date,1_TIme,msm,Ind_1,Ind_1_Behavior,Ind_1_Contact,Ind_1_AR,Ind_1_3M,Ind_2,Ind_2_Behavior,Ind_2_Contact,Ind_2_AR,Ind_2_3M,Ind_3,Ind_3_Behavior,Ind_3_Contact,Ind_3_AR,Ind_3_3M,Ind_4,Ind_4_Behavior,Ind_4_Contact,Ind_4_AR,Ind_4_3M,Ind_5,Ind_5_Behavior,Ind_5_Contact,Ind_5_AR,Ind_5_3M,condition,trial,first_day,phase,group,block_ID
aa4b78c9-7474-4151-9b3e-a257e23b6376,23-03-2025,09:45,585,ST,E,,,,NY,E,,,"SR, TK, TN",SR,RS,,,"TN, NY, TK",TK,RS,,,"NY, TN, SR",TN,E,,,"NY, TK, SR",Playback,2,True,morn1,A_2,morn1_A_2_trial2_first_play
76c529d3-58fa-483f-8b9c-48faf14da9ed,23-03-2025,09:47,587,ST,M,,,,NY,E,,,"SR, TK, TN",SR,RS,,TK,"TN, NY",TK,RS,,TN,"NY, SR",TN,E,,TK,"NY, SR",Playback,2,True,morn1,A_2,morn1_A_2_trial2_first_play
2b16ec72-5bc3-419c-8981-3800c98e7bd3,23-03-2025,09:49,589,ST,E,,,"SR, TK, NY",NY,M,,,"SR, TK, ST",SR,RS,,TK,"ST, NY",TK,RS,,SR,"NY, ST",TN,M,,,,Playback,2,True,morn1,A_2,morn1_A_2_trial2_first_play
6b4a7202-0301-4908-a8f5-f11777da4f0e,23-03-2025,09:51,591,ST,E,,,TN,NY,E,,,,SR,RS,,,TN,TK,RS,,,,TN,M,,,"SR, ST",Playback,2,True,morn1,A_2,morn1_A_2_trial2_first_play
98f39738-588b-42eb-90cc-a898fecbc620,23-03-2025,09:53,593,ST,M,,,"TK, SR, TN",NY,RS,,,,SR,RS,,,"TK, TN, ST",TK,M,,,"TN, ST, SR",TN,RS,,,"TK, ST, SR",Playback,2,True,morn1,A_2,morn1_A_2_trial2_first_play
ef8ffdc1-568c-4235-85f1-43d3738d7a85,23-03-2025,09:55,595,ST,E,,,"TK, SR, TN",NY,M,,,,SR,RS,,,"TK, TN, ST",TK,GM,TN,,"ST, SR",TN,GM,TK,,"ST, SR",Playback,2,True,morn1,A_2,morn1_A_2_trial2_first_play
8ea1849b-4ca0-401d-a667-132ba459c867,23-03-2025,09:57,597,ST,RS,,,SR,NY,M,,,,SR,RS,,,ST,TK,PL,,TN,,TN,PL,,TK,,Playback,2,True,morn1,A_2,morn1_A_2_trial2_first_play
cb000499-8602-4f1d-9806-8c7a18afab0e,23-03-2025,09:59,599,ST,GR,SR,,"TK, NY, TN",NY,M,,,"TN, ST, TK, SR",SR,GG,ST,,"TK, NY, TN",TK,GM,TN,,"NY, ST, SR",TN,GM,TK,,"NY, ST, SR",Playback,2,True,morn1,A_2,morn1_A_2_trial2_first_play
587a9f27-7310-45ad-95b7-0bd65e52b7f2,23-03-2025,10:01,601,ST,GR,SR,,"NY, TK, TN",NY,RS,,,"SR, TK, TN, ST",SR,GG,ST,,"TN, TK, NY",TK,PL,TN,,"SR, ST, NY",TN,PL,TK,,"SR, ST, NY",Playback,2,True,morn1,A_2,morn1_A_2_trial2_first_play
2fadc64c-8267-4a7f-9036-6afe56c409a4,23-03-2025,10:03,603,ST,RS,,SR,"TK, TN",NY,RS,,,,SR,RS,,ST,"TN, TK",TK,PL,,TN,"ST, SR",TN,PL,,TK,"ST, SR",Playback,2,True,morn1,A_2,morn1_A_2_trial2_first_play
76aff753-f1c4-4ec7-866c-8640128582da,23-03-2025,10:05,605,ST,RS,,SR,TN,NY,RS,,TK,,SR,RS,,ST,TN,TK,M,,NY,,TN,RS,,,"ST, SR",Playback,2,True,morn1,A_2,morn1_A_2_trial2_first_play
a3c6ea01-7401-48b0-a293-d186ec5b08e4,23-03-2025,10:07,607,ST,RS,,,NY,NY,RS,,,"ST, TK",SR,RS,,,TN,TK,RS,,,NY,TN,RS,,,SR,Playback,2,True,morn1,A_2,morn1_A_2_trial2_first_play
cde7da07-aeed-493c-bba2-2431987595df,23-03-2025,10:09,609,ST,RL,,,"TK, NY",NY,RS,,,"TK, ST",SR,RS,,,TN,TK,RL,,,"NY, ST",TN,RS,,,SR,Playback,2,True,morn1,A_2,morn1_A_2_trial2_first_play
99088bb8-e070-4b8d-8f31-21b1cadf25b7,23-03-2025,10:11,611,ST,RL,,,"TK, NY",NY,RS,,,"TK, ST",SR,RS,,,TN,TK,RL,,,"NY, ST",TN,RS,,,SR,Playback,2,True,morn1,A_2,morn1_A_2_trial2_first_play
9604ff61-047b-4f7d-9d45-cf282dd1e921,23-03-2025,10:13,613,ST,RL,,,"TK, NY",NY,RS,,,"TK, ST",SR,RS,,,TN,TK,RL,,,"NY, ST",TN,RS,,,SR,Playback,2,True,morn1,A_2,morn1_A_2_trial2_first_play
c396b425-bf01-42ce-a694-acf7601d4ddd,23-03-2025,10:15,615,ST,RL,,,"TK, NY",NY,RS,,,"TK, ST",SR,RS,,,TN,TK,RL,,,"NY, ST",TN,RS,,,SR,Playback,2,True,morn1,A_2,morn1_A_2_trial2_first_play
c6d3e411-011f-4adb-ab88-8c7c3ecc7849,23-03-2025,10:17,617,ST,RL,,,"TK, NY",NY,RS,,,"TK, ST",SR,RS,,,TN,TK,RL,,,"NY, ST",TN,RS,,,SR,Playback,2,True,morn1,A_2,morn1_A_2_trial2_first_play
745e3c24-76b8-4a26-8556-e61a3eadbc9b,23-03-2025,10:19,619,ST,RL,,,"TK, NY",NY,RS,,,"TK, ST",SR,RS,,,TN,TK,RL,,,"NY, ST",TN,RS,,,SR,Playback,2,True,morn1,A_2,morn1_A_2_trial2_first_play
9668e8b1-8803-4f4e-b66a-94ee2f95aa54,23-03-2025,10:21,621,ST,RL,,,"TK, NY",NY,RS,,,"TK, ST",SR,RS,,,TN,TK,RL,,,"NY, ST",TN,RS,,,SR,Playback,2,True,morn1,A_2,morn1_A_2_trial2_first_play
7f99071b-14ef-449c-b109-b294c6699b8b,23-03-2025,10:23,623,ST,RL,,,"TK, NY",NY,RS,,,"TK, ST",SR,RS,,,TN,TK,RL,,,"NY, ST",TN,RS,,,SR,Playback,2,True,morn1,A_2,morn1_A_2_trial2_first_play
4bdd0ddb-6032-4320-9e88-99f0470172fd,23-03-2025,10:25,625,ST,RL,,,"TK, NY",NY,RS,,,"TK, ST",SR,RS,,,TN,TK,RL,,,"NY, ST",TN,RS,,,SR,Playback,2,True,morn1,A_2,morn1_A_2_trial2_first_play
85f113e2-8243-40e8-9033-591e8b5aae91,23-03-2025,10:27,627,ST,RL,,,"TK, NY",NY,RS,,,"TK, ST",SR,RS,,,TN,TK,RL,,,"NY, ST",TN,RS,,,SR,Playback,2,True,morn1,A_2,morn1_A_2_trial2_first_play
8a5b5117-effb-4ee1-83ef-744b62914260,23-03-2025,10:29,629,ST,RL,,,"TK, NY",NY,RS,,,"TK, ST",SR,RS,,,TN,TK,RL,,,"NY, ST",TN,RS,,,SR,Playback,2,True,morn1,A_2,morn1_A_2_trial2_first_play
64924d9c-df63-4427-8f0f-908575217f15,23-03-2025,10:47,647,ST,RS,,,"TK, SR, TN",NY,RS,,,,SR,DS,,,"TK, ST, TN",TK,RS,,,"ST, SR",TN,RS,,,"ST, SR",Playback,2,True,morn2,A_2,morn2_A_2_trial2_first_play
5bcf609e-007f-45e5-bd0f-3d22e9540f18,23-03-2025,10:49,649,ST,RS,,,"TK, TN, SR",NY,RS,,,,SR,RS,,,"TK, TN, ST",TK,RS,,,"ST, TN, SR",TN,M,,,"TK, ST, SR",Playback,2,True,morn2,A_2,morn2_A_2_trial2_first_play
d7b3239a-6cdd-4dec-961d-8ad1e57aeb50,23-03-2025,10:51,651,ST,RL,,,"TK, SR, TN",NY,M,,,,SR,RS,,,"TK, ST, TN",TK,RS,,TN,"ST, SR",TN,RS,,TK,"SR, ST",Playback,2,True,morn2,A_2,morn2_A_2_trial2_first_play
476712f2-913a-4a24-b95a-a5be4cc0a137,23-03-2025,10:53,653,ST,RS,,,"NY, TK, SR, TN",NY,RS,,SR,"TK, TN, ST",SR,RS,,NY,"TK, TN, ST",TK,RS,,TN,"NY, SR, ST",TN,RS,,TK,"ST, SR, NY",Playback,2,True,morn2,A_2,morn2_A_2_trial2_first_play
a974e4a2-bc09-4f3c-8c98-234e94fa52d0,23-03-2025,10:55,655,ST,E,,,"TK, SR, TN",NY,RS,,,,SR,RS,,,"ST, TN, TK",TK,RS,,TN,"ST, SR",TN,RS,,TK,"ST, SR",Playback,2,True,morn2,A_2,morn2_A_2_trial2_first_play
eb3cb644-cfce-452b-aaae-eefb4d58bc20,23-03-2025,10:57,657,ST,E,,,"TK, SR, TN",NY,RS,,,,SR,RS,,,"ST, TN, TK",TK,RS,,TN,"ST, SR",TN,RS,,TK,"ST, SR",Playback,2,True,morn2,A_2,morn2_A_2_trial2_first_play
47e8be13-54b4-4fff-add4-354914d9084a,23-03-2025,10:59,659,ST,RL,,,"TK, SR, TN",NY,RS,,,,SR,RS,,TK,"TN, ST",TK,RL,,"TN, SR",ST,TN,RL,,TK,"ST, SR",Playback,2,True,morn2,A_2,morn2_A_2_trial2_first_play
703d433f-0b5a-4859-a4b4-3d025441b1ea,23-03-2025,11:01,661,ST,RL,,,"TK, SR, TN",NY,RS,,,,SR,RS,,TK,"TN, ST",TK,RL,,"TN, SR",ST,TN,RL,,TK,"ST, SR",Playback,2,True,morn2,A_2,morn2_A_2_trial2_first_play
dabfe014-7848-490d-885d-e2d9624fc4b4,23-03-2025,11:03,663,ST,RL,,,"TK, SR, TN",NY,RS,,,,SR,RS,,TK,"TN, ST",TK,RL,,"TN, SR",ST,TN,RL,,TK,"ST, SR",Playback,2,True,morn2,A_2,morn2_A_2_trial2_first_play
9dcefc80-644b-48c4-a6d2-8149ae4a24a1,23-03-2025,11:05,665,ST,RL,,,"TK, SR, TN",NY,RS,,,,SR,RS,,TK,"TN, ST",TK,RL,,"TN, SR",ST,TN,RL,,TK,"ST, SR",Playback,2,True,morn2,A_2,morn2_A_2_trial2_first_play
fffa1afa-27f3-4ed6-aa4a-060ec2f87517,23-03-2025,11:07,667,ST,RL,,,"SR, TK, TN",NY,RS,,,,SR,RL,,,"TK, TN, ST",TK,RL,,TN,"ST, SR",TN,RS,,TK,"SR, ST",Playback,2,True,morn2,A_2,morn2_A_2_trial2_first_play
6444ab48-092b-46d3-b8ba-ae0f21204c45,23-03-2025,11:09,669,ST,RL,,,"SR, TK, TN, NY",NY,M,,"SR, TK","TN, ST",SR,RL,,NY,"TK, TN, ST",TK,RS,,"TN, NY","SR, ST",TN,RS,,TK,"SR, ST, NY",Playback,2,True,morn2,A_2,morn2_A_2_trial2_first_play
c08a8011-2a05-442e-931b-abff40961ed0,23-03-2025,11:11,671,ST,RL,,,"NY, TK, SR, TN",NY,RS,,,"TN, ST, TK, SR",SR,RL,,,"TK, TN, ST, NY",TK,RS,,TN,"NY, ST, SR",TN,RS,,TK,"NY, ST, SR",Playback,2,True,morn2,A_2,morn2_A_2_trial2_first_play
55356056-e826-4d23-89a2-78956a74a637,23-03-2025,11:13,673,ST,RL,,,"NY, TK, SR, TN",NY,RS,,,"TN, ST, TK, SR",SR,RL,,,"TK, TN, ST, NY",TK,RS,,TN,"NY, ST, SR",TN,RS,,TK,"NY, ST, SR",Playback,2,True,morn2,A_2,morn2_A_2_trial2_first_play
fc6c581e-f4c0-49a3-ba6f-c3d608df7532,23-03-2025,11:15,675,ST,RL,,,"NY, TK, SR, TN",NY,RS,,,"TN, ST, TK, SR",SR,RL,,,"TK, TN, ST, NY",TK,RS,,TN,"NY, ST, SR",TN,RS,,TK,"NY, ST, SR",Playback,2,True,morn2,A_2,morn2_A_2_trial2_first_play
9bb889b7-2405-48d7-a715-02ceee95c219,23-03-2025,11:17,677,ST,RL,,,"NY, TK, SR, TN",NY,RS,,,"TN, ST, TK, SR",SR,RL,,,"TK, TN, ST, NY",TK,RS,,TN,"NY, ST, SR",TN,RS,,TK,"NY, ST, SR",Playback,2,True,morn2,A_2,morn2_A_2_trial2_first_play
05d4236f-952d-48f9-9e80-a138bd70926e,23-03-2025,11:19,679,ST,RL,,,"NY, TK, SR, TN",NY,RS,,,"TN, ST, TK, SR",SR,RL,,,"TK, TN, ST, NY",TK,RS,,TN,"NY, ST, SR",TN,RS,,TK,"NY, ST, SR",Playback,2,True,morn2,A_2,morn2_A_2_trial2_first_play
d9449d3c-ab72-47ff-b791-affdafd4659c,23-03-2025,11:21,681,ST,RL,,,"NY, TK, SR, TN",NY,RS,,,"TN, ST, TK, SR",SR,RL,,,"TK, TN, ST, NY",TK,RS,,TN,"NY, ST, SR",TN,RS,,TK,"NY, ST, SR",Playback,2,True,morn2,A_2,morn2_A_2_trial2_first_play
9d73ba85-5d98-44f9-90c5-6ef1499c6a3d,23-03-2025,11:23,683,ST,RL,,,"TN, SR, TK, NY",NY,RS,,,"TN, ST, SR, TK",SR,RL,,,"TK, TN, ST, NY",TK,RS,,,"NY, SR, TN, ST",TN,RS,,,"NY, TK, ST, SR",Playback,2,True,morn2,A_2,morn2_A_2_trial2_first_play
d16da965-7b4b-4679-b6d3-8536beb374bf,23-03-2025,11:25,685,ST,RL,,,"TN, SR, TK, NY",NY,RS,,,"TN, ST, SR, TK",SR,RL,,,"TK, TN, ST, NY",TK,RS,,,"NY, SR, TN, ST",TN,RS,,,"NY, TK, ST, SR",Playback,2,True,morn2,A_2,morn2_A_2_trial2_first_play
9fe8a01f-7e5d-4e89-ac90-f6731d8d8965,23-03-2025,11:27,687,ST,RL,,,"NY, TK, SR",NY,RS,,,"SR, TK, ST",SR,RL,,,"TK, NY, ST",TK,RL,,,"NY, ST, SR",TN,RS,,,,Playback,2,True,morn2,A_2,morn2_A_2_trial2_first_play
3ba0fd4d-bc52-4f4e-b553-235832be4a27,23-03-2025,11:29,689,ST,RL,,,"NY, TK, SR",NY,RS,,,"SR, TK, ST",SR,RL,,,"TK, NY, ST",TK,RL,,,"NY, ST, SR",TN,RS,,,,Playback,2,True,morn2,A_2,morn2_A_2_trial2_first_play
deb9de47-1cf6-440f-aef3-dfc71edad982,23-03-2025,11:31,691,ST,RL,,,"NY, TK, SR",NY,RS,,,"SR, TK, ST",SR,RL,,,"TK, NY, ST",TK,RL,,,"NY, ST, SR",TN,RS,,,,Playback,2,True,morn2,A_2,morn2_A_2_trial2_first_play
3668f087-d56e-428b-82ca-ff6f4be0321b,23-03-2025,11:33,693,ST,RL,,,"NY, SR, TN, TK",NY,RS,,,"SR, ST, TK",SR,RL,,,"TK, ST, NY",TK,RS,,,"NY, ST, SR",TN,RS,,,ST,Playback,2,True,morn2,A_2,morn2_A_2_trial2_first_play
1afb0ec4-08a6-4d10-bb4a-6b476c147f25,23-03-2025,11:35,695,ST,RL,,,"NY, SR, TN, TK",NY,RS,,,"SR, ST, TK",SR,RL,,,"TK, ST, NY",TK,RS,,,"NY, ST, SR",TN,RS,,,ST,Playback,2,True,morn2,A_2,morn2_A_2_trial2_first_play
433f8414-1d0d-4922-a42f-074855ea9b20,23-03-2025,11:37,697,ST,RL,,,"SR, TK, NY",NY,RS,,,"ST, TK, SR",SR,RL,,,"TK, ST, NY",TK,RS,,,"NY, ST, SR",TN,E,,,,Playback,2,True,morn2,A_2,morn2_A_2_trial2_first_play
77c1f39c-28cb-4bcd-bfed-ac697e782f61,23-03-2025,11:39,699,ST,RL,,,"SR, TK, NY",NY,M,,SR,"ST, TK",SR,RL,,NY,"ST, TK",TK,RS,,,"SR, ST, NY",TN,E,,,,Playback,2,True,morn2,A_2,morn2_A_2_trial2_first_play
35f54314-e51f-49e7-86ec-3a7ec8b1ee7e,23-03-2025,11:41,701,ST,RL,,,"TK, SR",NY,RS,,,,SR,RL,,,"TK, ST",TK,RS,,,"SR, ST",TN,E,,,,Playback,2,True,morn2,A_2,morn2_A_2_trial2_first_play
41bf70c7-8c1c-4381-8338-826b6fb60c11,23-03-2025,11:43,703,ST,RL,,,"TK, SR",NY,RS,,,,SR,RL,,,"TK, ST",TK,RS,,,"SR, ST",TN,E,,,,Playback,2,True,morn2,A_2,morn2_A_2_trial2_first_play
406bcbeb-78e0-4746-9a69-b7d6d21b1596,23-03-2025,11:45,705,ST,RL,,,"TK, SR",NY,RS,,,,SR,RL,,,"TK, ST",TK,RS,,,"SR, ST",TN,E,,,,Playback,2,True,morn2,A_2,morn2_A_2_trial2_first_play
3ccca0e0-22df-4957-a633-55285efcb5ab,23-03-2025,13:19,799,ST,RS,,,,NY,RS,,TK,,SR,RS,,,,TK,RS,,NY,,TN,E,,,,Playback,2,True,enrich,A_2,enrich_A_2_trial2_first_play
d7f3fc99-7a44-432f-866c-aacca55972c6,23-03-2025,13:21,801,ST,RS,,,,NY,RS,,SR,,SR,RS,,NY,,TK,RS,,,,TN,M,,,,Playback,2,True,enrich,A_2,enrich_A_2_trial2_first_play
af9cc94a-40eb-433d-8259-6f710d633220,23-03-2025,13:23,803,ST,E,,,TN,NY,RS,,,,SR,RS,,,,TK,M,,,"TN, ST",TN,M,,,ST,Playback,2,True,enrich,A_2,enrich_A_2_trial2_first_play
fa2eb877-0551-479e-b0dd-601bfd9390f7,23-03-2025,13:25,805,ST,E,,,,NY,RS,,,,SR,RS,,,,TK,RS,,,,TN,E,,,,Playback,2,True,enrich,A_2,enrich_A_2_trial2_first_play
4f92f5d8-4716-4045-839d-e5e0ad7dc1df,23-03-2025,13:27,807,ST,M,,,"TK, TN",NY,RS,,,,SR,RS,,,,TK,M,,,"TN, ST",TN,E,,,"ST, TK",Playback,2,True,enrich,A_2,enrich_A_2_trial2_first_play
37db2fd8-d9a6-4a3e-9cfb-d697e0494bee,23-03-2025,13:29,809,ST,RS,,,TN,NY,RS,,,TK,SR,RS,,,,TK,RS,,,NY,TN,E,,,ST,Playback,2,True,enrich,A_2,enrich_A_2_trial2_first_play
19bd1275-1b0c-431d-9dfb-51d1eb89441d,23-03-2025,13:31,811,ST,RS,,,TN,NY,RS,,TK,,SR,RS,,,,TK,RS,,NY,,TN,E,,,ST,Playback,2,True,enrich,A_2,enrich_A_2_trial2_first_play
996684d8-8a17-483f-823f-5c6e87e981e9,23-03-2025,13:33,813,ST,RS,,TN,,NY,RS,,TK,,SR,RS,,,,TK,RS,,NY,,TN,E,,ST,,Playback,2,True,enrich,A_2,enrich_A_2_trial2_first_play
d13f91d2-1167-40b3-8118-599c40ac2b13,23-03-2025,13:35,815,ST,RS,,TN,,NY,RS,,,TK,SR,RS,,,,TK,RS,,,NY,TN,E,,ST,,Playback,2,True,enrich,A_2,enrich_A_2_trial2_first_play
28dd5200-8add-4333-a9ab-e7507ddbe95e,23-03-2025,13:37,817,ST,RS,,TN,NY,NY,RS,,,"TN, ST",SR,RS,,,,TK,RS,,,,TN,RS,,ST,NY,Playback,2,True,enrich,A_2,enrich_A_2_trial2_first_play
fdc09af8-00da-4366-ac04-5e7995592b9e,23-03-2025,13:39,819,ST,RS,,TN,"NY, TK",NY,M,,,"TN, TK, ST",SR,RS,,,,TK,M,,,"NY, TN, ST",TN,M,,ST,"NY, TK",Playback,2,True,enrich,A_2,enrich_A_2_trial2_first_play
f53134d0-48e0-4008-8c48-6bbc9f4c9ebf,23-03-2025,13:41,821,ST,GM,TN,,TK,NY,RS,,,,SR,RS,,,,TK,RS,,,"ST, TN",TN,GM,ST,,TK,Playback,2,True,enrich,A_2,enrich_A_2_trial2_first_play
a428b16b-3492-4f6e-8ba9-0f194c36b602,23-03-2025,13:43,823,ST,RS,,,"TN, TK",NY,RS,,SR,,SR,RS,,NY,,TK,GR,TN,,ST,TN,GG,TK,,ST,Playback,2,True,enrich,A_2,enrich_A_2_trial2_first_play
67f06352-f3c5-4ea0-98e7-a2a91234dc8f,23-03-2025,13:45,825,ST,RS,TN,TN,TK,NY,RS,,SR,,SR,RS,,NY,,TK,E,,,"TN, ST",TN,RS,ST,,TK,Playback,2,True,enrich,A_2,enrich_A_2_trial2_first_play
46e1c070-813c-4328-8631-df3053bcfff8,23-03-2025,13:47,827,ST,RS,,,,NY,RS,,SR,,SR,RS,,NY,,TK,RS,,,,TN,M,,,,Playback,2,True,enrich,A_2,enrich_A_2_trial2_first_play
b3b662d4-9256-4eb1-a8fd-09205df6e8f2,23-03-2025,13:49,829,ST,RS,,,,NY,RS,,SR,,SR,RS,,NY,,TK,RS,,,,TN,RS,,,,Playback,2,True,enrich,A_2,enrich_A_2_trial2_first_play
3e5d9561-e453-4211-812b-7d05d330ce0c,23-03-2025,13:51,831,ST,RS,,,"TK, TN",NY,M,,SR,,SR,M,,NY,,TK,E,,TN,ST,TN,M,,TK,ST,Playback,2,True,enrich,A_2,enrich_A_2_trial2_first_play
3795ed23-3f87-4418-b6bd-0ebf6a671751,23-03-2025,13:53,833,ST,RS,,TK,TN,NY,RS,,,,SR,RS,,,,TK,E,,,"ST, TN",TN,RS,,ST,TK,Playback,2,True,enrich,A_2,enrich_A_2_trial2_first_play
b01a0031-e812-4885-a349-b48bdf139532,23-03-2025,13:55,835,ST,RS,,,"TK, TN",NY,RS,,,,SR,RS,,,,TK,RS,,TN,ST,TN,RS,,TK,ST,Playback,2,True,enrich,A_2,enrich_A_2_trial2_first_play
f3386188-27fa-434e-841b-d2c0923991e6,23-03-2025,13:57,837,ST,RS,,TN,TK,NY,RS,,,,SR,RS,,,,TK,RS,,,"TN, ST",TN,RS,,ST,TK,Playback,2,True,enrich,A_2,enrich_A_2_trial2_first_play
c1870897-423d-4490-b52b-87bcc14e5724,23-03-2025,13:59,839,ST,RS,,,"TN, NY, TK",NY,M,,,ST,SR,RS,,,,TK,RS,,,"TN, ST",TN,RS,,,"ST, TK",Playback,2,True,enrich,A_2,enrich_A_2_trial2_first_play
76627da9-dce6-42b8-9724-7c9dfbb97e0e,23-03-2025,14:01,841,ST,RS,,TN,TK,NY,M,,,,SR,RS,,,,TK,M,,,"TN, ST",TN,RS,,ST,TK,Playback,2,True,enrich,A_2,enrich_A_2_trial2_first_play
459f816d-43fb-4e63-9a58-b027c504a51a,23-03-2025,14:03,843,ST,RS,,,"TK, TN",NY,RS,,,,SR,RS,,,,TK,RS,,,ST,TN,M,,,ST,Playback,2,True,enrich,A_2,enrich_A_2_trial2_first_play
8f7da14c-4d2b-4491-b391-4ad658ac5cee,23-03-2025,14:05,845,ST,RS,,,TK,NY,RS,,,,SR,RS,,,,TK,RS,,,ST,TN,RS,,,,Playback,2,True,enrich,A_2,enrich_A_2_trial2_first_play
5a4ab473-9b8e-40b3-8135-ac3196270f41,23-03-2025,14:07,847,ST,RS,,,"TK, TN",NY,RS,,,,SR,RS,,,,TK,RS,,TN,ST,TN,RS,,TK,ST,Playback,2,True,enrich,A_2,enrich_A_2_trial2_first_play
2f59ac5d-c9f4-42c8-8bc9-335c6b9b869e,23-03-2025,14:09,849,ST,RS,,,TK,NY,RS,,,SR,SR,RS,,,NY,TK,RS,,,ST,TN,RS,,,,Playback,2,True,enrich,A_2,enrich_A_2_trial2_first_play
6a061d0d-bf2f-4fa9-8b0b-3aaa20ff2cf9,23-03-2025,14:11,851,ST,RS,,,"TN, TK",NY,RS,,,SR,SR,RS,,,NY,TK,RS,,,ST,TN,RS,,,ST,Playback,2,True,enrich,A_2,enrich_A_2_trial2_first_play
35ec0c81-5c9c-4049-94c0-95138280c901,23-03-2025,14:13,853,ST,RS,,"TK, TN",,NY,RS,,,SR,SR,RS,,,NY,TK,RS,,"TN, ST",,TN,RS,,"TK, ST",,Playback,2,True,enrich,A_2,enrich_A_2_trial2_first_play
9bcc1047-1dd8-4c39-90ee-176773ce605a,23-03-2025,14:15,855,ST,GM,TN,TK,,NY,RS,,,SR,SR,RS,,,NY,TK,RS,,"TN, ST",,TN,GM,ST,TK,,Playback,2,True,enrich,A_2,enrich_A_2_trial2_first_play
3bc71b6b-aeed-457c-a41c-cbc75c86e3a9,23-03-2025,14:17,857,ST,RS,,TN,TK,NY,RS,,,SR,SR,RS,,,NY,TK,RL,,,"TN, ST",TN,RS,,ST,TK,Playback,2,True,enrich,A_2,enrich_A_2_trial2_first_play
18473537-b62f-499b-b60b-89ab387ad937,23-03-2025,14:19,859,ST,RS,,,"TK, TN",NY,RS,,,,SR,M,,,,TK,RL,,,"TN, ST",TN,E,,,"ST, TK",Playback,2,True,enrich,A_2,enrich_A_2_trial2_first_play
6c50f016-53a0-4b6c-87c9-6fbf4f864acc,23-03-2025,14:21,861,ST,RS,,,"TN, TK",NY,RS,,,,SR,RS,,,,TK,RL,,,"TN, ST",TN,E,,,"TK, ST",Playback,2,True,enrich,A_2,enrich_A_2_trial2_first_play
ae043234-f29e-4b93-94a6-3fd41e2f4e4d,23-03-2025,14:23,863,ST,RS,,,"TN, TK",NY,RS,,,,SR,RS,,,,TK,RL,,,"TN, ST",TN,E,,,"TK, ST",Playback,2,True,enrich,A_2,enrich_A_2_trial2_first_play
69a1ecb7-a8f4-43fb-afc6-5f1aed69b32d,23-03-2025,14:25,865,ST,M,,,,NY,M,,,SR,SR,M,,,NY,TK,RL,,,TN,TN,RS,,,TK,Playback,2,True,enrich,A_2,enrich_A_2_trial2_first_play
7abdc8ac-63e0-4b3e-b969-28cdde9eeb93,23-03-2025,14:27,867,ST,M,,SR,,NY,RS,,,,SR,M,,ST,,TK,RL,,,TN,TN,RS,,,TK,Playback,2,True,enrich,A_2,enrich_A_2_trial2_first_play
4d0d75b2-4f6d-448b-a336-1a9f4b37bfc3,23-03-2025,14:29,869,ST,M,,SR,,NY,RS,,,,SR,M,,ST,,TK,RL,,,TN,TN,RS,,,TK,Playback,2,True,enrich,A_2,enrich_A_2_trial2_first_play
d2c5587d-0616-4bd9-9512-703879616ad5,23-03-2025,14:31,871,ST,M,,SR,"TK, TN",NY,RS,,,,SR,M,,ST,"TK, TN",TK,RL,,,"TN, ST, SR",TN,RS,,,"TK, ST, SR",Playback,2,True,enrich,A_2,enrich_A_2_trial2_first_play
beb3eda2-7386-4bf2-afc4-027ff7ca4238,23-03-2025,14:33,873,ST,GM,SR,,"TK, NY, TN",NY,M,,,"SR, TK, ST, TN",SR,GM,ST,,"TK, TN, NY",TK,RL,,,"NY, ST, TN, SR",TN,RS,,,"NY, TK, ST, SR",Playback,2,True,enrich,A_2,enrich_A_2_trial2_first_play
91b0bedc-4278-410d-9b15-17d999f05680,23-03-2025,14:35,875,ST,M,,SR,TK,NY,RS,,,,SR,M,,ST,TK,TK,RS,,,"ST, SR",TN,RS,,,,Playback,2,True,enrich,A_2,enrich_A_2_trial2_first_play
f4152ec9-3fbc-4221-8a0a-fd48b22d62fc,23-03-2025,14:37,877,ST,M,,"SR, TK, TN",,NY,M,,,"SR, TK, ST, TN",SR,M,,"ST, TK","TN, NY",TK,M,,"ST, SR","TN, NY",TN,M,,"TK, ST","NY, ST, SR",Playback,2,True,enrich,A_2,enrich_A_2_trial2_first_play
d47b9dbf-23ca-4c53-ab79-541331267594,23-03-2025,14:39,879,ST,RS,SR,TN,TK,NY,RS,,,,SR,PL,"TN, ST",,TK,TK,RS,,,"TN, SR, ST",TN,PL,"SR, ST",,TK,Playback,2,True,enrich,A_2,enrich_A_2_trial2_first_play
94cc909d-c234-448e-a227-c1e08f3b492b,23-03-2025,14:41,881,ST,RS,,,,NY,RS,,TK,,SR,M,,TN,,TK,RS,,NY,,TN,M,,SR,,Playback,2,True,enrich,A_2,enrich_A_2_trial2_first_play
5a214742-9313-431c-ab49-861d9366254f,23-03-2025,14:44,884,ST,RS,,,,NY,RS,,TK,,SR,M,,TN,,TK,RS,,NY,,TN,M,,SR,,Playback,2,True,enrich,A_2,enrich_A_2_trial2_first_play
