ec5_uuid,condition,date,msm,group,trial,phase,block_ID,Ind1,behaviour,qualifier,partner,eating,playing,moving,resting,sitting,self_direct,grooming
7316c168-4fd8-48c9-8cfc-432bed61b5a9,Playback,11-03-2025,611,A_1,1,morn1,morn1_A_1_trial1_first_play,MN,G,G,NR,0,0,0,0,0,0,1
7316c168-4fd8-48c9-8cfc-432bed61b5a9,Playback,11-03-2025,611,A_1,1,morn1,morn1_A_1_trial1_first_play,NY,RS,,,0,0,0,1,1,0,0
7316c168-4fd8-48c9-8cfc-432bed61b5a9,Playback,11-03-2025,611,A_1,1,morn1,morn1_A_1_trial1_first_play,NR,RS,,,0,0,0,1,1,0,0
7316c168-4fd8-48c9-8cfc-432bed61b5a9,Playback,11-03-2025,611,A_1,1,morn1,morn1_A_1_trial1_first_play,TK,RS,,,0,0,0,1,1,0,0
7316c168-4fd8-48c9-8cfc-432bed61b5a9,Playback,11-03-2025,611,A_1,1,morn1,morn1_A_1_trial1_first_play,LN,G,R,MN,0,0,0,0,0,0,1
f8ae8c9b-d917-44ae-badb-a2e40b6a3b3e,Playback,11-03-2025,613,A_1,1,morn1,morn1_A_1_trial1_first_play,MN,G,G,NR,0,0,0,0,0,0,1
f8ae8c9b-d917-44ae-badb-a2e40b6a3b3e,Playback,11-03-2025,613,A_1,1,morn1,morn1_A_1_trial1_first_play,NY,RS,,,0,0,0,1,1,0,0
f8ae8c9b-d917-44ae-badb-a2e40b6a3b3e,Playback,11-03-2025,613,A_1,1,morn1,morn1_A_1_trial1_first_play,NR,RS,,,0,0,0,1,1,0,0
f8ae8c9b-d917-44ae-badb-a2e40b6a3b3e,Playback,11-03-2025,613,A_1,1,morn1,morn1_A_1_trial1_first_play,TK,RS,,,0,0,0,1,1,0,0
f8ae8c9b-d917-44ae-badb-a2e40b6a3b3e,Playback,11-03-2025,613,A_1,1,morn1,morn1_A_1_trial1_first_play,LN,G,R,MN,0,0,0,0,0,0,1
6764d913-2a53-4cd0-b0f2-f25301a26609,Playback,11-03-2025,615,A_1,1,morn1,morn1_A_1_trial1_first_play,MN,G,G,NR,0,0,0,0,0,0,1
6764d913-2a53-4cd0-b0f2-f25301a26609,Playback,11-03-2025,615,A_1,1,morn1,morn1_A_1_trial1_first_play,NY,RS,,,0,0,0,1,1,0,0
6764d913-2a53-4cd0-b0f2-f25301a26609,Playback,11-03-2025,615,A_1,1,morn1,morn1_A_1_trial1_first_play,NR,RS,,,0,0,0,1,1,0,0
6764d913-2a53-4cd0-b0f2-f25301a26609,Playback,11-03-2025,615,A_1,1,morn1,morn1_A_1_trial1_first_play,TK,RS,,,0,0,0,1,1,0,0
6764d913-2a53-4cd0-b0f2-f25301a26609,Playback,11-03-2025,615,A_1,1,morn1,morn1_A_1_trial1_first_play,LN,G,R,MN,0,0,0,0,0,0,1
93900f6e-b2e6-4d4b-8bab-ef7ee2c0d457,Playback,11-03-2025,617,A_1,1,morn1,morn1_A_1_trial1_first_play,MN,G,G,NR,0,0,0,0,0,0,1
93900f6e-b2e6-4d4b-8bab-ef7ee2c0d457,Playback,11-03-2025,617,A_1,1,morn1,morn1_A_1_trial1_first_play,NY,RS,,,0,0,0,1,1,0,0
93900f6e-b2e6-4d4b-8bab-ef7ee2c0d457,Playback,11-03-2025,617,A_1,1,morn1,morn1_A_1_trial1_first_play,NR,RS,,,0,0,0,1,1,0,0
93900f6e-b2e6-4d4b-8bab-ef7ee2c0d457,Playback,11-03-2025,617,A_1,1,morn1,morn1_A_1_trial1_first_play,TK,RS,,,0,0,0,1,1,0,0
93900f6e-b2e6-4d4b-8bab-ef7ee2c0d457,Playback,11-03-2025,617,A_1,1,morn1,morn1_A_1_trial1_first_play,LN,G,R,MN,0,0,0,0,0,0,1
400314c9-af10-413f-8007-4983e81053eb,Playback,11-03-2025,619,A_1,1,morn1,morn1_A_1_trial1_first_play,MN,G,G,NR,0,0,0,0,0,0,1
400314c9-af10-413f-8007-4983e81053eb,Playback,11-03-2025,619,A_1,1,morn1,morn1_A_1_trial1_first_play,NY,RS,,,0,0,0,1,1,0,0
400314c9-af10-413f-8007-4983e81053eb,Playback,11-03-2025,619,A_1,1,morn1,morn1_A_1_trial1_first_play,NR,RS,,,0,0,0,1,1,0,0
400314c9-af10-413f-8007-4983e81053eb,Playback,11-03-2025,619,A_1,1,morn1,morn1_A_1_trial1_first_play,TK,RS,,,0,0,0,1,1,0,0
400314c9-af10-413f-8007-4983e81053eb,Playback,11-03-2025,619,A_1,1,morn1,morn1_A_1_trial1_first_play,LN,G,R,MN,0,0,0,0,0,0,1
796c4e7c-6ae6-4831-97e6-cc38747864a1,Playback,11-03-2025,621,A_1,1,morn1,morn1_A_1_trial1_first_play,MN,G,M,NR,0,0,0,0,0,0,1
796c4e7c-6ae6-4831-97e6-cc38747864a1,Playback,11-03-2025,621,A_1,1,morn1,morn1_A_1_trial1_first_play,NY,RS,,,0,0,0,1,1,0,0
796c4e7c-6ae6-4831-97e6-cc38747864a1,Playback,11-03-2025,621,A_1,1,morn1,morn1_A_1_trial1_first_play,NR,RS,,,0,0,0,1,1,0,0
796c4e7c-6ae6-4831-97e6-cc38747864a1,Playback,11-03-2025,621,A_1,1,morn1,morn1_A_1_trial1_first_play,TK,RS,,,0,0,0,1,1,0,0
796c4e7c-6ae6-4831-97e6-cc38747864a1,Playback,11-03-2025,621,A_1,1,morn1,morn1_A_1_trial1_first_play,LN,G,M,MN,0,0,0,0,0,0,1
322fc77a-4908-4ff8-99ff-6098d3871158,Playback,11-03-2025,623,A_1,1,morn1,morn1_A_1_trial1_first_play,MN,G,M,NR,0,0,0,0,0,0,1
322fc77a-4908-4ff8-99ff-6098d3871158,Playback,11-03-2025,623,A_1,1,morn1,morn1_A_1_trial1_first_play,NY,RS,,,0,0,0,1,1,0,0
322fc77a-4908-4ff8-99ff-6098d3871158,Playback,11-03-2025,623,A_1,1,morn1,morn1_A_1_trial1_first_play,NR,RS,,,0,0,0,1,1,0,0
322fc77a-4908-4ff8-99ff-6098d3871158,Playback,11-03-2025,623,A_1,1,morn1,morn1_A_1_trial1_first_play,TK,RS,,,0,0,0,1,1,0,0
322fc77a-4908-4ff8-99ff-6098d3871158,Playback,11-03-2025,623,A_1,1,morn1,morn1_A_1_trial1_first_play,LN,G,M,MN,0,0,0,0,0,0,1
3de43702-8ec8-4737-a9ff-21e621e94b24,Playback,11-03-2025,625,A_1,1,morn1,morn1_A_1_trial1_first_play,MN,G,M,NR,0,0,0,0,0,0,1
3de43702-8ec8-4737-a9ff-21e621e94b24,Playback,11-03-2025,625,A_1,1,morn1,morn1_A_1_trial1_first_play,NY,RS,,,0,0,0,1,1,0,0
3de43702-8ec8-4737-a9ff-21e621e94b24,Playback,11-03-2025,625,A_1,1,morn1,morn1_A_1_trial1_first_play,NR,RS,,,0,0,0,1,1,0,0
3de43702-8ec8-4737-a9ff-21e621e94b24,Playback,11-03-2025,625,A_1,1,morn1,morn1_A_1_trial1_first_play,TK,RS,,,0,0,0,1,1,0,0
3de43702-8ec8-4737-a9ff-21e621e94b24,Playback,11-03-2025,625,A_1,1,morn1,morn1_A_1_trial1_first_play,LN,G,M,MN,0,0,0,0,0,0,1
bc4564f2-8cea-4475-93ec-477ff3e35443,Playback,11-03-2025,627,A_1,1,morn1,morn1_A_1_trial1_first_play,MN,G,M,NR,0,0,0,0,0,0,1
bc4564f2-8cea-4475-93ec-477ff3e35443,Playback,11-03-2025,627,A_1,1,morn1,morn1_A_1_trial1_first_play,NY,RS,,,0,0,0,1,1,0,0
bc4564f2-8cea-4475-93ec-477ff3e35443,Playback,11-03-2025,627,A_1,1,morn1,morn1_A_1_trial1_first_play,NR,RS,,,0,0,0,1,1,0,0
bc4564f2-8cea-4475-93ec-477ff3e35443,Playback,11-03-2025,627,A_1,1,morn1,morn1_A_1_trial1_first_play,TK,RS,,,0,0,0,1,1,0,0
bc4564f2-8cea-4475-93ec-477ff3e35443,Playback,11-03-2025,627,A_1,1,morn1,morn1_A_1_trial1_first_play,LN,G,M,MN,0,0,0,0,0,0,1
7ec87ce8-86c5-41bf-aea5-0f2df973ec1f,Playback,11-03-2025,629,A_1,1,morn1,morn1_A_1_trial1_first_play,MN,G,M,NR,0,0,0,0,0,0,1
7ec87ce8-86c5-41bf-aea5-0f2df973ec1f,Playback,11-03-2025,629,A_1,1,morn1,morn1_A_1_trial1_first_play,NY,RS,,,0,0,0,1,1,0,0
7ec87ce8-86c5-41bf-aea5-0f2df973ec1f,Playback,11-03-2025,629,A_1,1,morn1,morn1_A_1_trial1_first_play,NR,RS,,,0,0,0,1,1,0,0
7ec87ce8-86c5-41bf-aea5-0f2df973ec1f,Playback,11-03-2025,629,A_1,1,morn1,morn1_A_1_trial1_first_play,TK,RS,,,0,0,0,1,1,0,0
7ec87ce8-86c5-41bf-aea5-0f2df973ec1f,Playback,11-03-2025,629,A_1,1,morn1,morn1_A_1_trial1_first_play,LN,G,M,MN,0,0,0,0,0,0,1
19e14022-e1c3-44cd-b5ed-811669e97fb1,Playback,11-03-2025,645,A_1,1,morn2,morn2_A_1_trial1_first_play,MN,RS,,,0,0,0,1,1,0,0
19e14022-e1c3-44cd-b5ed-811669e97fb1,Playback,11-03-2025,645,A_1,1,morn2,morn2_A_1_trial1_first_play,NY,RS,,,0,0,0,1,1,0,0
19e14022-e1c3-44cd-b5ed-811669e97fb1,Playback,11-03-2025,645,A_1,1,morn2,morn2_A_1_trial1_first_play,NR,RS,,,0,0,0,1,1,0,0
19e14022-e1c3-44cd-b5ed-811669e97fb1,Playback,11-03-2025,645,A_1,1,morn2,morn2_A_1_trial1_first_play,TK,RS,,,0,0,0,1,1,0,0
19e14022-e1c3-44cd-b5ed-811669e97fb1,Playback,11-03-2025,645,A_1,1,morn2,morn2_A_1_trial1_first_play,LN,M,,,0,0,1,0,0,0,0
fd36e9c5-d41e-48e2-99c5-ce93c79ec4fd,Playback,11-03-2025,647,A_1,1,morn2,morn2_A_1_trial1_first_play,MN,M,,,0,0,1,0,0,0,0
fd36e9c5-d41e-48e2-99c5-ce93c79ec4fd,Playback,11-03-2025,647,A_1,1,morn2,morn2_A_1_trial1_first_play,NY,G,R,TK,0,0,0,0,0,0,1
fd36e9c5-d41e-48e2-99c5-ce93c79ec4fd,Playback,11-03-2025,647,A_1,1,morn2,morn2_A_1_trial1_first_play,NR,RS,,,0,0,0,1,1,0,0
fd36e9c5-d41e-48e2-99c5-ce93c79ec4fd,Playback,11-03-2025,647,A_1,1,morn2,morn2_A_1_trial1_first_play,TK,G,G,NR,0,0,0,0,0,0,1
fd36e9c5-d41e-48e2-99c5-ce93c79ec4fd,Playback,11-03-2025,647,A_1,1,morn2,morn2_A_1_trial1_first_play,LN,M,,,0,0,1,0,0,0,0
31344d02-c769-4ea0-bce8-168c71ca6629,Playback,11-03-2025,649,A_1,1,morn2,morn2_A_1_trial1_first_play,MN,RS,,,0,0,0,1,1,0,0
31344d02-c769-4ea0-bce8-168c71ca6629,Playback,11-03-2025,649,A_1,1,morn2,morn2_A_1_trial1_first_play,NY,RS,,,0,0,0,1,1,0,0
31344d02-c769-4ea0-bce8-168c71ca6629,Playback,11-03-2025,649,A_1,1,morn2,morn2_A_1_trial1_first_play,NR,RS,,,0,0,0,1,1,0,0
31344d02-c769-4ea0-bce8-168c71ca6629,Playback,11-03-2025,649,A_1,1,morn2,morn2_A_1_trial1_first_play,TK,RS,,,0,0,0,1,1,0,0
31344d02-c769-4ea0-bce8-168c71ca6629,Playback,11-03-2025,649,A_1,1,morn2,morn2_A_1_trial1_first_play,LN,M,,,0,0,1,0,0,0,0
7388c659-8cf5-495f-bbec-2ede5525d5fc,Playback,11-03-2025,651,A_1,1,morn2,morn2_A_1_trial1_first_play,MN,M,,,0,0,1,0,0,0,0
7388c659-8cf5-495f-bbec-2ede5525d5fc,Playback,11-03-2025,651,A_1,1,morn2,morn2_A_1_trial1_first_play,NY,RS,,,0,0,0,1,1,0,0
7388c659-8cf5-495f-bbec-2ede5525d5fc,Playback,11-03-2025,651,A_1,1,morn2,morn2_A_1_trial1_first_play,NR,M,,,0,0,1,0,0,0,0
7388c659-8cf5-495f-bbec-2ede5525d5fc,Playback,11-03-2025,651,A_1,1,morn2,morn2_A_1_trial1_first_play,TK,RS,,,0,0,0,1,1,0,0
7388c659-8cf5-495f-bbec-2ede5525d5fc,Playback,11-03-2025,651,A_1,1,morn2,morn2_A_1_trial1_first_play,LN,RS,,,0,0,0,1,1,0,0
a9e5fcc5-0b49-4635-a235-7571c514d9ef,Playback,11-03-2025,653,A_1,1,morn2,morn2_A_1_trial1_first_play,MN,RS,,,0,0,0,1,1,0,0
a9e5fcc5-0b49-4635-a235-7571c514d9ef,Playback,11-03-2025,653,A_1,1,morn2,morn2_A_1_trial1_first_play,NY,RS,,,0,0,0,1,1,0,0
a9e5fcc5-0b49-4635-a235-7571c514d9ef,Playback,11-03-2025,653,A_1,1,morn2,morn2_A_1_trial1_first_play,NR,RS,,,0,0,0,1,1,0,0
a9e5fcc5-0b49-4635-a235-7571c514d9ef,Playback,11-03-2025,653,A_1,1,morn2,morn2_A_1_trial1_first_play,TK,RS,,,0,0,0,1,1,0,0
a9e5fcc5-0b49-4635-a235-7571c514d9ef,Playback,11-03-2025,653,A_1,1,morn2,morn2_A_1_trial1_first_play,LN,RS,,,0,0,0,1,1,0,0
442fd50d-f879-4092-ae12-c6c8f7fc5291,Playback,11-03-2025,655,A_1,1,morn2,morn2_A_1_trial1_first_play,MN,RS,,,0,0,0,1,1,0,0
442fd50d-f879-4092-ae12-c6c8f7fc5291,Playback,11-03-2025,655,A_1,1,morn2,morn2_A_1_trial1_first_play,NY,RS,,,0,0,0,1,1,0,0
442fd50d-f879-4092-ae12-c6c8f7fc5291,Playback,11-03-2025,655,A_1,1,morn2,morn2_A_1_trial1_first_play,NR,RS,,,0,0,0,1,1,0,0
442fd50d-f879-4092-ae12-c6c8f7fc5291,Playback,11-03-2025,655,A_1,1,morn2,morn2_A_1_trial1_first_play,TK,RS,,,0,0,0,1,1,0,0
442fd50d-f879-4092-ae12-c6c8f7fc5291,Playback,11-03-2025,655,A_1,1,morn2,morn2_A_1_trial1_first_play,LN,RS,,,0,0,0,1,1,0,0
08d2d3e3-f48a-4d16-b56e-389596145a05,Playback,11-03-2025,657,A_1,1,morn2,morn2_A_1_trial1_first_play,MN,RS,,,0,0,0,1,1,0,0
08d2d3e3-f48a-4d16-b56e-389596145a05,Playback,11-03-2025,657,A_1,1,morn2,morn2_A_1_trial1_first_play,NY,RS,,,0,0,0,1,1,0,0
08d2d3e3-f48a-4d16-b56e-389596145a05,Playback,11-03-2025,657,A_1,1,morn2,morn2_A_1_trial1_first_play,NR,RS,,,0,0,0,1,1,0,0
08d2d3e3-f48a-4d16-b56e-389596145a05,Playback,11-03-2025,657,A_1,1,morn2,morn2_A_1_trial1_first_play,TK,RS,,,0,0,0,1,1,0,0
08d2d3e3-f48a-4d16-b56e-389596145a05,Playback,11-03-2025,657,A_1,1,morn2,morn2_A_1_trial1_first_play,LN,RS,,,0,0,0,1,1,0,0
ab79daf3-d9ae-4553-b5f7-ab71ce9c66d7,Playback,11-03-2025,659,A_1,1,morn2,morn2_A_1_trial1_first_play,MN,RS,,,0,0,0,1,1,0,0
ab79daf3-d9ae-4553-b5f7-ab71ce9c66d7,Playback,11-03-2025,659,A_1,1,morn2,morn2_A_1_trial1_first_play,NY,RS,,,0,0,0,1,1,0,0
ab79daf3-d9ae-4553-b5f7-ab71ce9c66d7,Playback,11-03-2025,659,A_1,1,morn2,morn2_A_1_trial1_first_play,NR,RS,,,0,0,0,1,1,0,0
ab79daf3-d9ae-4553-b5f7-ab71ce9c66d7,Playback,11-03-2025,659,A_1,1,morn2,morn2_A_1_trial1_first_play,TK,RS,,,0,0,0,1,1,0,0
ab79daf3-d9ae-4553-b5f7-ab71ce9c66d7,Playback,11-03-2025,659,A_1,1,morn2,morn2_A_1_trial1_first_play,LN,RS,,,0,0,0,1,1,0,0
5cc416bf-dc70-4f8c-8ee8-6d885d3b7da1,Playback,11-03-2025,661,A_1,1,morn2,morn2_A_1_trial1_first_play,MN,RS,,,0,0,0,1,1,0,0
5cc416bf-dc70-4f8c-8ee8-6d885d3b7da1,Playback,11-03-2025,661,A_1,1,morn2,morn2_A_1_trial1_first_play,NY,RS,,,0,0,0,1,1,0,0
5cc416bf-dc70-4f8c-8ee8-6d885d3b7da1,Playback,11-03-2025,661,A_1,1,morn2,morn2_A_1_trial1_first_play,NR,RS,,,0,0,0,1,1,0,0
5cc416bf-dc70-4f8c-8ee8-6d885d3b7da1,Playback,11-03-2025,661,A_1,1,morn2,morn2_A_1_trial1_first_play,TK,RS,,,0,0,0,1,1,0,0
