ec5_uuid;date;1_TIme;2_NC;4_ST_Behavior;5_Contact;6_AR;7_3M;8_Notes;10_NY_Behavior;11_Contact;12_AR;13_3M;14_Notes;16_SR_Behavior;17_Contact;18_AR;19_3M;20_Notes;22_TK_Behavior;23_Contact;24_AR;25_3M;26_Notes;28_TN_Behavior;29_Contact;30_AR;31_3M;32_Notes;highlight;msm;corrected_msm
ddd4ea5b-1878-4074-bc45-5ebb79f69acd;2025-03-14;1900-01-01 11:12:00;Yes;RS;;;;;RS;;;;;RS;;TK, TN;;;RS;;TN, SR;;;RL;;TK, SR;;;green;672;671.0
41d53f15-caa0-4049-b90c-6b0ddeaeba71;2025-03-14;1900-01-01 11:14:00;Yes;RS;;;;;RS;;;;;RS;;TK, TN;;;RS;;TN, SR;;;RL;;TK, SR;;;green;674;673.0
1ade8301-bab0-4207-a8ad-26a63076f078;2025-03-14;1900-01-01 11:16:00;Yes;RS;;;;;RS;;;;;RS;;TK, TN;;;RS;;TN, SR;;;RL;;TK, SR;;;green;676;675.0
b37a8c63-3c8d-46bb-b7dc-e44f74fdfca1;2025-03-14;1900-01-01 11:18:00;Yes;RS;;;;;RS;;;;;RS;;TK, TN;;;RS;;TN, SR;;;RL;;TK, SR;;;green;678;677.0
4f939a5f-de5e-4029-a3f4-93fb0297934e;2025-03-14;1900-01-01 11:20:00;NO;RS;;;;;RS;;;;;RS;;TK, TN;;;RS;;TN, SR;;;RS;;TK, SR;;;;680;679.0
dfc8a042-7aa4-445a-a1a0-b6c2ad91d679;2025-03-14;1900-01-01 11:22:00;NO;RS;;;;;RS;;;;;RS;;TN;TK;;RS;;TN, SR;;;RS;;SR;TK;;red;682;681.0
ce56c7ab-67f1-4397-8548-286ec6c4ada9;2025-03-14;1900-01-01 11:24:00;Yes;RS;;;;;RS;;;;;RS;;TN;TK;;RS;;TN, SR;;;RS;;SR;TK;;green;684;683.0
d0333846-3c1c-43eb-b3d6-958bb50c0151;2025-03-14;1900-01-01 11:26:00;Yes;RS;;;;;RS;;;;;RS;;TN;TK;;RS;;TN, SR;;;RS;;SR;TK;;green;686;685.0
ebca6b06-c681-481f-b151-d38fae450aa6;2025-03-14;1900-01-01 11:28:00;Yes;RS;;;;;RS;;;;;RS;;TN;TK;;RS;;TN, SR;;;RS;;SR;TK;;green;688;687.0
3c8b6694-82b6-43e2-8a8b-16603b0d5f4b;2025-03-14;1900-01-01 11:30:00;Yes;RS;;;;;RS;;;;;RS;;TN;TK;;RS;;TN, SR;;;RS;;SR;TK;;green;690;689.0
0506dc4c-680e-4780-a53c-3e9cf9998bb2;2025-03-14;1900-01-01 11:32:00;Yes;RS;;;;;RS;;;;;RS;;TN;TK;;RS;;TN, SR;;;RS;;SR;TK;;green;692;691.0
f125e26e-0168-482a-82a1-fa0a3e8d5ead;2025-03-14;1900-01-01 11:34:00;Yes;RS;;;;;RS;;;;;RS;;TN;TK;;RS;;TN, SR;;;RS;;SR;TK;;green;694;693.0
0c657885-5723-43be-8626-266a5c0e6e86;2025-03-14;1900-01-01 11:36:00;Yes;RS;;;;;RS;;;;;RS;;TN;TK;;RS;;TN, SR;;;RS;;SR;TK;;green;696;695.0
76c22c60-6d3a-4cc3-89d9-e4abf1bea499;2025-03-14;1900-01-01 11:38:00;NO;RS;;TN;;;RS;;;;;RS;;;TK;;RS;;;SR;;RS;;ST;;;red;698;697.0
b5468649-db6f-474b-be50-3f839d0e5097;2025-03-14;1900-01-01 11:40:00;Yes;RS;;TN;;;RS;;;;;RS;;;TK;;RS;;;SR;;RS;;ST;;;green;700;699.0
26ce4bb5-03ef-4001-83bf-56c87b0618d9;2025-03-14;1900-01-01 11:42:00;Yes;RS;;TN;;;RS;;;;;RS;;;TK;;RS;;;SR;;RS;;ST;;;green;702;701.0
be58f7dd-2e15-4e3c-9318-c294cde465d1;2025-03-14;1900-01-01 11:44:00;Yes;RS;;TN;;;RS;;;;;RS;;;TK;;RS;;;SR;;RS;;ST;;;green;704;703.0
b97cd5d0-c223-46c0-9256-605c8f0ad645;2025-03-14;1900-01-01 11:46:00;Yes;RS;;TN;;;RS;;;;;RS;;;TK;;RS;;;SR;;RS;;ST;;;green;706;705.0
55b4a9b2-29da-4018-b19e-4c6932f492af;2025-03-14;1900-01-01 13:20:00;NO;E;;;;;E;;;;;E;;;;;E;;;;;E;;;;;;800;799.0
93a4d7e5-f5f8-4135-b8b4-7b81c1f6d6cf;2025-03-14;1900-01-01 13:21:00;NO;E;;;TK;;E;;;;;E;;;;;E;;;ST;;E;;;;;;801;801.0
f37384ea-41a6-4296-ba18-2afb28163258;2025-03-14;1900-01-01 13:23:00;NO;E;;;TK;;E;;;;;E;;;;;E;;;TN, ST;;E;;;TK;;red;803;803.0
3646a275-4726-46a4-b2d8-91133ba5cc17;2025-03-14;1900-01-01 13:25:00;Yes;E;;;TK;;E;;;;;E;;;;;E;;;TN, ST;;E;;;TK;;green;805;805.0
8b12ac55-a6b6-4872-bb19-c5fed8ed8e95;2025-03-14;1900-01-01 13:27:00;NO;E;;;TK, TN;;E;;;;;RS;;;;;E;;;ST, TN;;E;;;TK, ST;;;807;807.0
1b32deee-4a13-4834-ba23-e1382f584bf0;2025-03-14;1900-01-01 13:29:00;NO;E;;TN;;;E;;;;;RS;;;;;E;;;TN, ST;;E;;ST;TK;;red;809;809.0
d8bda446-1479-4322-a9a0-2d7c40116e71;2025-03-14;1900-01-01 13:31:00;Yes;E;;TN;;;E;;;;;RS;;;;;E;;;TN, ST;;E;;ST;TK;;green;811;811.0
9bf23619-d36e-4e43-81e0-34fd57d5e2b1;2025-03-14;1900-01-01 13:33:00;NO;E;;TN;NY, TK;;E;;;ST, TN;;RS;;;;;E;;;TN, ST;;E;;ST;TK, NY;;;813;813.0
b37c55bf-023f-4098-ba87-d45e957ede64;2025-03-14;1900-01-01 13:35:00;NO;E;;;;;GG;;;TN;;RS;;;;;RS;;;;;E;;;NY;;;815;815.0
757c20c1-7c92-4cf7-9da0-e438c29f9166;2025-03-14;1900-01-01 13:37:00;NO;E;;;;;RS;;;TK;;RS;;;;;RS;;;NY;;E;;;;;;817;817.0
0e88f6c9-8a5e-43ab-883c-c07d5f12ea7c;2025-03-14;1900-01-01 13:39:00;NO;M;;;TN;;RS;;;TK;;RS;;;;;RS;;;NY;;E;;;ST;;;819;819.0
4af9a70f-818e-4d69-9961-f0545d530751;2025-03-14;1900-01-01 13:41:00;NO;E;;;TN;;RS;;;TK;;RS;;;;;RS;;;NY;;E;;;ST;;;821;821.0
904b1113-bb18-486e-bbdc-93666cf6b36d;2025-03-14;1900-01-01 13:43:00;NO;E;;;TN;;RS;;;;;RS;;;;;RS;;;;;E;;;ST;;red;823;823.0
48ca3e4e-f42e-4c8c-af50-5ca02db09cc8;2025-03-14;1900-01-01 13:45:00;Yes;E;;;TN;;RS;;;;;RS;;;;;RS;;;;;E;;;ST;;green;825;825.0
19692c1e-ccd6-433a-ad39-4a490c4063dc;2025-03-14;1900-01-01 13:47:00;Yes;E;;;TN;;RS;;;;;RS;;;;;RS;;;;;E;;;ST;;green;827;827.0
f098b815-7d80-4638-af79-0441164a4031;2025-03-14;1900-01-01 13:49:00;NO;RS;;NY;;;M;;ST;;;RS;;;;;RS;;;;;M;;;;;;829;829.0
feae4e17-c5c2-4a64-99ce-346b775fc95b;2025-03-14;1900-01-01 13:51:00;NO;M;;;NY;;RS;;;ST;;RS;;;;;RS;;;;;M;;;;;;831;831.0
5561db4c-90a5-4e0c-8fcc-3eab425e785d;2025-03-14;1900-01-01 13:53:00;NO;RS;;;TN;;M;;;;;RS;;;;;RS;;;;;E;;;ST;;red;833;833.0
2e187996-11a2-45cc-914d-042747c1727e;2025-03-14;1900-01-01 13:56:00;Yes;RS;;;TN;;M;;;;;RS;;;;;RS;;;;;E;;;ST;;green;836;835.0
627d918d-df0e-4bbe-b106-751a30898e96;2025-03-14;1900-01-01 13:57:00;NO;E;;;;;RS;;TK;;;RS;;;;;RS;;NY;;;M;;;;;;837;837.0
73e64adf-16f2-4dd0-9939-5a89703c1735;2025-03-14;1900-01-01 13:59:00;NO;E;;;;;M;;TN;;;M;;;;;RS;;;;;M;;NY;;;;839;839.0
8a416e7d-47ff-4519-b5c3-32c5d8c224af;2025-03-14;1900-01-01 14:01:00;NO;RS;;;;;RS;;;;;RS;;;;;RS;;TN;;;M;;TK;;;;841;841.0
9c0b9f7b-1076-4fdf-af02-0f20a6111540;2025-03-14;1900-01-01 14:03:00;NO;RS;;TN;TK;;RS;;;;;RS;;;;;RS;;;TN, ST;;RS;;;TK, ST;;;843;843.0
944ede61-b8f8-4389-ac9b-ff24abf3491b;2025-03-14;1900-01-01 14:05:00;NO;RS;;TN;TK;;RS;;;;;DS;;;;;RS;;TN;ST;;RS;;TK, ST;;;;845;845.0
959cfe03-457c-45de-a15b-1d994ca5b053;2025-03-14;1900-01-01 14:07:00;NO;RS;;TN;TK;;RS;;;SR;;DS;;;NY;Panthoot and swinging body;RS;;TN;ST;;RS;;TK, ST;;;;847;847.0
4537f4bd-0063-4f40-a914-c1bcccd94ce0;2025-03-14;1900-01-01 14:10:00;NO;RS;;TN;TK;;RS;;;SR;;M;;;NY;;RS;;TN;ST;;RS;;TK, ST;;;;850;849.0
d0565ba6-88db-4398-a3b0-d93ec4354c8c;2025-03-14;1900-01-01 14:11:00;NO;GR;TK;TN;SR;;RS;;;;;RS;;TK, TN;ST;;GG;ST, TN;SR;;;GG;TK;ST, SR;;;;851;851.0
0ba91f90-94d7-4a80-a656-957ba93c4b27;2025-03-14;1900-01-01 14:13:00;NO;GR;TK;TN;SR, NY;;M;;;SR, TK, TN, ST;;RS;;TK, TN;NY, ST;;GG;ST;TN, SR;;;RS;;TK, SR;NY, ST;;;853;853.0
2ff9f32a-149d-4426-8d83-824789a0bc8d;2025-03-14;1900-01-01 14:15:00;NO;GR;TK;TN;SR;;RS;;;;;RS;;TN, TK;ST;;GG;ST;TN, SR;;;RS;;ST, SR;TK;;;855;855.0
a9ba0729-50a4-48d3-b594-1af66521aa85;2025-03-14;1900-01-01 14:17:00;NO;GR;TK;TN;NY, SR;;RS;;;TN, ST, TK, SR;;RS;;TN, TK;NY, ST;;GG;ST;SR, TN;NY;;RS;;SR, ST;TK, NY;;red;857;857.0
d95bbe78-4b52-47e9-becc-03487b5e3f9c;2025-03-14;1900-01-01 14:19:00;Yes;GR;TK;TN;NY, SR;;RS;;;TN, ST, TK, SR;;RS;;TN, TK;NY, ST;;GG;ST;SR, TN;NY;;RS;;SR, ST;TK, NY;;green;859;859.0
fa5d35fb-37c2-4d15-bd50-847f07efa4b8;2025-03-14;1900-01-01 14:21:00;Yes;GR;TK;TN;NY, SR;;RS;;;TN, ST, TK, SR;;RS;;TN, TK;NY, ST;;GG;ST;SR, TN;NY;;RS;;SR, ST;TK, NY;;green;861;861.0
cafd4e83-7103-43ab-addb-d1b708b268d7;2025-03-14;1900-01-01 14:23:00;NO;GR;TK;SR, TN;NY;;RS;;;TN, ST, TK, SR;;RS;;TK, TN, ST;;;GG;ST;ST, TN, SR;NY;;RS;;SR, ST, TK;NY;;;863;863.0
000d5dd3-dc1e-4f11-b8dd-840bd1d1a878;2025-03-14;1900-01-01 14:25:00;NO;PL;TK;TN, SR;NY;Pulling arms;M;;;ST, TK, SR, TN;;RS;;TN, TK;ST, NY;;PL;ST;SR, TN;NY;;RS;;TK, SR, ST;NY;;;865;865.0
403cd246-be70-4ba8-bd62-789b6a24f85b;2025-03-14;1900-01-01 14:27:00;NO;GR;TK;NY;SR, TN;;RS;;ST;TK, TN, SR;;RS;;TN;TK, ST, NY;;GG;ST;;NY, TN, SR;;RS;;SR;NY, TK, ST;;red;867;867.0
6b2a161a-ba88-4fd8-939c-d12fe31affec;2025-03-14;1900-01-01 14:29:00;Yes;GR;TK;NY;SR, TN;;RS;;ST;TK, TN, SR;;RS;;TN;TK, ST, NY;;GG;ST;;NY, TN, SR;;RS;;SR;NY, TK, ST;;green;869;869.0
9e487cb8-e8ad-4cf1-91ab-ca6f8595890e;2025-03-14;1900-01-01 14:31:00;NO;GR;TK;SR;;;PL;;TN;;Chasing TN;RS;;ST, TK;;;GG;ST;SR;;;PL;;NY;;;red;871;871.0
d261cd4b-fe25-4d2e-acb8-cae9b130edd4;2025-03-14;1900-01-01 14:33:00;Yes;GR;TK;SR;;;PL;;TN;;Chasing TN;RS;;ST, TK;;;GG;ST;SR;;;PL;;NY;;;green;873;873.0
72ed8a4d-539c-4918-b335-58239d162d43;2025-03-14;1900-01-01 14:35:00;NO;PL;TK;SR;;;RS;;TN;;;RS;;TK, ST;;;PL;ST;;;Grabbing;RS;;NY;;;;875;875.0
3909e663-272d-45a2-b6f2-4482e4865914;2025-03-14;1900-01-01 14:37:00;NO;RS;;SR;TK;;PL;;TN;;;RL;;TK, ST;;;RS;;SR;ST;;PL;;NY;;Chasing NY;;877;877.0
2289b276-e0b0-41d6-8f9e-f9b4462aedeb;2025-03-14;1900-01-01 14:39:00;NO;RS;;SR;TK;;PL;TN;;;;RL;;TK, ST;;;RS;;SR;ST;;PL;NY;;;Arm grabbing;;879;879.0
25eda141-be41-4286-8ee8-b3724f510e74;2025-03-14;1900-01-01 14:41:00;NO;RS;;SR;TK;;RS;;;;;RL;;TK, ST;;;RS;;SR;ST;;RS;;;;;red;881;881.0
dc80c727-d9d9-4b21-be68-c8234db0bc7f;2025-03-14;1900-01-01 14:43:00;Yes;RS;;SR;TK;;RS;;;;;RL;;TK, ST;;;RS;;SR;ST;;RS;;;;;green;883;883.0
